   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 13.29492  0.000000  0.000000  0.000000 0.000000     0.014  0.008  0.037  0.023  0.009   0.0   0.0   0.0 0.082     0.059  0.022  0.243  0.228  0.041   0.0   0.0   0.0 0.199    0.993
  2.0 13.25591 -0.058754  0.065667 -0.084796 0.122288     0.029  0.023  0.070  0.024  0.106   0.0   0.0   0.0 0.034     0.067  0.058  0.129  0.090  0.302   0.0   0.0   0.0 0.039    0.995
  3.0 13.24205 -0.117507  0.131334 -0.169591 0.244577     0.010  0.098  0.108  0.049  0.027   0.0   0.0   0.0 0.036     0.020  0.157  0.237  0.125  0.038   0.0   0.0   0.0 0.070    0.995
  4.0 13.25045  0.176261 -0.197001  0.254387 0.366865     0.004  0.049  0.015  0.077  0.004   0.0   0.0   0.0 0.027     0.001  0.226  0.160  0.339  0.002   0.0   0.0   0.0 0.064    0.993
  5.0 13.24205  0.117507 -0.131334  0.169591 0.244577     0.010  0.098  0.108  0.049  0.027   0.0   0.0   0.0 0.036     0.020  0.157  0.237  0.125  0.038   0.0   0.0   0.0 0.070    0.995
  6.0 13.25591  0.058754 -0.065667  0.084796 0.122288     0.029  0.023  0.070  0.024  0.106   0.0   0.0   0.0 0.034     0.067  0.058  0.129  0.090  0.302   0.0   0.0   0.0 0.039    0.995
  7.0 13.18229  0.063119  0.063522 -0.094751 0.130372     0.052  0.111  0.061  0.057  0.023   0.0   0.0   0.0 0.020     0.123  0.226  0.138  0.075  0.082   0.0   0.0   0.0 0.010    0.994
  8.0 13.20120  0.004365  0.129189 -0.179546 0.221237     0.007  0.235  0.024  0.019  0.007   0.0   0.0   0.0 0.020     0.025  0.515  0.032  0.039  0.016   0.0   0.0   0.0 0.009    0.994
  9.0 13.26896 -0.054389  0.194856 -0.264342 0.332872     0.006  0.341  0.001  0.011  0.008   0.0   0.0   0.0 0.002     0.023  0.524  0.000  0.016  0.004   0.0   0.0   0.0 0.006    0.991
 10.0 13.34455  0.239380 -0.133478  0.159636 0.317180     0.010  0.082  0.030  0.070  0.089   0.0   0.0   0.0 0.000     0.011  0.157  0.057  0.217  0.246   0.0   0.0   0.0 0.004    0.990
 11.0 13.24224  0.180626 -0.067812  0.074840 0.206943     0.029  0.081  0.035  0.084  0.052   0.0   0.0   0.0 0.024     0.073  0.193  0.097  0.093  0.205   0.0   0.0   0.0 0.014    0.994
 12.0 13.25150  0.121873 -0.002145 -0.009955 0.122297     0.025  0.014  0.111  0.069  0.015   0.0   0.0   0.0 0.043     0.053  0.053  0.277  0.221  0.017   0.0   0.0   0.0 0.072    0.995
 13.0 13.20537  0.126238  0.127044 -0.189502 0.260744     0.002  0.003  0.141  0.079  0.088   0.0   0.0   0.0 0.024     0.022  0.044  0.250  0.165  0.141   0.0   0.0   0.0 0.007    0.997
 14.0 13.25733  0.067484  0.192711 -0.274297 0.341951     0.019  0.064  0.075  0.066  0.018   0.0   0.0   0.0 0.008     0.060  0.153  0.261  0.179  0.063   0.0   0.0   0.0 0.016    0.996
 15.0 13.32905  0.008730  0.258378 -0.359093 0.442474     0.003  0.018  0.135  0.101  0.050   0.0   0.0   0.0 0.002     0.019  0.051  0.277  0.137  0.164   0.0   0.0   0.0 0.005    0.992
 16.0 13.34605  0.302499 -0.069956  0.064885 0.317190     0.054  0.019  0.014  0.033  0.149   0.0   0.0   0.0 0.001     0.102  0.023  0.034  0.110  0.421   0.0   0.0   0.0 0.000    0.990
 17.0 13.24905  0.243745 -0.004289 -0.019911 0.244595     0.074  0.010  0.059  0.120  0.022   0.0   0.0   0.0 0.027     0.124  0.022  0.158  0.251  0.058   0.0   0.0   0.0 0.043    0.996
 18.0 13.21584  0.184992  0.061378 -0.104706 0.221252     0.233  0.035  0.040  0.004  0.021   0.0   0.0   0.0 0.021     0.449  0.070  0.028  0.026  0.022   0.0   0.0   0.0 0.009    0.994
 19.0 13.17384 -0.189357 -0.190567  0.284253 0.391115     0.003  0.006  0.146  0.075  0.082   0.0   0.0   0.0 0.048     0.053  0.126  0.204  0.120  0.094   0.0   0.0   0.0 0.008    0.997
 20.0 13.26117 -0.248111 -0.124900  0.199457 0.341968     0.009  0.000  0.090  0.039  0.111   0.0   0.0   0.0 0.004     0.051  0.000  0.243  0.121  0.296   0.0   0.0   0.0 0.005    0.997
 21.0 13.27211 -0.306864 -0.059233  0.114662 0.332899     0.290  0.051  0.020  0.003  0.000   0.0   0.0   0.0 0.005     0.484  0.054  0.028  0.001  0.000   0.0   0.0   0.0 0.008    0.991
 22.0 13.25541 -0.013096 -0.387567  0.538639 0.663711     0.072  0.008  0.092  0.166  0.007   0.0   0.0   0.0 0.015     0.057  0.009  0.191  0.281  0.047   0.0   0.0   0.0 0.021    0.996
 23.0 13.27211 -0.071849 -0.321900  0.453844 0.561032     0.290  0.051  0.020  0.003  0.000   0.0   0.0   0.0 0.005     0.484  0.054  0.028  0.001  0.000   0.0   0.0   0.0 0.008    0.991
 24.0 13.26117 -0.130603 -0.256234  0.369048 0.467878     0.009  0.000  0.090  0.039  0.111   0.0   0.0   0.0 0.004     0.051  0.000  0.243  0.121  0.296   0.0   0.0   0.0 0.005    0.997
 25.0 13.20537 -0.126238 -0.127044  0.189502 0.260744     0.002  0.003  0.141  0.079  0.088   0.0   0.0   0.0 0.024     0.022  0.044  0.250  0.165  0.141   0.0   0.0   0.0 0.007    0.997
