   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 20.12124  0.000000  0.000000  0.000000 0.000000     0.000  0.004  0.008  0.006  0.005   0.0   0.0   0.0 0.101     0.005  0.022  0.040  0.038  0.038   0.0   0.0   0.0 0.472    0.766
  2.0 20.07230 -0.058754  0.065667 -0.084796 0.122288     0.000  0.000  0.010  0.014  0.004   0.0   0.0   0.0 0.109     0.004  0.002  0.017  0.056  0.018   0.0   0.0   0.0 0.381    0.659
  3.0 20.11898 -0.117507  0.131334 -0.169591 0.244577     0.001  0.000  0.007  0.011  0.000   0.0   0.0   0.0 0.123     0.011  0.006  0.027  0.055  0.000   0.0   0.0   0.0 0.390    0.680
  4.0 20.00367  0.176261 -0.197001  0.254387 0.366865     0.006  0.000  0.007  0.000  0.000   0.0   0.0   0.0 0.090     0.067  0.025  0.061  0.003  0.000   0.0   0.0   0.0 0.450    0.749
  5.0 20.11898  0.117507 -0.131334  0.169591 0.244577     0.001  0.000  0.007  0.011  0.000   0.0   0.0   0.0 0.123     0.011  0.006  0.027  0.055  0.000   0.0   0.0   0.0 0.390    0.680
  6.0 20.07230  0.058754 -0.065667  0.084796 0.122288     0.000  0.000  0.010  0.014  0.004   0.0   0.0   0.0 0.109     0.004  0.002  0.017  0.056  0.018   0.0   0.0   0.0 0.381    0.659
  7.0 19.36937  0.063119  0.063522 -0.094751 0.130372     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.098     0.000  0.000  0.000  0.001  0.000   0.0   0.0   0.0 0.167    0.304
  8.0 20.00550  0.004365  0.129189 -0.179546 0.221237     0.000  0.004  0.000  0.017  0.000   0.0   0.0   0.0 0.140     0.000  0.022  0.024  0.078  0.000   0.0   0.0   0.0 0.420    0.758
  9.0 19.50877 -0.054389  0.194856 -0.264342 0.332872     0.008  0.011  0.005  0.000  0.002   0.0   0.0   0.0 0.273     0.044  0.074  0.044  0.002  0.018   0.0   0.0   0.0 0.267    0.788
 10.0 19.94533  0.239380 -0.133478  0.159636 0.317180     0.005  0.028  0.003  0.000  0.000   0.0   0.0   0.0 0.139     0.011  0.090  0.009  0.000  0.003   0.0   0.0   0.0 0.430    0.768
 11.0 20.46913  0.180626 -0.067812  0.074840 0.206943     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.000     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.001    0.051
 12.0 20.08832  0.121873 -0.002145 -0.009955 0.122297     0.000  0.002  0.014  0.000  0.010   0.0   0.0   0.0 0.101     0.000  0.012  0.054  0.001  0.038   0.0   0.0   0.0 0.392    0.667
 13.0 19.45415  0.126238  0.127044 -0.189502 0.260744     0.001  0.001  0.013  0.027  0.001   0.0   0.0   0.0 0.335     0.024  0.025  0.030  0.048  0.010   0.0   0.0   0.0 0.227    0.792
 14.0 19.52211  0.067484  0.192711 -0.274297 0.341951     0.000  0.026  0.000  0.001  0.003   0.0   0.0   0.0 0.184     0.001  0.157  0.000  0.000  0.021   0.0   0.0   0.0 0.389    0.824
 15.0 19.50198  0.008730  0.258378 -0.359093 0.442474     0.007  0.000  0.002  0.000  0.001   0.0   0.0   0.0 0.078     0.071  0.029  0.030  0.000  0.033   0.0   0.0   0.0 0.281    0.581
 16.0 19.96918  0.302499 -0.069956  0.064885 0.317190     0.023  0.008  0.000  0.000  0.000   0.0   0.0   0.0 0.147     0.087  0.040  0.000  0.000  0.001   0.0   0.0   0.0 0.452    0.803
 17.0 20.11504  0.243745 -0.004289 -0.019911 0.244595     0.000  0.005  0.000  0.000  0.013   0.0   0.0   0.0 0.116     0.000  0.028  0.015  0.000  0.061   0.0   0.0   0.0 0.394    0.676
 18.0 20.00395  0.184992  0.061378 -0.104706 0.221252     0.008  0.000  0.001  0.016  0.000   0.0   0.0   0.0 0.134     0.041  0.000  0.010  0.091  0.000   0.0   0.0   0.0 0.429    0.760
 19.0 19.75821 -0.189357 -0.190567  0.284253 0.391115     0.004  0.003  0.004  0.003  0.006   0.0   0.0   0.0 0.018     0.010  0.025  0.048  0.074  0.018   0.0   0.0   0.0 0.494    0.737
 20.0 19.53669 -0.248111 -0.124900  0.199457 0.341968     0.022  0.004  0.001  0.000  0.000   0.0   0.0   0.0 0.243     0.103  0.053  0.012  0.004  0.000   0.0   0.0   0.0 0.326    0.814
 21.0 19.48106 -0.306864 -0.059233  0.114662 0.332899     0.008  0.005  0.004  0.000  0.003   0.0   0.0   0.0 0.203     0.095  0.029  0.019  0.000  0.036   0.0   0.0   0.0 0.301    0.754
 22.0 19.98539 -0.013096 -0.387567  0.538639 0.663711     0.003  0.004  0.000  0.001  0.005   0.0   0.0   0.0 0.086     0.061  0.019  0.015  0.013  0.031   0.0   0.0   0.0 0.435    0.728
 23.0 19.48106 -0.071849 -0.321900  0.453844 0.561032     0.008  0.005  0.004  0.000  0.003   0.0   0.0   0.0 0.203     0.095  0.029  0.019  0.000  0.036   0.0   0.0   0.0 0.301    0.754
 24.0 19.53669 -0.130603 -0.256234  0.369048 0.467878     0.022  0.004  0.001  0.000  0.000   0.0   0.0   0.0 0.243     0.103  0.053  0.012  0.004  0.000   0.0   0.0   0.0 0.326    0.814
 25.0 19.45415 -0.126238 -0.127044  0.189502 0.260744     0.001  0.001  0.013  0.027  0.001   0.0   0.0   0.0 0.335     0.024  0.025  0.030  0.048  0.010   0.0   0.0   0.0 0.227    0.792
 26.0 20.00395 -0.184992 -0.061378  0.104706 0.221252     0.008  0.000  0.001  0.016  0.000   0.0   0.0   0.0 0.134     0.041  0.000  0.010  0.091  0.000   0.0   0.0   0.0 0.429    0.760
 27.0 20.11504 -0.243745  0.004289  0.019911 0.244595     0.000  0.005  0.000  0.000  0.013   0.0   0.0   0.0 0.116     0.000  0.028  0.015  0.000  0.061   0.0   0.0   0.0 0.394    0.676
 28.0 19.96918  0.050023 -0.324045  0.443889 0.551856     0.023  0.008  0.000  0.000  0.000   0.0   0.0   0.0 0.147     0.087  0.040  0.000  0.000  0.001   0.0   0.0   0.0 0.452    0.803
 29.0 19.50198 -0.008730 -0.258378  0.359093 0.442474     0.007  0.000  0.002  0.000  0.001   0.0   0.0   0.0 0.078     0.071  0.029  0.030  0.000  0.033   0.0   0.0   0.0 0.281    0.581
 30.0 19.52211 -0.067484 -0.192711  0.274297 0.341951     0.000  0.026  0.000  0.001  0.003   0.0   0.0   0.0 0.184     0.001  0.157  0.000  0.000  0.021   0.0   0.0   0.0 0.389    0.824
 31.0 19.36937 -0.063119 -0.063522  0.094751 0.130372     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.098     0.000  0.000  0.000  0.001  0.000   0.0   0.0   0.0 0.167    0.304
 32.0 20.08832 -0.121873  0.002145  0.009955 0.122297     0.000  0.002  0.014  0.000  0.010   0.0   0.0   0.0 0.101     0.000  0.012  0.054  0.001  0.038   0.0   0.0   0.0 0.392    0.667
 33.0 20.46913 -0.180626  0.067812 -0.074840 0.206943     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.000     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.001    0.051
 34.0 19.94533  0.113142 -0.260523  0.349138 0.450078     0.005  0.028  0.003  0.000  0.000   0.0   0.0   0.0 0.139     0.011  0.090  0.009  0.000  0.003   0.0   0.0   0.0 0.430    0.768
 35.0 19.50877  0.054389 -0.194856  0.264342 0.332872     0.008  0.011  0.005  0.000  0.002   0.0   0.0   0.0 0.273     0.044  0.074  0.044  0.002  0.018   0.0   0.0   0.0 0.267    0.788
 36.0 20.00550 -0.004365 -0.129189  0.179546 0.221237     0.000  0.004  0.000  0.017  0.000   0.0   0.0   0.0 0.140     0.000  0.022  0.024  0.078  0.000   0.0   0.0   0.0 0.420    0.758
 37.0 20.13186 -0.003501  0.096472  0.152067 0.180120     0.001  0.001  0.000  0.000  0.000   0.0   0.0   0.0 0.026     0.005  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.068    0.155
 38.0 19.85798 -0.062255  0.162138  0.067271 0.186253     0.001  0.001  0.004  0.000  0.002   0.0   0.0   0.0 0.010     0.008  0.013  0.005  0.001  0.018   0.0   0.0   0.0 0.025    0.150
 39.0 19.91570 -0.121009  0.227805 -0.017524 0.258545     0.002  0.003  0.001  0.003  0.000   0.0   0.0   0.0 0.187     0.066  0.014  0.038  0.034  0.000   0.0   0.0   0.0 0.330    0.718
 40.0 19.90561  0.172760 -0.100529  0.406453 0.452942     0.004  0.003  0.000  0.009  0.000   0.0   0.0   0.0 0.148     0.045  0.027  0.005  0.043  0.000   0.0   0.0   0.0 0.349    0.667
 41.0 19.94166  0.114006 -0.034862  0.321658 0.343040     0.003  0.005  0.000  0.000  0.000   0.0   0.0   0.0 0.116     0.039  0.024  0.000  0.017  0.000   0.0   0.0   0.0 0.289    0.540
 42.0 20.00277  0.055252  0.030805  0.236862 0.245164     0.001  0.006  0.000  0.000  0.000   0.0   0.0   0.0 0.118     0.016  0.020  0.000  0.005  0.009   0.0   0.0   0.0 0.204    0.435
 43.0 20.13475  0.059618  0.159994  0.057316 0.180104     0.000  0.004  0.000  0.000  0.000   0.0   0.0   0.0 0.021     0.000  0.015  0.000  0.000  0.000   0.0   0.0   0.0 0.073    0.149
 44.0 19.74239  0.000864  0.225661 -0.027480 0.227329     0.005  0.000  0.003  0.004  0.000   0.0   0.0   0.0 0.103     0.026  0.002  0.030  0.054  0.000   0.0   0.0   0.0 0.223    0.494
 45.0 19.79109 -0.057890  0.291328 -0.112275 0.317535     0.000  0.002  0.008  0.003  0.000   0.0   0.0   0.0 0.165     0.019  0.022  0.046  0.019  0.001   0.0   0.0   0.0 0.248    0.595
 46.0 19.91292  0.235879 -0.037007  0.311703 0.392641     0.000  0.019  0.000  0.000  0.000   0.0   0.0   0.0 0.049     0.000  0.062  0.016  0.016  0.000   0.0   0.0   0.0 0.206    0.401
 47.0 19.85467  0.177125  0.028660  0.226907 0.289277     0.016  0.002  0.004  0.000  0.000   0.0   0.0   0.0 0.172     0.081  0.032  0.012  0.010  0.000   0.0   0.0   0.0 0.375    0.752
 48.0 20.47105  0.118371  0.094327  0.142111 0.207617     0.000  0.002  0.000  0.000  0.000   0.0   0.0   0.0 0.000     0.000  0.010  0.000  0.000  0.000   0.0   0.0   0.0 0.002    0.058
 49.0 19.85292  0.122736  0.223516 -0.037435 0.257731     0.018  0.007  0.003  0.000  0.000   0.0   0.0   0.0 0.193     0.081  0.039  0.030  0.000  0.003   0.0   0.0   0.0 0.390    0.797
 50.0 19.91594  0.063983  0.289183 -0.122231 0.320407     0.008  0.000  0.000  0.009  0.003   0.0   0.0   0.0 0.083     0.014  0.000  0.002  0.066  0.016   0.0   0.0   0.0 0.423    0.680
 51.0 19.89059  0.005229  0.354850 -0.207026 0.410860     0.006  0.000  0.000  0.014  0.000   0.0   0.0   0.0 0.073     0.038  0.000  0.000  0.085  0.000   0.0   0.0   0.0 0.213    0.448
 52.0 19.87679  0.298998  0.026515  0.216952 0.370366     0.006  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.000     0.046  0.000  0.000  0.000  0.006   0.0   0.0   0.0 0.000    0.102
 53.0 19.83839  0.240244  0.092182  0.132156 0.289275     0.000  0.023  0.001  0.000  0.004   0.0   0.0   0.0 0.148     0.000  0.124  0.007  0.000  0.012   0.0   0.0   0.0 0.397    0.751
 54.0 19.99291  0.181490  0.157849  0.047361 0.245149     0.000  0.008  0.000  0.000  0.000   0.0   0.0   0.0 0.096     0.002  0.038  0.021  0.000  0.000   0.0   0.0   0.0 0.242    0.460
 55.0 19.86544 -0.192858 -0.094095  0.436319 0.486233     0.000  0.001  0.028  0.000  0.000   0.0   0.0   0.0 0.153     0.000  0.001  0.138  0.000  0.000   0.0   0.0   0.0 0.401    0.758
 56.0 20.05458 -0.251612 -0.028428  0.351524 0.433227     0.004  0.000  0.005  0.000  0.008   0.0   0.0   0.0 0.046     0.026  0.004  0.022  0.000  0.028   0.0   0.0   0.0 0.168    0.354
 57.0 19.88639 -0.310366  0.037239  0.266728 0.410923     0.000  0.004  0.000  0.003  0.000   0.0   0.0   0.0 0.063     0.000  0.027  0.025  0.049  0.004   0.0   0.0   0.0 0.225    0.451
 58.0 19.91107 -0.016597 -0.291096  0.690706 0.749725     0.012  0.001  0.000  0.000  0.003   0.0   0.0   0.0 0.046     0.043  0.001  0.004  0.000  0.043   0.0   0.0   0.0 0.241    0.444
 59.0 19.95364 -0.075351 -0.225429  0.605911 0.650864     0.000  0.014  0.000  0.000  0.000   0.0   0.0   0.0 0.135     0.000  0.075  0.000  0.000  0.007   0.0   0.0   0.0 0.263    0.535
 60.0 19.46982 -0.134104 -0.159762  0.521115 0.561310     0.000  0.000  0.011  0.000  0.003   0.0   0.0   0.0 0.145     0.015  0.027  0.076  0.000  0.066   0.0   0.0   0.0 0.309    0.695
 61.0 19.86642 -0.129739 -0.030573  0.341569 0.366655     0.000  0.000  0.000  0.012  0.008   0.0   0.0   0.0 0.153     0.011  0.000  0.001  0.067  0.069   0.0   0.0   0.0 0.387    0.742
 62.0 19.91146 -0.188493  0.035094  0.256773 0.320458     0.001  0.015  0.006  0.003  0.000   0.0   0.0   0.0 0.056     0.005  0.029  0.037  0.020  0.008   0.0   0.0   0.0 0.456    0.695
 63.0 19.78720 -0.247247  0.100761  0.171977 0.317585     0.000  0.007  0.006  0.000  0.009   0.0   0.0   0.0 0.155     0.001  0.033  0.015  0.000  0.054   0.0   0.0   0.0 0.255    0.586
 64.0 19.91057  0.046522 -0.227573  0.595955 0.639622     0.000  0.016  0.000  0.000  0.001   0.0   0.0   0.0 0.156     0.000  0.081  0.000  0.000  0.034   0.0   0.0   0.0 0.338    0.667
 65.0 19.36351 -0.012232 -0.161907  0.511160 0.536328     0.000  0.000  0.010  0.000  0.012   0.0   0.0   0.0 0.093     0.016  0.000  0.065  0.000  0.074   0.0   0.0   0.0 0.250    0.552
 66.0 19.51322 -0.070986 -0.096240  0.426364 0.442818     0.000  0.000  0.007  0.000  0.006   0.0   0.0   0.0 0.069     0.018  0.002  0.065  0.000  0.081   0.0   0.0   0.0 0.287    0.576
 67.0 19.85297 -0.066620  0.032949  0.246818 0.257765     0.000  0.031  0.000  0.003  0.000   0.0   0.0   0.0 0.195     0.000  0.118  0.001  0.028  0.002   0.0   0.0   0.0 0.393    0.803
 68.0 19.74601 -0.125374  0.098616  0.162022 0.227365     0.000  0.007  0.000  0.000  0.005   0.0   0.0   0.0 0.104     0.000  0.032  0.022  0.000  0.063   0.0   0.0   0.0 0.230    0.507
 69.0 19.93547 -0.184128  0.164283  0.077227 0.258565     0.001  0.005  0.000  0.000  0.001   0.0   0.0   0.0 0.226     0.007  0.072  0.002  0.002  0.046   0.0   0.0   0.0 0.291    0.714
 70.0 19.22226  0.109641 -0.164051  0.501204 0.538646     0.007  0.000  0.009  0.006  0.011   0.0   0.0   0.0 0.287     0.032  0.041  0.034  0.007  0.054   0.0   0.0   0.0 0.199    0.731
 71.0 19.36267  0.050887 -0.098384  0.416409 0.430889     0.000  0.001  0.012  0.000  0.010   0.0   0.0   0.0 0.091     0.000  0.039  0.056  0.000  0.072   0.0   0.0   0.0 0.250    0.552
 72.0 19.47045 -0.007867 -0.032717  0.331613 0.333316     0.002  0.000  0.009  0.000  0.006   0.0   0.0   0.0 0.144     0.040  0.000  0.060  0.001  0.091   0.0   0.0   0.0 0.326    0.719
 73.0 20.25195 -0.007003  0.192943  0.304134 0.360241     0.000  0.000  0.005  0.016  0.000   0.0   0.0   0.0 0.174     0.000  0.000  0.040  0.093  0.000   0.0   0.0   0.0 0.424    0.776
 74.0 20.33323 -0.065757  0.258610  0.219338 0.345416     0.000  0.005  0.005  0.000  0.018   0.0   0.0   0.0 0.157     0.000  0.012  0.048  0.000  0.055   0.0   0.0   0.0 0.426    0.750
