   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 14.55629  0.000000  0.000000  0.000000 0.000000     0.087  0.070  0.030  0.015  0.048   0.0   0.0   0.0 0.000     0.242  0.082  0.160  0.106  0.115   0.0   0.0   0.0 0.000    0.980
  2.0 14.61713 -0.058754  0.065667 -0.084796 0.122288     0.170  0.019  0.012  0.028  0.060   0.0   0.0   0.0 0.000     0.418  0.015  0.047  0.121  0.091   0.0   0.0   0.0 0.000    0.994
  3.0 14.62271 -0.117507  0.131334 -0.169591 0.244577     0.013  0.025  0.081  0.089  0.058   0.0   0.0   0.0 0.008     0.023  0.116  0.267  0.133  0.151   0.0   0.0   0.0 0.012    0.993
  4.0 14.58877  0.176261 -0.197001  0.254387 0.366865     0.004  0.032  0.004  0.018  0.087   0.0   0.0   0.0 0.000     0.009  0.178  0.091  0.035  0.518   0.0   0.0   0.0 0.000    0.998
  5.0 14.62271  0.117507 -0.131334  0.169591 0.244577     0.013  0.025  0.081  0.089  0.058   0.0   0.0   0.0 0.008     0.023  0.116  0.267  0.133  0.151   0.0   0.0   0.0 0.012    0.993
  6.0 14.61713  0.058754 -0.065667  0.084796 0.122288     0.170  0.019  0.012  0.028  0.060   0.0   0.0   0.0 0.000     0.418  0.015  0.047  0.121  0.091   0.0   0.0   0.0 0.000    0.994
  7.0 14.59981  0.063119  0.063522 -0.094751 0.130372     0.035  0.035  0.019  0.012  0.030   0.0   0.0   0.0 0.001     0.156  0.103  0.239  0.148  0.164   0.0   0.0   0.0 0.007    0.970
  8.0 14.63259  0.004365  0.129189 -0.179546 0.221237     0.022  0.038  0.050  0.128  0.037   0.0   0.0   0.0 0.005     0.106  0.078  0.146  0.267  0.052   0.0   0.0   0.0 0.020    0.975
  9.0 14.60270 -0.054389  0.194856 -0.264342 0.332872     0.001  0.034  0.029  0.178  0.016   0.0   0.0   0.0 0.000     0.008  0.075  0.120  0.387  0.116   0.0   0.0   0.0 0.000    0.993
 10.0 14.59586  0.239380 -0.133478  0.159636 0.317180     0.048  0.043  0.116  0.063  0.036   0.0   0.0   0.0 0.000     0.107  0.164  0.234  0.080  0.067   0.0   0.0   0.0 0.005    0.982
 11.0 14.61626  0.180626 -0.067812  0.074840 0.206943     0.051  0.050  0.013  0.005  0.020   0.0   0.0   0.0 0.002     0.341  0.201  0.126  0.088  0.044   0.0   0.0   0.0 0.004    0.973
 12.0 14.62073  0.121873 -0.002145 -0.009955 0.122297     0.061  0.113  0.068  0.002  0.014   0.0   0.0   0.0 0.000     0.163  0.281  0.216  0.028  0.015   0.0   0.0   0.0 0.001    0.994
 13.0 14.67341  0.126238  0.127044 -0.189502 0.260744     0.115  0.081  0.057  0.004  0.070   0.0   0.0   0.0 0.000     0.214  0.217  0.087  0.028  0.102   0.0   0.0   0.0 0.000    0.998
 14.0 14.63564  0.067484  0.192711 -0.274297 0.341951     0.085  0.008  0.032  0.096  0.044   0.0   0.0   0.0 0.008     0.195  0.077  0.112  0.190  0.095   0.0   0.0   0.0 0.016    0.982
 15.0 14.61306  0.008730  0.258378 -0.359093 0.442474     0.050  0.158  0.054  0.020  0.037   0.0   0.0   0.0 0.016     0.141  0.201  0.093  0.070  0.076   0.0   0.0   0.0 0.057    0.990
