   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 17.72206  0.000000  0.000000  0.000000 0.000000     0.009  0.050  0.003  0.000  0.007   0.0   0.0   0.0 0.071     0.063  0.206  0.054  0.001  0.070   0.0   0.0   0.0 0.371    0.942
  2.0 17.54986 -0.058754  0.065667 -0.084796 0.122288     0.043  0.023  0.016  0.000  0.000   0.0   0.0   0.0 0.091     0.223  0.100  0.071  0.000  0.012   0.0   0.0   0.0 0.353    0.953
  3.0 17.42940 -0.117507  0.131334 -0.169591 0.244577     0.021  0.000  0.032  0.000  0.033   0.0   0.0   0.0 0.100     0.087  0.002  0.152  0.001  0.184   0.0   0.0   0.0 0.305    0.950
  4.0 17.34786  0.176261 -0.197001  0.254387 0.366865     0.058  0.017  0.000  0.011  0.003   0.0   0.0   0.0 0.174     0.189  0.040  0.011  0.052  0.013   0.0   0.0   0.0 0.340    0.938
  5.0 17.42940  0.117507 -0.131334  0.169591 0.244577     0.021  0.000  0.032  0.000  0.033   0.0   0.0   0.0 0.100     0.087  0.002  0.152  0.001  0.184   0.0   0.0   0.0 0.305    0.950
  6.0 17.54986  0.058754 -0.065667  0.084796 0.122288     0.043  0.023  0.016  0.000  0.000   0.0   0.0   0.0 0.091     0.223  0.100  0.071  0.000  0.012   0.0   0.0   0.0 0.353    0.953
  7.0 17.21664  0.063119  0.063522 -0.094751 0.130372     0.007  0.024  0.020  0.000  0.018   0.0   0.0   0.0 0.110     0.064  0.183  0.089  0.003  0.100   0.0   0.0   0.0 0.309    0.957
  8.0 17.18757  0.004365  0.129189 -0.179546 0.221237     0.022  0.000  0.034  0.000  0.037   0.0   0.0   0.0 0.101     0.094  0.000  0.147  0.000  0.232   0.0   0.0   0.0 0.275    0.964
  9.0 17.40199 -0.054389  0.194856 -0.264342 0.332872     0.026  0.000  0.039  0.000  0.045   0.0   0.0   0.0 0.093     0.107  0.000  0.154  0.000  0.210   0.0   0.0   0.0 0.265    0.967
 10.0 17.42969  0.239380 -0.133478  0.159636 0.317180     0.010  0.000  0.000  0.017  0.059   0.0   0.0   0.0 0.088     0.047  0.003  0.009  0.103  0.271   0.0   0.0   0.0 0.309    0.944
 11.0 17.50831  0.180626 -0.067812  0.074840 0.206943     0.000  0.000  0.005  0.025  0.000   0.0   0.0   0.0 0.101     0.029  0.000  0.066  0.237  0.019   0.0   0.0   0.0 0.402    0.928
 12.0 17.55552  0.121873 -0.002145 -0.009955 0.122297     0.000  0.064  0.000  0.000  0.011   0.0   0.0   0.0 0.094     0.000  0.314  0.008  0.003  0.078   0.0   0.0   0.0 0.349    0.953
 13.0 17.03742  0.126238  0.127044 -0.189502 0.260744     0.010  0.000  0.014  0.007  0.053   0.0   0.0   0.0 0.067     0.054  0.007  0.143  0.089  0.364   0.0   0.0   0.0 0.152    0.984
 14.0 17.40736  0.067484  0.192711 -0.274297 0.341951     0.007  0.000  0.008  0.000  0.070   0.0   0.0   0.0 0.063     0.050  0.000  0.084  0.000  0.389   0.0   0.0   0.0 0.265    0.970
 15.0 17.77629  0.008730  0.258378 -0.359093 0.442474     0.009  0.011  0.027  0.003  0.049   0.0   0.0   0.0 0.033     0.026  0.028  0.102  0.022  0.118   0.0   0.0   0.0 0.418    0.875
