   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 24.77278  0.000000  0.000000  0.000000 0.000000       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.045     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.151    0.221
  2.0 23.85147 -0.058754  0.065667 -0.084796 0.122288       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.038     0.000  0.000  0.001  0.000  0.000   0.0   0.0   0.0 0.126    0.201
  3.0 24.69123 -0.117507  0.131334 -0.169591 0.244577       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.063     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.140    0.230
  4.0 24.20737  0.176261 -0.197001  0.254387 0.366865       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.145     0.000  0.001  0.002  0.000  0.000   0.0   0.0   0.0 0.318    0.496
  5.0 24.69123  0.117507 -0.131334  0.169591 0.244577       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.063     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.140    0.230
  6.0 23.85147  0.058754 -0.065667  0.084796 0.122288       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.038     0.000  0.000  0.001  0.000  0.000   0.0   0.0   0.0 0.126    0.201
  7.0 24.31875  0.063119  0.063522 -0.094751 0.130372       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.096     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.198    0.319
  8.0 24.51399  0.004365  0.129189 -0.179546 0.221237       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.032     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.130    0.193
  9.0 24.31991 -0.054389  0.194856 -0.264342 0.332872       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.080     0.000  0.001  0.001  0.000  0.000   0.0   0.0   0.0 0.183    0.302
 10.0 24.73560  0.239380 -0.133478  0.159636 0.317180       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.072     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.338    0.441
 11.0 23.98605  0.180626 -0.067812  0.074840 0.206943       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.020     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.037    0.095
 12.0 23.86423  0.121873 -0.002145 -0.009955 0.122297       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.051     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.125    0.220
 13.0 24.63352  0.126238  0.127044 -0.189502 0.260744       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.094     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.224    0.340
 14.0 24.37046  0.067484  0.192711 -0.274297 0.341951       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.123     0.000  0.002  0.000  0.000  0.000   0.0   0.0   0.0 0.197    0.358
 15.0 24.74589  0.008730  0.258378 -0.359093 0.442474       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.034     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.132    0.209
 16.0 24.71885  0.302499 -0.069956  0.064885 0.317190       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.057     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.316    0.404
 17.0 24.68240  0.243745 -0.004289 -0.019911 0.244595       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.055     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.142    0.225
 18.0 24.51692  0.184992  0.061378 -0.104706 0.221252       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.030     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.127    0.192
 19.0 24.30541 -0.189357 -0.190567  0.284253 0.391115       0.0  0.004  0.000    0.0  0.000   0.0   0.0   0.0 0.030     0.000  0.002  0.000  0.000  0.000   0.0   0.0   0.0 0.173    0.237
 20.0 24.35712 -0.248111 -0.124900  0.199457 0.341968       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.149     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.291    0.475
 21.0 24.35595 -0.306864 -0.059233  0.114662 0.332899       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.102     0.000  0.000  0.000  0.003  0.000   0.0   0.0   0.0 0.186    0.331
 22.0 24.18897 -0.013096 -0.387567  0.538639 0.663711       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.064     0.000  0.000  0.000  0.007  0.000   0.0   0.0   0.0 0.134    0.236
 23.0 24.35595 -0.071849 -0.321900  0.453844 0.561032       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.102     0.000  0.000  0.000  0.003  0.000   0.0   0.0   0.0 0.186    0.331
 24.0 24.35712 -0.130603 -0.256234  0.369048 0.467878       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.149     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.291    0.475
 25.0 24.63352 -0.126238 -0.127044  0.189502 0.260744       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.094     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.224    0.340
 26.0 24.51692 -0.184992 -0.061378  0.104706 0.221252       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.030     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.127    0.192
 27.0 24.68240 -0.243745  0.004289  0.019911 0.244595       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.055     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.142    0.225
 28.0 24.71885  0.050023 -0.324045  0.443889 0.551856       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.057     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.316    0.404
 29.0 24.74589 -0.008730 -0.258378  0.359093 0.442474       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.034     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.132    0.209
 30.0 24.37046 -0.067484 -0.192711  0.274297 0.341951       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.123     0.000  0.002  0.000  0.000  0.000   0.0   0.0   0.0 0.197    0.358
 31.0 24.31875 -0.063119 -0.063522  0.094751 0.130372       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.096     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.198    0.319
 32.0 23.86423 -0.121873  0.002145  0.009955 0.122297       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.051     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.125    0.220
 33.0 23.98605 -0.180626  0.067812 -0.074840 0.206943       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.020     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.037    0.095
 34.0 24.73560  0.113142 -0.260523  0.349138 0.450078       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.072     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.338    0.441
 35.0 24.31991  0.054389 -0.194856  0.264342 0.332872       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.080     0.000  0.001  0.001  0.000  0.000   0.0   0.0   0.0 0.183    0.302
 36.0 24.51399 -0.004365 -0.129189  0.179546 0.221237       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.032     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.130    0.193
 37.0 24.07492 -0.003501  0.096472  0.152067 0.180120       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.168     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.209    0.408
 38.0 24.77044 -0.062255  0.162138  0.067271 0.186253       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.085     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.366    0.493
 39.0 24.65037 -0.121009  0.227805 -0.017524 0.258545       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.010     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.052    0.091
 40.0 24.36749  0.172760 -0.100529  0.406453 0.452942       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.084     0.000  0.000  0.002  0.000  0.000   0.0   0.0   0.0 0.127    0.250
 41.0 24.15179  0.114006 -0.034862  0.321658 0.343040       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.016     0.000  0.000  0.002  0.000  0.000   0.0   0.0   0.0 0.040    0.091
 42.0 24.33418  0.055252  0.030805  0.236862 0.245164       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.163     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.350    0.537
 43.0 24.06115  0.059618  0.159994  0.057316 0.180104       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.175     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.217    0.420
 44.0 24.75003  0.000864  0.225661 -0.027480 0.227329       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.089     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.166    0.278
 45.0 24.68871 -0.057890  0.291328 -0.112275 0.317535       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.072     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.171    0.267
 46.0 24.68159  0.235879 -0.037007  0.311703 0.392641       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.024     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.182    0.248
 47.0 24.81240  0.177125  0.028660  0.226907 0.289277       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.045     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.157    0.238
 48.0 24.00350  0.118371  0.094327  0.142111 0.207617       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.066     0.000  0.004  0.000  0.000  0.000   0.0   0.0   0.0 0.193    0.303
 49.0 24.58274  0.122736  0.223516 -0.037435 0.257731       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.041     0.000  0.000  0.005  0.000  0.000   0.0   0.0   0.0 0.165    0.241
 50.0 24.59316  0.063983  0.289183 -0.122231 0.320407       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.037     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.164    0.234
 51.0 24.47012  0.005229  0.354850 -0.207026 0.410860       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.028     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.075    0.125
 52.0 25.17162  0.298998  0.026515  0.216952 0.370366       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.169     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.268    0.461
 53.0 24.80791  0.240244  0.092182  0.132156 0.289275       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.070     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.206    0.311
 54.0 24.33799  0.181490  0.157849  0.047361 0.245149       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.167     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.332    0.523
 55.0 24.51130 -0.192858 -0.094095  0.436319 0.486233       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.085     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.260    0.376
 56.0 24.63219 -0.251612 -0.028428  0.351524 0.433227       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.003     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.264    0.293
 57.0 24.48333 -0.310366  0.037239  0.266728 0.410923       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.052     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.090    0.164
 58.0 24.72296 -0.016597 -0.291096  0.690706 0.749725       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.041     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.148    0.232
 59.0 24.15808 -0.075351 -0.225429  0.605911 0.650864       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.029     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.064    0.128
 60.0 24.36392 -0.134104 -0.159762  0.521115 0.561310       0.0  0.000  0.001    0.0  0.000   0.0   0.0   0.0 0.068     0.000  0.000  0.011  0.000  0.000   0.0   0.0   0.0 0.165    0.279
 61.0 24.49890 -0.129739 -0.030573  0.341569 0.366655       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.052     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.236    0.315
 62.0 24.62733 -0.188493  0.035094  0.256773 0.320458       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.056     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.150    0.240
 63.0 24.69662 -0.247247  0.100761  0.171977 0.317585       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.079     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.167    0.267
 64.0 24.36209  0.046522 -0.227573  0.595955 0.639622       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.082     0.000  0.000  0.000  0.002  0.000   0.0   0.0   0.0 0.146    0.263
 65.0 24.69416 -0.012232 -0.161907  0.511160 0.536328       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.138     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.512    0.695
 66.0 24.71477 -0.070986 -0.096240  0.426364 0.442818       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.023     0.000  0.002  0.000  0.000  0.000   0.0   0.0   0.0 0.118    0.186
 67.0 24.59254 -0.066620  0.032949  0.246818 0.257765       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.045     0.000  0.000  0.000  0.001  0.000   0.0   0.0   0.0 0.167    0.243
 68.0 24.73804 -0.125374  0.098616  0.162022 0.227365       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.077     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.168    0.268
 69.0 24.64660 -0.184128  0.164283  0.077227 0.258565       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.010     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.059    0.095
 70.0 24.25193  0.109641 -0.164051  0.501204 0.538646       0.0  0.000  0.001    0.0  0.000   0.0   0.0   0.0 0.099     0.000  0.000  0.001  0.000  0.000   0.0   0.0   0.0 0.182    0.326
 71.0 24.69529  0.050887 -0.098384  0.416409 0.430889       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.123     0.003  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.486    0.648
 72.0 24.38039 -0.007867 -0.032717  0.331613 0.333316       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.064     0.000  0.000  0.000  0.004  0.000   0.0   0.0   0.0 0.166    0.273
 73.0 24.71550 -0.007003  0.192943  0.304134 0.360241       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.051     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.245    0.325
 74.0 24.67714 -0.065757  0.258610  0.219338 0.345416       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.066     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.191    0.290
 75.0 24.74917 -0.124510  0.324277  0.134542 0.372505       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.035     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.119    0.201
 76.0 24.87075  0.169258 -0.004057  0.558520 0.583618       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.048     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.150    0.237
 77.0 24.79153  0.110505  0.061609  0.473725 0.490329       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.025     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.221    0.278
 78.0 24.51217  0.051751  0.127276  0.388929 0.412484       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.030     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.071    0.130
 79.0 24.91596  0.056116  0.256465  0.209383 0.335804       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.090     0.000  0.000  0.000  0.000  0.001   0.0   0.0   0.0 0.304    0.421
 80.0 24.69644 -0.002638  0.322132  0.124587 0.345396       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.070     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.170    0.270
 81.0 24.71001 -0.061391  0.387799  0.039791 0.394640       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.077     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.197    0.300
 82.0 24.74058  0.232377  0.059465  0.463769 0.522128       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.082     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.421    0.542
 83.0 24.64573  0.173624  0.125132  0.378974 0.435229       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.044     0.000  0.001  0.000  0.000  0.000   0.0   0.0   0.0 0.184    0.273
 84.0 24.84826  0.114870  0.190799  0.294178 0.368972       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.157     0.000  0.000  0.000  0.000  0.001   0.0   0.0   0.0 0.406    0.600
 85.0 24.70662  0.119235  0.319988  0.114632 0.360208       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.048     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.244    0.318
 86.0 24.88574  0.060481  0.385655  0.029836 0.391507       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.037     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.280    0.348
 87.0 24.75895  0.001728  0.451321 -0.054959 0.454659       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.202     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.257    0.489
 88.0 24.45736  0.295496  0.122987  0.369018 0.488486       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.156     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.447    0.644
 89.0 25.01949  0.236743  0.188654  0.284223 0.415235       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.036     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.132    0.200
 90.0 24.84833  0.177989  0.254321  0.199427 0.368958       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.150     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.384    0.571
 91.0 24.35674 -0.196360  0.002377  0.588386 0.620291       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.122     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.256    0.405
 92.0 24.56271 -0.255113  0.068043  0.503591 0.568609       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.115     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.386    0.528
 93.0 24.67324 -0.313867  0.133710  0.418795 0.540167       0.0  0.000  0.000    0.0  0.000   0.0   0.0   0.0 0.085     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.339    0.450
