   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 13.07574  0.000000  0.000000  0.000000 0.000000     0.047  0.140  0.034  0.017  0.017   0.0   0.0   0.0 0.019     0.078  0.362  0.082  0.013  0.125   0.0   0.0   0.0 0.036    0.997
  2.0 13.08072 -0.058754  0.065667 -0.084796 0.122288     0.015  0.099  0.045  0.010  0.034   0.0   0.0   0.0 0.020     0.096  0.468  0.074  0.014  0.058   0.0   0.0   0.0 0.039    0.996
  3.0 13.07746 -0.117507  0.131334 -0.169591 0.244577     0.005  0.037  0.045  0.033  0.044   0.0   0.0   0.0 0.039     0.018  0.238  0.173  0.143  0.126   0.0   0.0   0.0 0.071    0.996
  4.0 13.04031  0.176261 -0.197001  0.254387 0.366865     0.000  0.006  0.149  0.056  0.038   0.0   0.0   0.0 0.004     0.005  0.056  0.372  0.212  0.073   0.0   0.0   0.0 0.005    0.998
  5.0 13.07746  0.117507 -0.131334  0.169591 0.244577     0.005  0.037  0.045  0.033  0.044   0.0   0.0   0.0 0.039     0.018  0.238  0.173  0.143  0.126   0.0   0.0   0.0 0.071    0.996
  6.0 13.08072  0.058754 -0.065667  0.084796 0.122288     0.015  0.099  0.045  0.010  0.034   0.0   0.0   0.0 0.020     0.096  0.468  0.074  0.014  0.058   0.0   0.0   0.0 0.039    0.996
  7.0 13.08820  0.063119  0.063522 -0.094751 0.130372     0.062  0.022  0.037  0.004  0.064   0.0   0.0   0.0 0.026     0.154  0.153  0.135  0.017  0.271   0.0   0.0   0.0 0.024    0.996
  8.0 13.02542  0.004365  0.129189 -0.179546 0.221237     0.049  0.067  0.050  0.037  0.044   0.0   0.0   0.0 0.090     0.085  0.128  0.097  0.132  0.151   0.0   0.0   0.0 0.044    0.997
  9.0 12.99533 -0.054389  0.194856 -0.264342 0.332872     0.011  0.034  0.098  0.088  0.011   0.0   0.0   0.0 0.016     0.030  0.160  0.196  0.280  0.021   0.0   0.0   0.0 0.022    0.996
 10.0 13.00432  0.239380 -0.133478  0.159636 0.317180     0.020  0.111  0.080  0.013  0.011   0.0   0.0   0.0 0.026     0.090  0.275  0.092  0.032  0.128   0.0   0.0   0.0 0.096    0.997
