   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 15.46266  0.000000  0.000000  0.000000 0.000000     0.109  0.028  0.028  0.017  0.021   0.0   0.0   0.0 0.000     0.325  0.045  0.125  0.189  0.065   0.0   0.0   0.0 0.018    0.994
  2.0 15.62006 -0.058754  0.065667 -0.084796 0.122288     0.052  0.061  0.074  0.043  0.049   0.0   0.0   0.0 0.002     0.068  0.167  0.103  0.187  0.143   0.0   0.0   0.0 0.021    0.996
  3.0 15.65358 -0.117507  0.131334 -0.169591 0.244577     0.067  0.026  0.034  0.049  0.055   0.0   0.0   0.0 0.001     0.391  0.061  0.066  0.086  0.118   0.0   0.0   0.0 0.005    0.993
  4.0 15.58388  0.176261 -0.197001  0.254387 0.366865     0.146  0.025  0.040  0.039  0.083   0.0   0.0   0.0 0.011     0.286  0.086  0.099  0.059  0.083   0.0   0.0   0.0 0.007    0.988
  5.0 15.65358  0.117507 -0.131334  0.169591 0.244577     0.067  0.026  0.034  0.049  0.055   0.0   0.0   0.0 0.001     0.391  0.061  0.066  0.086  0.118   0.0   0.0   0.0 0.005    0.993
  6.0 15.62006  0.058754 -0.065667  0.084796 0.122288     0.052  0.061  0.074  0.043  0.049   0.0   0.0   0.0 0.002     0.068  0.167  0.103  0.187  0.143   0.0   0.0   0.0 0.021    0.996
  7.0 15.54055  0.063119  0.063522 -0.094751 0.130372     0.054  0.151  0.029  0.054  0.026   0.0   0.0   0.0 0.010     0.109  0.203  0.079  0.090  0.152   0.0   0.0   0.0 0.015    0.996
  8.0 15.62432  0.004365  0.129189 -0.179546 0.221237     0.046  0.048  0.078  0.068  0.029   0.0   0.0   0.0 0.002     0.107  0.093  0.189  0.185  0.110   0.0   0.0   0.0 0.020    0.995
  9.0 15.50813 -0.054389  0.194856 -0.264342 0.332872     0.017  0.025  0.020  0.021  0.010   0.0   0.0   0.0 0.002     0.322  0.140  0.068  0.161  0.159   0.0   0.0   0.0 0.014    0.989
 10.0 15.65106  0.239380 -0.133478  0.159636 0.317180     0.025  0.041  0.075  0.085  0.123   0.0   0.0   0.0 0.002     0.130  0.066  0.072  0.119  0.225   0.0   0.0   0.0 0.007    0.991
