   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 14.67062  0.000000  0.000000  0.000000 0.000000     0.039  0.006  0.106  0.008  0.168   0.0   0.0   0.0 0.001     0.109  0.108  0.223  0.065  0.118   0.0   0.0   0.0 0.000    0.976
  2.0 14.65227 -0.058754  0.065667 -0.084796 0.122288     0.002  0.039  0.173  0.047  0.019   0.0   0.0   0.0 0.001     0.016  0.230  0.336  0.070  0.032   0.0   0.0   0.0 0.003    0.995
  3.0 14.71106 -0.117507  0.131334 -0.169591 0.244577     0.055  0.099  0.051  0.125  0.090   0.0   0.0   0.0 0.000     0.066  0.093  0.087  0.168  0.124   0.0   0.0   0.0 0.000    0.979
  4.0 14.68399  0.176261 -0.197001  0.254387 0.366865     0.038  0.021  0.121  0.125  0.009   0.0   0.0   0.0 0.046     0.043  0.025  0.220  0.207  0.017   0.0   0.0   0.0 0.094    0.991
  5.0 14.71106  0.117507 -0.131334  0.169591 0.244577     0.055  0.099  0.051  0.125  0.090   0.0   0.0   0.0 0.000     0.066  0.093  0.087  0.168  0.124   0.0   0.0   0.0 0.000    0.979
  6.0 14.65227  0.058754 -0.065667  0.084796 0.122288     0.002  0.039  0.173  0.047  0.019   0.0   0.0   0.0 0.001     0.016  0.230  0.336  0.070  0.032   0.0   0.0   0.0 0.003    0.995
  7.0 14.66584  0.063119  0.063522 -0.094751 0.130372     0.082  0.075  0.030  0.015  0.060   0.0   0.0   0.0 0.003     0.245  0.209  0.073  0.023  0.147   0.0   0.0   0.0 0.010    0.995
  8.0 14.67755  0.004365  0.129189 -0.179546 0.221237     0.020  0.045  0.131  0.046  0.013   0.0   0.0   0.0 0.010     0.097  0.056  0.396  0.084  0.039   0.0   0.0   0.0 0.022    0.989
  9.0 14.66000 -0.054389  0.194856 -0.264342 0.332872     0.000  0.093  0.005  0.044  0.058   0.0   0.0   0.0 0.000     0.025  0.197  0.078  0.094  0.383   0.0   0.0   0.0 0.000    0.997
 10.0 14.65405  0.239380 -0.133478  0.159636 0.317180     0.019  0.083  0.089  0.003  0.133   0.0   0.0   0.0 0.000     0.062  0.180  0.197  0.046  0.165   0.0   0.0   0.0 0.000    0.996
 11.0 14.65748  0.180626 -0.067812  0.074840 0.206943     0.032  0.018  0.075  0.083  0.059   0.0   0.0   0.0 0.019     0.103  0.055  0.102  0.216  0.167   0.0   0.0   0.0 0.042    0.995
 12.0 14.65383  0.121873 -0.002145 -0.009955 0.122297     0.067  0.008  0.010  0.041  0.170   0.0   0.0   0.0 0.007     0.177  0.046  0.028  0.104  0.295   0.0   0.0   0.0 0.015    0.995
 13.0 14.72299  0.126238  0.127044 -0.189502 0.260744     0.152  0.051  0.048  0.028  0.043   0.0   0.0   0.0 0.007     0.372  0.108  0.063  0.033  0.045   0.0   0.0   0.0 0.016    0.993
 14.0 14.68926  0.067484  0.192711 -0.274297 0.341951     0.041  0.016  0.052  0.065  0.046   0.0   0.0   0.0 0.003     0.180  0.069  0.196  0.197  0.080   0.0   0.0   0.0 0.019    0.985
 15.0 14.66511  0.008730  0.258378 -0.359093 0.442474     0.062  0.080  0.019  0.035  0.065   0.0   0.0   0.0 0.003     0.218  0.179  0.053  0.106  0.143   0.0   0.0   0.0 0.004    0.993
 16.0 14.65587  0.302499 -0.069956  0.064885 0.317190     0.080  0.023  0.052  0.148  0.016   0.0   0.0   0.0 0.000     0.177  0.094  0.119  0.182  0.089   0.0   0.0   0.0 0.000    0.997
 17.0 14.70734  0.243745 -0.004289 -0.019911 0.244595     0.060  0.018  0.289  0.023  0.011   0.0   0.0   0.0 0.001     0.113  0.037  0.285  0.075  0.027   0.0   0.0   0.0 0.001    0.970
 18.0 14.67857  0.184992  0.061378 -0.104706 0.221252     0.057  0.012  0.012  0.047  0.140   0.0   0.0   0.0 0.008     0.078  0.068  0.049  0.196  0.274   0.0   0.0   0.0 0.025    0.991
 19.0 14.66326 -0.189357 -0.190567  0.284253 0.391115     0.034  0.029  0.047  0.030  0.017   0.0   0.0   0.0 0.012     0.060  0.065  0.269  0.188  0.133   0.0   0.0   0.0 0.069    0.979
 20.0 14.69012 -0.248111 -0.124900  0.199457 0.341968     0.028  0.057  0.052  0.054  0.039   0.0   0.0   0.0 0.011     0.161  0.115  0.125  0.224  0.080   0.0   0.0   0.0 0.021    0.991
 21.0 14.65626 -0.306864 -0.059233  0.114662 0.332899     0.064  0.019  0.066  0.045  0.019   0.0   0.0   0.0 0.000     0.102  0.078  0.151  0.382  0.056   0.0   0.0   0.0 0.000    0.996
 22.0 14.68829 -0.013096 -0.387567  0.538639 0.663711     0.001  0.062  0.032  0.004  0.166   0.0   0.0   0.0 0.047     0.004  0.084  0.087  0.029  0.356   0.0   0.0   0.0 0.096    0.991
 23.0 14.65626 -0.071849 -0.321900  0.453844 0.561032     0.064  0.019  0.066  0.045  0.019   0.0   0.0   0.0 0.000     0.102  0.078  0.151  0.382  0.056   0.0   0.0   0.0 0.000    0.996
 24.0 14.69012 -0.130603 -0.256234  0.369048 0.467878     0.028  0.057  0.052  0.054  0.039   0.0   0.0   0.0 0.011     0.161  0.115  0.125  0.224  0.080   0.0   0.0   0.0 0.021    0.991
 25.0 14.72299 -0.126238 -0.127044  0.189502 0.260744     0.152  0.051  0.048  0.028  0.043   0.0   0.0   0.0 0.007     0.372  0.108  0.063  0.033  0.045   0.0   0.0   0.0 0.016    0.993
 26.0 14.67857 -0.184992 -0.061378  0.104706 0.221252     0.057  0.012  0.012  0.047  0.140   0.0   0.0   0.0 0.008     0.078  0.068  0.049  0.196  0.274   0.0   0.0   0.0 0.025    0.991
 27.0 14.70734 -0.243745  0.004289  0.019911 0.244595     0.060  0.018  0.289  0.023  0.011   0.0   0.0   0.0 0.001     0.113  0.037  0.285  0.075  0.027   0.0   0.0   0.0 0.001    0.970
 28.0 14.65587  0.050023 -0.324045  0.443889 0.551856     0.080  0.023  0.052  0.148  0.016   0.0   0.0   0.0 0.000     0.177  0.094  0.119  0.182  0.089   0.0   0.0   0.0 0.000    0.997
 29.0 14.66511 -0.008730 -0.258378  0.359093 0.442474     0.062  0.080  0.019  0.035  0.065   0.0   0.0   0.0 0.003     0.218  0.179  0.053  0.106  0.143   0.0   0.0   0.0 0.004    0.993
 30.0 14.68926 -0.067484 -0.192711  0.274297 0.341951     0.041  0.016  0.052  0.065  0.046   0.0   0.0   0.0 0.003     0.180  0.069  0.196  0.197  0.080   0.0   0.0   0.0 0.019    0.985
 31.0 14.66584 -0.063119 -0.063522  0.094751 0.130372     0.082  0.075  0.030  0.015  0.060   0.0   0.0   0.0 0.003     0.245  0.209  0.073  0.023  0.147   0.0   0.0   0.0 0.010    0.995
 32.0 14.65383 -0.121873  0.002145  0.009955 0.122297     0.067  0.008  0.010  0.041  0.170   0.0   0.0   0.0 0.007     0.177  0.046  0.028  0.104  0.295   0.0   0.0   0.0 0.015    0.995
 33.0 14.65748 -0.180626  0.067812 -0.074840 0.206943     0.032  0.018  0.075  0.083  0.059   0.0   0.0   0.0 0.019     0.103  0.055  0.102  0.216  0.167   0.0   0.0   0.0 0.042    0.995
 34.0 14.65405  0.113142 -0.260523  0.349138 0.450078     0.019  0.083  0.089  0.003  0.133   0.0   0.0   0.0 0.000     0.062  0.180  0.197  0.046  0.165   0.0   0.0   0.0 0.000    0.996
 35.0 14.66000  0.054389 -0.194856  0.264342 0.332872     0.000  0.093  0.005  0.044  0.058   0.0   0.0   0.0 0.000     0.025  0.197  0.078  0.094  0.383   0.0   0.0   0.0 0.000    0.997
 36.0 14.67755 -0.004365 -0.129189  0.179546 0.221237     0.020  0.045  0.131  0.046  0.013   0.0   0.0   0.0 0.010     0.097  0.056  0.396  0.084  0.039   0.0   0.0   0.0 0.022    0.989
 37.0 14.62922 -0.003501  0.096472  0.152067 0.180120     0.003  0.007  0.015  0.039  0.245   0.0   0.0   0.0 0.000     0.011  0.007  0.025  0.063  0.540   0.0   0.0   0.0 0.000    0.998
 38.0 14.62227 -0.062255  0.162138  0.067271 0.186253     0.033  0.007  0.198  0.078  0.024   0.0   0.0   0.0 0.001     0.071  0.029  0.340  0.157  0.028   0.0   0.0   0.0 0.007    0.996
 39.0 14.58916 -0.121009  0.227805 -0.017524 0.258545     0.019  0.009  0.052  0.032  0.124   0.0   0.0   0.0 0.009     0.030  0.078  0.141  0.057  0.402   0.0   0.0   0.0 0.022    0.995
 40.0 14.64049  0.172760 -0.100529  0.406453 0.452942     0.051  0.099  0.017  0.014  0.148   0.0   0.0   0.0 0.014     0.121  0.107  0.101  0.045  0.163   0.0   0.0   0.0 0.107    0.995
 41.0 14.62192  0.114006 -0.034862  0.321658 0.343040     0.035  0.086  0.051  0.040  0.009   0.0   0.0   0.0 0.000     0.121  0.212  0.185  0.162  0.061   0.0   0.0   0.0 0.000    0.987
