   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 14.54442  0.000000  0.000000  0.000000 0.000000     0.072  0.045  0.071  0.034  0.052   0.0   0.0   0.0 0.000     0.268  0.131  0.116  0.064  0.118   0.0   0.0   0.0 0.000    0.996
  2.0 14.58705 -0.058754  0.065667 -0.084796 0.122288     0.024  0.079  0.022  0.078  0.039   0.0   0.0   0.0 0.001     0.047  0.222  0.073  0.257  0.094   0.0   0.0   0.0 0.004    0.970
  3.0 14.59237 -0.117507  0.131334 -0.169591 0.244577     0.047  0.062  0.049  0.035  0.059   0.0   0.0   0.0 0.033     0.130  0.185  0.207  0.039  0.072   0.0   0.0   0.0 0.054    0.987
  4.0 14.56085  0.176261 -0.197001  0.254387 0.366865     0.007  0.017  0.089  0.089  0.111   0.0   0.0   0.0 0.000     0.030  0.018  0.231  0.137  0.249   0.0   0.0   0.0 0.000    0.999
  5.0 14.59237  0.117507 -0.131334  0.169591 0.244577     0.047  0.062  0.049  0.035  0.059   0.0   0.0   0.0 0.033     0.130  0.185  0.207  0.039  0.072   0.0   0.0   0.0 0.054    0.987
  6.0 14.58705  0.058754 -0.065667  0.084796 0.122288     0.024  0.079  0.022  0.078  0.039   0.0   0.0   0.0 0.001     0.047  0.222  0.073  0.257  0.094   0.0   0.0   0.0 0.004    0.970
  7.0 14.57892  0.063119  0.063522 -0.094751 0.130372     0.069  0.034  0.055  0.031  0.046   0.0   0.0   0.0 0.000     0.229  0.076  0.201  0.124  0.075   0.0   0.0   0.0 0.005    0.978
  8.0 14.60827  0.004365  0.129189 -0.179546 0.221237     0.054  0.021  0.037  0.051  0.064   0.0   0.0   0.0 0.021     0.255  0.034  0.092  0.212  0.075   0.0   0.0   0.0 0.052    0.992
  9.0 14.59010 -0.054389  0.194856 -0.264342 0.332872     0.001  0.008  0.145  0.076  0.024   0.0   0.0   0.0 0.000     0.003  0.012  0.515  0.113  0.066   0.0   0.0   0.0 0.000    0.993
 10.0 14.58964  0.239380 -0.133478  0.159636 0.317180     0.023  0.034  0.116  0.097  0.056   0.0   0.0   0.0 0.000     0.035  0.139  0.251  0.144  0.063   0.0   0.0   0.0 0.000    0.986
 11.0 14.60657  0.180626 -0.067812  0.074840 0.206943     0.054  0.071  0.068  0.016  0.054   0.0   0.0   0.0 0.012     0.136  0.233  0.154  0.086  0.058   0.0   0.0   0.0 0.019    0.988
 12.0 14.57302  0.121873 -0.002145 -0.009955 0.122297     0.015  0.004  0.163  0.013  0.014   0.0   0.0   0.0 0.031     0.052  0.142  0.293  0.154  0.031   0.0   0.0   0.0 0.045    0.982
 13.0 14.62631  0.126238  0.127044 -0.189502 0.260744     0.147  0.061  0.028  0.008  0.012   0.0   0.0   0.0 0.002     0.322  0.131  0.124  0.077  0.062   0.0   0.0   0.0 0.001    0.994
 14.0 14.63106  0.067484  0.192711 -0.274297 0.341951     0.042  0.040  0.063  0.058  0.016   0.0   0.0   0.0 0.002     0.232  0.152  0.142  0.145  0.083   0.0   0.0   0.0 0.001    0.992
 15.0 14.60133  0.008730  0.258378 -0.359093 0.442474     0.045  0.020  0.065  0.087  0.080   0.0   0.0   0.0 0.000     0.059  0.078  0.239  0.158  0.147   0.0   0.0   0.0 0.001    0.997
 16.0 14.58844  0.302499 -0.069956  0.064885 0.317190     0.039  0.022  0.179  0.054  0.024   0.0   0.0   0.0 0.000     0.152  0.071  0.177  0.181  0.057   0.0   0.0   0.0 0.002    0.989
 17.0 14.59729  0.243745 -0.004289 -0.019911 0.244595     0.089  0.009  0.040  0.025  0.039   0.0   0.0   0.0 0.038     0.272  0.056  0.070  0.096  0.164   0.0   0.0   0.0 0.064    0.984
 18.0 14.60581  0.184992  0.061378 -0.104706 0.221252     0.033  0.035  0.033  0.106  0.037   0.0   0.0   0.0 0.034     0.083  0.135  0.090  0.247  0.069   0.0   0.0   0.0 0.065    0.988
 19.0 14.63300 -0.189357 -0.190567  0.284253 0.391115     0.022  0.052  0.099  0.033  0.040   0.0   0.0   0.0 0.000     0.052  0.074  0.273  0.145  0.147   0.0   0.0   0.0 0.028    0.991
 20.0 14.63043 -0.248111 -0.124900  0.199457 0.341968     0.069  0.017  0.046  0.044  0.064   0.0   0.0   0.0 0.005     0.189  0.117  0.093  0.141  0.161   0.0   0.0   0.0 0.015    0.985
 21.0 14.58785 -0.306864 -0.059233  0.114662 0.332899     0.002  0.000  0.061  0.086  0.134   0.0   0.0   0.0 0.000     0.001  0.000  0.114  0.277  0.298   0.0   0.0   0.0 0.000    0.997
 22.0 14.56342 -0.013096 -0.387567  0.538639 0.663711     0.000  0.005  0.075  0.069  0.152   0.0   0.0   0.0 0.000     0.002  0.011  0.195  0.304  0.153   0.0   0.0   0.0 0.000    0.999
 23.0 14.58785 -0.071849 -0.321900  0.453844 0.561032     0.002  0.000  0.061  0.086  0.134   0.0   0.0   0.0 0.000     0.001  0.000  0.114  0.277  0.298   0.0   0.0   0.0 0.000    0.997
