   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 16.39572  0.000000  0.000000  0.000000 0.000000     0.015  0.066  0.012  0.018  0.013   0.0   0.0   0.0 0.000     0.044  0.149  0.194  0.311  0.146   0.0   0.0   0.0 0.003    0.997
  2.0 16.39838 -0.058754  0.065667 -0.084796 0.122288     0.024  0.028  0.042  0.027  0.015   0.0   0.0   0.0 0.000     0.104  0.167  0.256  0.207  0.096   0.0   0.0   0.0 0.002    0.993
  3.0 16.39284 -0.117507  0.131334 -0.169591 0.244577     0.022  0.040  0.044  0.016  0.038   0.0   0.0   0.0 0.001     0.110  0.274  0.171  0.140  0.099   0.0   0.0   0.0 0.008    0.995
  4.0 16.34814  0.176261 -0.197001  0.254387 0.366865     0.018  0.034  0.014  0.004  0.022   0.0   0.0   0.0 0.000     0.137  0.341  0.149  0.157  0.091   0.0   0.0   0.0 0.003    0.994
  5.0 16.39284  0.117507 -0.131334  0.169591 0.244577     0.022  0.040  0.044  0.016  0.038   0.0   0.0   0.0 0.001     0.110  0.274  0.171  0.140  0.099   0.0   0.0   0.0 0.008    0.995
  6.0 16.39838  0.058754 -0.065667  0.084796 0.122288     0.024  0.028  0.042  0.027  0.015   0.0   0.0   0.0 0.000     0.104  0.167  0.256  0.207  0.096   0.0   0.0   0.0 0.002    0.993
  7.0 16.42852  0.063119  0.063522 -0.094751 0.130372     0.010  0.081  0.024  0.025  0.014   0.0   0.0   0.0 0.000     0.157  0.288  0.125  0.095  0.155   0.0   0.0   0.0 0.000    0.994
  8.0 16.43377  0.004365  0.129189 -0.179546 0.221237     0.017  0.019  0.054  0.073  0.015   0.0   0.0   0.0 0.008     0.101  0.077  0.174  0.276  0.146   0.0   0.0   0.0 0.012    0.996
  9.0 16.38966 -0.054389  0.194856 -0.264342 0.332872     0.033  0.033  0.036  0.029  0.028   0.0   0.0   0.0 0.000     0.104  0.179  0.159  0.174  0.188   0.0   0.0   0.0 0.009    0.996
 10.0 16.39240  0.239380 -0.133478  0.159636 0.317180     0.021  0.021  0.020  0.011  0.034   0.0   0.0   0.0 0.000     0.100  0.213  0.185  0.265  0.099   0.0   0.0   0.0 0.003    0.996
 11.0 16.35250  0.180626 -0.067812  0.074840 0.206943     0.019  0.030  0.037  0.014  0.028   0.0   0.0   0.0 0.000     0.075  0.235  0.171  0.237  0.112   0.0   0.0   0.0 0.000    0.985
 12.0 16.40864  0.121873 -0.002145 -0.009955 0.122297     0.010  0.048  0.015  0.022  0.034   0.0   0.0   0.0 0.000     0.059  0.093  0.123  0.262  0.298   0.0   0.0   0.0 0.005    0.996
 13.0 16.45745  0.126238  0.127044 -0.189502 0.260744     0.007  0.037  0.066  0.084  0.025   0.0   0.0   0.0 0.000     0.093  0.107  0.154  0.283  0.119   0.0   0.0   0.0 0.000    0.998
 14.0 16.42281  0.067484  0.192711 -0.274297 0.341951     0.012  0.048  0.010  0.014  0.014   0.0   0.0   0.0 0.000     0.209  0.476  0.066  0.041  0.075   0.0   0.0   0.0 0.001    0.995
 15.0 16.39594  0.008730  0.258378 -0.359093 0.442474     0.038  0.018  0.027  0.049  0.006   0.0   0.0   0.0 0.032     0.202  0.157  0.120  0.215  0.052   0.0   0.0   0.0 0.056    0.992
 16.0 16.39215  0.302499 -0.069956  0.064885 0.317190     0.010  0.017  0.042  0.023  0.008   0.0   0.0   0.0 0.000     0.174  0.090  0.193  0.342  0.068   0.0   0.0   0.0 0.004    0.995
 17.0 16.38879  0.243745 -0.004289 -0.019911 0.244595     0.006  0.046  0.035  0.026  0.018   0.0   0.0   0.0 0.000     0.122  0.132  0.228  0.260  0.091   0.0   0.0   0.0 0.002    0.996
 18.0 16.42671  0.184992  0.061378 -0.104706 0.221252     0.014  0.017  0.031  0.022  0.103   0.0   0.0   0.0 0.007     0.117  0.073  0.091  0.102  0.379   0.0   0.0   0.0 0.018    0.996
 19.0 16.40385 -0.189357 -0.190567  0.284253 0.391115     0.007  0.021  0.000  0.009  0.001   0.0   0.0   0.0 0.000     0.226  0.594  0.043  0.045  0.025   0.0   0.0   0.0 0.000    0.997
 20.0 16.41883 -0.248111 -0.124900  0.199457 0.341968     0.030  0.025  0.014  0.009  0.007   0.0   0.0   0.0 0.000     0.301  0.359  0.086  0.049  0.098   0.0   0.0   0.0 0.001    0.996
 21.0 16.40663 -0.306864 -0.059233  0.114662 0.332899     0.022  0.041  0.023  0.043  0.016   0.0   0.0   0.0 0.000     0.157  0.074  0.162  0.227  0.188   0.0   0.0   0.0 0.008    0.996
 22.0 16.35564 -0.013096 -0.387567  0.538639 0.663711     0.043  0.006  0.006  0.009  0.008   0.0   0.0   0.0 0.000     0.504  0.027  0.112  0.045  0.196   0.0   0.0   0.0 0.002    0.993
 23.0 16.40663 -0.071849 -0.321900  0.453844 0.561032     0.022  0.041  0.023  0.043  0.016   0.0   0.0   0.0 0.000     0.157  0.074  0.162  0.227  0.188   0.0   0.0   0.0 0.008    0.996
 24.0 16.41883 -0.130603 -0.256234  0.369048 0.467878     0.030  0.025  0.014  0.009  0.007   0.0   0.0   0.0 0.000     0.301  0.359  0.086  0.049  0.098   0.0   0.0   0.0 0.001    0.996
 25.0 16.45745 -0.126238 -0.127044  0.189502 0.260744     0.007  0.037  0.066  0.084  0.025   0.0   0.0   0.0 0.000     0.093  0.107  0.154  0.283  0.119   0.0   0.0   0.0 0.000    0.998
 26.0 16.42671 -0.184992 -0.061378  0.104706 0.221252     0.014  0.017  0.031  0.022  0.103   0.0   0.0   0.0 0.007     0.117  0.073  0.091  0.102  0.379   0.0   0.0   0.0 0.018    0.996
 27.0 16.38879 -0.243745  0.004289  0.019911 0.244595     0.006  0.046  0.035  0.026  0.018   0.0   0.0   0.0 0.000     0.122  0.132  0.228  0.260  0.091   0.0   0.0   0.0 0.002    0.996
 28.0 16.39215  0.050023 -0.324045  0.443889 0.551856     0.010  0.017  0.042  0.023  0.008   0.0   0.0   0.0 0.000     0.174  0.090  0.193  0.342  0.068   0.0   0.0   0.0 0.004    0.995
 29.0 16.39594 -0.008730 -0.258378  0.359093 0.442474     0.038  0.018  0.027  0.049  0.006   0.0   0.0   0.0 0.032     0.202  0.157  0.120  0.215  0.052   0.0   0.0   0.0 0.056    0.992
 30.0 16.42281 -0.067484 -0.192711  0.274297 0.341951     0.012  0.048  0.010  0.014  0.014   0.0   0.0   0.0 0.000     0.209  0.476  0.066  0.041  0.075   0.0   0.0   0.0 0.001    0.995
 31.0 16.42852 -0.063119 -0.063522  0.094751 0.130372     0.010  0.081  0.024  0.025  0.014   0.0   0.0   0.0 0.000     0.157  0.288  0.125  0.095  0.155   0.0   0.0   0.0 0.000    0.994
 32.0 16.40864 -0.121873  0.002145  0.009955 0.122297     0.010  0.048  0.015  0.022  0.034   0.0   0.0   0.0 0.000     0.059  0.093  0.123  0.262  0.298   0.0   0.0   0.0 0.005    0.996
 33.0 16.35250 -0.180626  0.067812 -0.074840 0.206943     0.019  0.030  0.037  0.014  0.028   0.0   0.0   0.0 0.000     0.075  0.235  0.171  0.237  0.112   0.0   0.0   0.0 0.000    0.985
 34.0 16.39240  0.113142 -0.260523  0.349138 0.450078     0.021  0.021  0.020  0.011  0.034   0.0   0.0   0.0 0.000     0.100  0.213  0.185  0.265  0.099   0.0   0.0   0.0 0.003    0.996
 35.0 16.38966  0.054389 -0.194856  0.264342 0.332872     0.033  0.033  0.036  0.029  0.028   0.0   0.0   0.0 0.000     0.104  0.179  0.159  0.174  0.188   0.0   0.0   0.0 0.009    0.996
 36.0 16.43377 -0.004365 -0.129189  0.179546 0.221237     0.017  0.019  0.054  0.073  0.015   0.0   0.0   0.0 0.008     0.101  0.077  0.174  0.276  0.146   0.0   0.0   0.0 0.012    0.996
 37.0 16.42437 -0.003501  0.096472  0.152067 0.180120     0.019  0.050  0.060  0.023  0.022   0.0   0.0   0.0 0.001     0.097  0.211  0.145  0.167  0.167   0.0   0.0   0.0 0.003    0.995
 38.0 16.45148 -0.062255  0.162138  0.067271 0.186253     0.046  0.031  0.019  0.021  0.028   0.0   0.0   0.0 0.002     0.247  0.136  0.148  0.157  0.133   0.0   0.0   0.0 0.001    0.994
 39.0 16.39469 -0.121009  0.227805 -0.017524 0.258545     0.042  0.033  0.029  0.009  0.027   0.0   0.0   0.0 0.001     0.226  0.151  0.175  0.073  0.207   0.0   0.0   0.0 0.000    0.995
 40.0 16.41274  0.172760 -0.100529  0.406453 0.452942     0.011  0.066  0.065  0.017  0.017   0.0   0.0   0.0 0.000     0.109  0.215  0.247  0.096  0.123   0.0   0.0   0.0 0.005    0.995
 41.0 16.38976  0.114006 -0.034862  0.321658 0.343040     0.024  0.017  0.042  0.011  0.017   0.0   0.0   0.0 0.001     0.123  0.069  0.209  0.290  0.155   0.0   0.0   0.0 0.005    0.996
 42.0 16.38857  0.055252  0.030805  0.236862 0.245164     0.023  0.014  0.038  0.047  0.010   0.0   0.0   0.0 0.001     0.093  0.080  0.120  0.457  0.081   0.0   0.0   0.0 0.002    0.996
 43.0 16.41218  0.059618  0.159994  0.057316 0.180104     0.039  0.042  0.038  0.014  0.024   0.0   0.0   0.0 0.001     0.162  0.148  0.252  0.143  0.103   0.0   0.0   0.0 0.003    0.987
 44.0 16.43394  0.000864  0.225661 -0.027480 0.227329     0.032  0.025  0.049  0.031  0.047   0.0   0.0   0.0 0.001     0.142  0.103  0.125  0.159  0.238   0.0   0.0   0.0 0.005    0.994
 45.0 16.41081 -0.057890  0.291328 -0.112275 0.317535     0.045  0.035  0.032  0.027  0.047   0.0   0.0   0.0 0.008     0.283  0.080  0.107  0.109  0.195   0.0   0.0   0.0 0.010    0.995
 46.0 16.34993  0.235879 -0.037007  0.311703 0.392641     0.026  0.009  0.015  0.022  0.042   0.0   0.0   0.0 0.014     0.229  0.041  0.077  0.291  0.174   0.0   0.0   0.0 0.026    0.994
 47.0 16.35268  0.177125  0.028660  0.226907 0.289277     0.028  0.057  0.043  0.028  0.036   0.0   0.0   0.0 0.000     0.092  0.278  0.129  0.126  0.145   0.0   0.0   0.0 0.009    0.996
 48.0 16.32674  0.118371  0.094327  0.142111 0.207617     0.027  0.024  0.027  0.027  0.013   0.0   0.0   0.0 0.006     0.121  0.232  0.133  0.177  0.179   0.0   0.0   0.0 0.009    0.996
 49.0 16.43751  0.122736  0.223516 -0.037435 0.257731     0.012  0.044  0.031  0.043  0.032   0.0   0.0   0.0 0.006     0.070  0.146  0.187  0.246  0.138   0.0   0.0   0.0 0.013    0.995
 50.0 16.40312  0.063983  0.289183 -0.122231 0.320407     0.009  0.072  0.042  0.050  0.026   0.0   0.0   0.0 0.000     0.094  0.310  0.081  0.168  0.109   0.0   0.0   0.0 0.004    0.995
