   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 13.52636  0.000000  0.000000  0.000000 0.000000     0.029  0.015  0.049  0.058  0.043   0.0   0.0   0.0 0.027     0.062  0.033  0.191  0.222  0.196   0.0   0.0   0.0 0.040    0.991
  2.0 13.44173 -0.058754  0.065667 -0.084796 0.122288     0.007  0.029  0.085  0.123  0.001   0.0   0.0   0.0 0.024     0.028  0.119  0.219  0.305  0.000   0.0   0.0   0.0 0.029    0.992
  3.0 13.35650 -0.117507  0.131334 -0.169591 0.244577     0.000  0.022  0.070  0.113  0.073   0.0   0.0   0.0 0.000     0.000  0.042  0.154  0.299  0.208   0.0   0.0   0.0 0.000    0.995
  4.0 13.46101  0.176261 -0.197001  0.254387 0.366865     0.113  0.065  0.000  0.003  0.001   0.0   0.0   0.0 0.021     0.456  0.227  0.014  0.004  0.003   0.0   0.0   0.0 0.053    0.994
  5.0 13.35650  0.117507 -0.131334  0.169591 0.244577     0.000  0.022  0.070  0.113  0.073   0.0   0.0   0.0 0.000     0.000  0.042  0.154  0.299  0.208   0.0   0.0   0.0 0.000    0.995
  6.0 13.44173  0.058754 -0.065667  0.084796 0.122288     0.007  0.029  0.085  0.123  0.001   0.0   0.0   0.0 0.024     0.028  0.119  0.219  0.305  0.000   0.0   0.0   0.0 0.029    0.992
  7.0 13.42067  0.063119  0.063522 -0.094751 0.130372     0.015  0.015  0.027  0.121  0.020   0.0   0.0   0.0 0.000     0.014  0.018  0.118  0.522  0.093   0.0   0.0   0.0 0.000    0.988
  8.0 13.37682  0.004365  0.129189 -0.179546 0.221237     0.031  0.017  0.010  0.001  0.223   0.0   0.0   0.0 0.003     0.063  0.009  0.024  0.000  0.562   0.0   0.0   0.0 0.000    0.989
  9.0 13.50317 -0.054389  0.194856 -0.264342 0.332872     0.010  0.014  0.128  0.086  0.000   0.0   0.0   0.0 0.025     0.027  0.018  0.353  0.249  0.000   0.0   0.0   0.0 0.055    0.993
 10.0 13.42352  0.239380 -0.133478  0.159636 0.317180     0.017  0.136  0.015  0.079  0.004   0.0   0.0   0.0 0.034     0.069  0.343  0.026  0.156  0.012   0.0   0.0   0.0 0.074    0.992
 11.0 13.42982  0.180626 -0.067812  0.074840 0.206943     0.023  0.005  0.084  0.082  0.010   0.0   0.0   0.0 0.000     0.088  0.021  0.307  0.294  0.040   0.0   0.0   0.0 0.000    0.998
 12.0 13.44281  0.121873 -0.002145 -0.009955 0.122297     0.040  0.000  0.073  0.006  0.132   0.0   0.0   0.0 0.018     0.181  0.000  0.132  0.022  0.332   0.0   0.0   0.0 0.028    0.991
 13.0 13.34660  0.126238  0.127044 -0.189502 0.260744     0.081  0.163  0.014  0.037  0.036   0.0   0.0   0.0 0.005     0.192  0.217  0.067  0.046  0.102   0.0   0.0   0.0 0.000    0.990
 14.0 13.41398  0.067484  0.192711 -0.274297 0.341951     0.111  0.088  0.045  0.000  0.023   0.0   0.0   0.0 0.000     0.325  0.233  0.107  0.000  0.042   0.0   0.0   0.0 0.000    0.991
 15.0 13.46001  0.008730  0.258378 -0.359093 0.442474     0.059  0.241  0.000  0.002  0.000   0.0   0.0   0.0 0.000     0.159  0.485  0.001  0.001  0.000   0.0   0.0   0.0 0.000    0.992
 16.0 13.42909  0.302499 -0.069956  0.064885 0.317190     0.069  0.111  0.056  0.004  0.031   0.0   0.0   0.0 0.036     0.159  0.290  0.105  0.002  0.042   0.0   0.0   0.0 0.072    0.992
 17.0 13.36048  0.243745 -0.004289 -0.019911 0.244595     0.022  0.007  0.182  0.033  0.068   0.0   0.0   0.0 0.000     0.032  0.006  0.416  0.073  0.130   0.0   0.0   0.0 0.000    0.995
 18.0 13.37685  0.184992  0.061378 -0.104706 0.221252     0.000  0.028  0.105  0.112  0.038   0.0   0.0   0.0 0.005     0.003  0.053  0.298  0.249  0.072   0.0   0.0   0.0 0.001    0.989
 19.0 13.53455 -0.189357 -0.190567  0.284253 0.391115     0.017  0.050  0.030  0.017  0.018   0.0   0.0   0.0 0.000     0.308  0.183  0.084  0.041  0.219   0.0   0.0   0.0 0.000    0.985
 20.0 13.41275 -0.248111 -0.124900  0.199457 0.341968     0.012  0.199  0.003  0.037  0.009   0.0   0.0   0.0 0.000     0.019  0.565  0.001  0.092  0.020   0.0   0.0   0.0 0.000    0.991
 21.0 13.50287 -0.306864 -0.059233  0.114662 0.332899     0.009  0.054  0.039  0.021  0.122   0.0   0.0   0.0 0.019     0.022  0.146  0.120  0.061  0.307   0.0   0.0   0.0 0.051    0.993
 22.0 13.46505 -0.013096 -0.387567  0.538639 0.663711     0.000  0.212  0.000  0.001  0.000   0.0   0.0   0.0 0.019     0.001  0.640  0.004  0.003  0.026   0.0   0.0   0.0 0.053    0.994
 23.0 13.50287 -0.071849 -0.321900  0.453844 0.561032     0.009  0.054  0.039  0.021  0.122   0.0   0.0   0.0 0.019     0.022  0.146  0.120  0.061  0.307   0.0   0.0   0.0 0.051    0.993
 24.0 13.41275 -0.130603 -0.256234  0.369048 0.467878     0.012  0.199  0.003  0.037  0.009   0.0   0.0   0.0 0.000     0.019  0.565  0.001  0.092  0.020   0.0   0.0   0.0 0.000    0.991
 25.0 13.34660 -0.126238 -0.127044  0.189502 0.260744     0.081  0.163  0.014  0.037  0.036   0.0   0.0   0.0 0.005     0.192  0.217  0.067  0.046  0.102   0.0   0.0   0.0 0.000    0.990
