   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 14.30783  0.000000  0.000000  0.000000 0.000000     0.067  0.015  0.033  0.046  0.138   0.0   0.0   0.0 0.000     0.146  0.039  0.054  0.094  0.343   0.0   0.0   0.0 0.000    0.999
  2.0 14.31118 -0.058754  0.065667 -0.084796 0.122288     0.010  0.245  0.054  0.084  0.015   0.0   0.0   0.0 0.007     0.008  0.286  0.087  0.090  0.012   0.0   0.0   0.0 0.066    0.993
  3.0 14.25979 -0.117507  0.131334 -0.169591 0.244577     0.064  0.077  0.087  0.019  0.012   0.0   0.0   0.0 0.033     0.176  0.251  0.137  0.035  0.020   0.0   0.0   0.0 0.054    0.984
  4.0 14.20020  0.176261 -0.197001  0.254387 0.366865     0.035  0.027  0.101  0.118  0.045   0.0   0.0   0.0 0.019     0.143  0.108  0.168  0.093  0.088   0.0   0.0   0.0 0.018    0.991
  5.0 14.25979  0.117507 -0.131334  0.169591 0.244577     0.064  0.077  0.087  0.019  0.012   0.0   0.0   0.0 0.033     0.176  0.251  0.137  0.035  0.020   0.0   0.0   0.0 0.054    0.984
  6.0 14.31118  0.058754 -0.065667  0.084796 0.122288     0.010  0.245  0.054  0.084  0.015   0.0   0.0   0.0 0.007     0.008  0.286  0.087  0.090  0.012   0.0   0.0   0.0 0.066    0.993
  7.0 14.33259  0.063119  0.063522 -0.094751 0.130372     0.033  0.034  0.034  0.063  0.074   0.0   0.0   0.0 0.020     0.079  0.059  0.062  0.196  0.191   0.0   0.0   0.0 0.095    0.972
  8.0 14.34045  0.004365  0.129189 -0.179546 0.221237     0.033  0.137  0.063  0.073  0.005   0.0   0.0   0.0 0.000     0.032  0.299  0.128  0.168  0.016   0.0   0.0   0.0 0.010    0.990
  9.0 14.34443 -0.054389  0.194856 -0.264342 0.332872     0.069  0.022  0.151  0.105  0.020   0.0   0.0   0.0 0.006     0.078  0.022  0.218  0.155  0.062   0.0   0.0   0.0 0.055    0.988
 10.0 14.33448  0.239380 -0.133478  0.159636 0.317180     0.050  0.015  0.242  0.026  0.028   0.0   0.0   0.0 0.001     0.085  0.023  0.387  0.029  0.053   0.0   0.0   0.0 0.003    0.968
 11.0 14.32055  0.180626 -0.067812  0.074840 0.206943     0.106  0.021  0.071  0.103  0.041   0.0   0.0   0.0 0.002     0.220  0.031  0.151  0.163  0.040   0.0   0.0   0.0 0.007    0.987
 12.0 14.31286  0.121873 -0.002145 -0.009955 0.122297     0.157  0.109  0.065  0.024  0.048   0.0   0.0   0.0 0.009     0.180  0.120  0.051  0.048  0.095   0.0   0.0   0.0 0.070    0.992
 13.0 14.38024  0.126238  0.127044 -0.189502 0.260744     0.191  0.050  0.019  0.012  0.101   0.0   0.0   0.0 0.000     0.310  0.048  0.026  0.011  0.211   0.0   0.0   0.0 0.000    0.998
 14.0 14.43124  0.067484  0.192711 -0.274297 0.341951     0.012  0.037  0.014  0.257  0.000   0.0   0.0   0.0 0.022     0.025  0.074  0.022  0.387  0.005   0.0   0.0   0.0 0.086    0.971
 15.0 14.36169  0.008730  0.258378 -0.359093 0.442474     0.046  0.010  0.055  0.228  0.025   0.0   0.0   0.0 0.015     0.045  0.003  0.065  0.353  0.084   0.0   0.0   0.0 0.052    0.995
 16.0 14.33303  0.302499 -0.069956  0.064885 0.317190     0.053  0.016  0.001  0.247  0.043   0.0   0.0   0.0 0.001     0.072  0.017  0.002  0.404  0.070   0.0   0.0   0.0 0.004    0.969
 17.0 14.26110  0.243745 -0.004289 -0.019911 0.244595     0.131  0.032  0.022  0.054  0.038   0.0   0.0   0.0 0.034     0.434  0.028  0.023  0.052  0.057   0.0   0.0   0.0 0.054    0.984
 18.0 14.34336  0.184992  0.061378 -0.104706 0.221252     0.092  0.017  0.088  0.064  0.036   0.0   0.0   0.0 0.004     0.181  0.023  0.240  0.119  0.067   0.0   0.0   0.0 0.031    0.982
