   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 22.94337  0.000000  0.000000  0.000000 0.000000     0.001    0.0  0.002    0.0    0.0   0.0   0.0   0.0 0.480     0.001  0.022  0.019  0.002  0.000   0.0   0.0   0.0 0.244    0.811
  2.0 23.73667 -0.058754  0.065667 -0.084796 0.122288     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.140     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.194    0.372
  3.0 24.17927 -0.117507  0.131334 -0.169591 0.244577     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.074     0.000  0.002  0.000  0.000  0.000   0.0   0.0   0.0 0.165    0.282
  4.0 24.17253  0.176261 -0.197001  0.254387 0.366865     0.000    0.0  0.001    0.0    0.0   0.0   0.0   0.0 0.041     0.000  0.000  0.014  0.000  0.000   0.0   0.0   0.0 0.139    0.218
  5.0 24.17927  0.117507 -0.131334  0.169591 0.244577     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.074     0.000  0.002  0.000  0.000  0.000   0.0   0.0   0.0 0.165    0.282
  6.0 23.73667  0.058754 -0.065667  0.084796 0.122288     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.140     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.194    0.372
  7.0 23.54762  0.063119  0.063522 -0.094751 0.130372     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.174     0.000  0.003  0.000  0.000  0.000   0.0   0.0   0.0 0.214    0.430
  8.0 24.22822  0.004365  0.129189 -0.179546 0.221237     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.089     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.199    0.316
  9.0 24.29113 -0.054389  0.194856 -0.264342 0.332872     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.165     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.210    0.412
 10.0 24.56539  0.239380 -0.133478  0.159636 0.317180     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.024     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.144    0.208
 11.0 23.96273  0.180626 -0.067812  0.074840 0.206943     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.029     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.066    0.133
 12.0 23.73145  0.121873 -0.002145 -0.009955 0.122297     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.144     0.005  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.172    0.359
 13.0 24.03075  0.126238  0.127044 -0.189502 0.260744     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.114     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.193    0.346
 14.0 24.29615  0.067484  0.192711 -0.274297 0.341951     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.155     0.000  0.001  0.001  0.000  0.000   0.0   0.0   0.0 0.307    0.501
 15.0 24.51835  0.008730  0.258378 -0.359093 0.442474     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.287     0.001  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.548    0.882
 16.0 24.53869  0.302499 -0.069956  0.064885 0.317190     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.017     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.170    0.230
 17.0 24.16266  0.243745 -0.004289 -0.019911 0.244595     0.000    0.0  0.000    0.0    0.0   0.0   0.0   0.0 0.069     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.166    0.282
