   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 13.73216  0.000000  0.000000  0.000000 0.000000     0.074  0.022  0.014  0.002  0.049   0.0   0.0   0.0 0.000     0.312  0.127  0.130  0.031  0.218   0.0   0.0   0.0 0.000    0.994
  2.0 13.81914 -0.058754  0.065667 -0.084796 0.122288     0.018  0.030  0.145  0.015  0.053   0.0   0.0   0.0 0.005     0.055  0.079  0.415  0.025  0.107   0.0   0.0   0.0 0.017    0.992
  3.0 13.81993 -0.117507  0.131334 -0.169591 0.244577     0.008  0.089  0.016  0.164  0.000   0.0   0.0   0.0 0.000     0.034  0.198  0.047  0.424  0.000   0.0   0.0   0.0 0.000    0.996
  4.0 13.86095  0.176261 -0.197001  0.254387 0.366865     0.000  0.002  0.019  0.000  0.155   0.0   0.0   0.0 0.000     0.000  0.011  0.049  0.000  0.725   0.0   0.0   0.0 0.000    0.993
  5.0 13.81993  0.117507 -0.131334  0.169591 0.244577     0.008  0.089  0.016  0.164  0.000   0.0   0.0   0.0 0.000     0.034  0.198  0.047  0.424  0.000   0.0   0.0   0.0 0.000    0.996
  6.0 13.81914  0.058754 -0.065667  0.084796 0.122288     0.018  0.030  0.145  0.015  0.053   0.0   0.0   0.0 0.005     0.055  0.079  0.415  0.025  0.107   0.0   0.0   0.0 0.017    0.992
  7.0 13.78917  0.063119  0.063522 -0.094751 0.130372     0.179  0.053  0.072  0.053  0.080   0.0   0.0   0.0 0.000     0.145  0.056  0.070  0.090  0.151   0.0   0.0   0.0 0.002    0.987
  8.0 13.84051  0.004365  0.129189 -0.179546 0.221237     0.143  0.078  0.042  0.018  0.003   0.0   0.0   0.0 0.000     0.351  0.180  0.120  0.030  0.004   0.0   0.0   0.0 0.000    0.989
  9.0 13.82578 -0.054389  0.194856 -0.264342 0.332872     0.211  0.000  0.039  0.000  0.012   0.0   0.0   0.0 0.010     0.518  0.000  0.100  0.000  0.017   0.0   0.0   0.0 0.025    0.973
 10.0 13.80028  0.239380 -0.133478  0.159636 0.317180     0.076  0.059  0.050  0.080  0.005   0.0   0.0   0.0 0.000     0.135  0.158  0.129  0.276  0.000   0.0   0.0   0.0 0.000    0.992
