   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 14.52510  0.000000  0.000000  0.000000 0.000000     0.125  0.043  0.078  0.056  0.072   0.0   0.0   0.0 0.000     0.232  0.093  0.112  0.063  0.093   0.0   0.0   0.0 0.002    0.990
  2.0 14.54406 -0.058754  0.065667 -0.084796 0.122288     0.034  0.160  0.046  0.093  0.056   0.0   0.0   0.0 0.005     0.043  0.217  0.074  0.139  0.067   0.0   0.0   0.0 0.009    0.972
  3.0 14.55535 -0.117507  0.131334 -0.169591 0.244577     0.077  0.094  0.064  0.045  0.024   0.0   0.0   0.0 0.007     0.145  0.141  0.184  0.095  0.038   0.0   0.0   0.0 0.049    0.982
  4.0 14.54592  0.176261 -0.197001  0.254387 0.366865     0.014  0.004  0.103  0.085  0.163   0.0   0.0   0.0 0.000     0.041  0.012  0.175  0.116  0.261   0.0   0.0   0.0 0.000    0.998
  5.0 14.55535  0.117507 -0.131334  0.169591 0.244577     0.077  0.094  0.064  0.045  0.024   0.0   0.0   0.0 0.007     0.145  0.141  0.184  0.095  0.038   0.0   0.0   0.0 0.049    0.982
  6.0 14.54406  0.058754 -0.065667  0.084796 0.122288     0.034  0.160  0.046  0.093  0.056   0.0   0.0   0.0 0.005     0.043  0.217  0.074  0.139  0.067   0.0   0.0   0.0 0.009    0.972
  7.0 14.56612  0.063119  0.063522 -0.094751 0.130372     0.081  0.037  0.038  0.021  0.111   0.0   0.0   0.0 0.007     0.191  0.063  0.127  0.067  0.218   0.0   0.0   0.0 0.011    0.991
  8.0 14.55923  0.004365  0.129189 -0.179546 0.221237     0.038  0.026  0.043  0.050  0.053   0.0   0.0   0.0 0.016     0.045  0.130  0.302  0.096  0.143   0.0   0.0   0.0 0.016    0.973
  9.0 14.55477 -0.054389  0.194856 -0.264342 0.332872     0.082  0.007  0.088  0.065  0.040   0.0   0.0   0.0 0.001     0.234  0.020  0.214  0.140  0.077   0.0   0.0   0.0 0.001    0.993
 10.0 14.57032  0.239380 -0.133478  0.159636 0.317180     0.015  0.254  0.011  0.037  0.072   0.0   0.0   0.0 0.000     0.049  0.250  0.039  0.106  0.139   0.0   0.0   0.0 0.000    0.996
 11.0 14.57832  0.180626 -0.067812  0.074840 0.206943     0.064  0.038  0.136  0.043  0.039   0.0   0.0   0.0 0.010     0.115  0.158  0.214  0.080  0.047   0.0   0.0   0.0 0.015    0.981
 12.0 14.55116  0.121873 -0.002145 -0.009955 0.122297     0.221  0.020  0.121  0.017  0.024   0.0   0.0   0.0 0.001     0.248  0.047  0.170  0.050  0.007   0.0   0.0   0.0 0.006    0.969
 13.0 14.60039  0.126238  0.127044 -0.189502 0.260744     0.128  0.051  0.050  0.038  0.012   0.0   0.0   0.0 0.016     0.155  0.093  0.192  0.118  0.095   0.0   0.0   0.0 0.007    0.984
 14.0 14.61255  0.067484  0.192711 -0.274297 0.341951     0.046  0.107  0.015  0.020  0.039   0.0   0.0   0.0 0.000     0.207  0.211  0.103  0.054  0.132   0.0   0.0   0.0 0.016    0.987
 15.0 14.57250  0.008730  0.258378 -0.359093 0.442474     0.032  0.043  0.040  0.070  0.049   0.0   0.0   0.0 0.000     0.211  0.075  0.085  0.239  0.129   0.0   0.0   0.0 0.001    0.995
 16.0 14.55978  0.302499 -0.069956  0.064885 0.317190     0.228  0.040  0.057  0.054  0.060   0.0   0.0   0.0 0.000     0.135  0.107  0.167  0.090  0.036   0.0   0.0   0.0 0.000    0.992
 17.0 14.55540  0.243745 -0.004289 -0.019911 0.244595     0.117  0.041  0.043  0.016  0.095   0.0   0.0   0.0 0.008     0.145  0.137  0.126  0.096  0.126   0.0   0.0   0.0 0.018    0.985
 18.0 14.56115  0.184992  0.061378 -0.104706 0.221252     0.018  0.030  0.064  0.032  0.038   0.0   0.0   0.0 0.015     0.060  0.072  0.162  0.269  0.176   0.0   0.0   0.0 0.014    0.972
 19.0 14.61417 -0.189357 -0.190567  0.284253 0.391115     0.011  0.091  0.138  0.028  0.034   0.0   0.0   0.0 0.000     0.071  0.046  0.284  0.119  0.110   0.0   0.0   0.0 0.031    0.989
 20.0 14.61171 -0.248111 -0.124900  0.199457 0.341968     0.057  0.080  0.061  0.054  0.019   0.0   0.0   0.0 0.003     0.120  0.244  0.100  0.140  0.069   0.0   0.0   0.0 0.014    0.987
 21.0 14.55665 -0.306864 -0.059233  0.114662 0.332899     0.050  0.043  0.101  0.050  0.024   0.0   0.0   0.0 0.004     0.169  0.118  0.201  0.126  0.063   0.0   0.0   0.0 0.011    0.990
 22.0 14.53194 -0.013096 -0.387567  0.538639 0.663711     0.011  0.021  0.156  0.186  0.048   0.0   0.0   0.0 0.000     0.055  0.012  0.083  0.317  0.079   0.0   0.0   0.0 0.000    0.998
 23.0 14.55665 -0.071849 -0.321900  0.453844 0.561032     0.050  0.043  0.101  0.050  0.024   0.0   0.0   0.0 0.004     0.169  0.118  0.201  0.126  0.063   0.0   0.0   0.0 0.011    0.990
 24.0 14.61171 -0.130603 -0.256234  0.369048 0.467878     0.057  0.080  0.061  0.054  0.019   0.0   0.0   0.0 0.003     0.120  0.244  0.100  0.140  0.069   0.0   0.0   0.0 0.014    0.987
 25.0 14.60039 -0.126238 -0.127044  0.189502 0.260744     0.128  0.051  0.050  0.038  0.012   0.0   0.0   0.0 0.016     0.155  0.093  0.192  0.118  0.095   0.0   0.0   0.0 0.007    0.984
 26.0 14.56115 -0.184992 -0.061378  0.104706 0.221252     0.018  0.030  0.064  0.032  0.038   0.0   0.0   0.0 0.015     0.060  0.072  0.162  0.269  0.176   0.0   0.0   0.0 0.014    0.972
 27.0 14.55540 -0.243745  0.004289  0.019911 0.244595     0.117  0.041  0.043  0.016  0.095   0.0   0.0   0.0 0.008     0.145  0.137  0.126  0.096  0.126   0.0   0.0   0.0 0.018    0.985
 28.0 14.55978  0.050023 -0.324045  0.443889 0.551856     0.228  0.040  0.057  0.054  0.060   0.0   0.0   0.0 0.000     0.135  0.107  0.167  0.090  0.036   0.0   0.0   0.0 0.000    0.992
 29.0 14.57250 -0.008730 -0.258378  0.359093 0.442474     0.032  0.043  0.040  0.070  0.049   0.0   0.0   0.0 0.000     0.211  0.075  0.085  0.239  0.129   0.0   0.0   0.0 0.001    0.995
 30.0 14.61255 -0.067484 -0.192711  0.274297 0.341951     0.046  0.107  0.015  0.020  0.039   0.0   0.0   0.0 0.000     0.207  0.211  0.103  0.054  0.132   0.0   0.0   0.0 0.016    0.987
 31.0 14.56612 -0.063119 -0.063522  0.094751 0.130372     0.081  0.037  0.038  0.021  0.111   0.0   0.0   0.0 0.007     0.191  0.063  0.127  0.067  0.218   0.0   0.0   0.0 0.011    0.991
 32.0 14.55116 -0.121873  0.002145  0.009955 0.122297     0.221  0.020  0.121  0.017  0.024   0.0   0.0   0.0 0.001     0.248  0.047  0.170  0.050  0.007   0.0   0.0   0.0 0.006    0.969
 33.0 14.57832 -0.180626  0.067812 -0.074840 0.206943     0.064  0.038  0.136  0.043  0.039   0.0   0.0   0.0 0.010     0.115  0.158  0.214  0.080  0.047   0.0   0.0   0.0 0.015    0.981
 34.0 14.57032  0.113142 -0.260523  0.349138 0.450078     0.015  0.254  0.011  0.037  0.072   0.0   0.0   0.0 0.000     0.049  0.250  0.039  0.106  0.139   0.0   0.0   0.0 0.000    0.996
 35.0 14.55477  0.054389 -0.194856  0.264342 0.332872     0.082  0.007  0.088  0.065  0.040   0.0   0.0   0.0 0.001     0.234  0.020  0.214  0.140  0.077   0.0   0.0   0.0 0.001    0.993
 36.0 14.55923 -0.004365 -0.129189  0.179546 0.221237     0.038  0.026  0.043  0.050  0.053   0.0   0.0   0.0 0.016     0.045  0.130  0.302  0.096  0.143   0.0   0.0   0.0 0.016    0.973
 37.0 14.52220 -0.003501  0.096472  0.152067 0.180120     0.070  0.115  0.057  0.021  0.041   0.0   0.0   0.0 0.006     0.274  0.190  0.099  0.040  0.054   0.0   0.0   0.0 0.007    0.994
 38.0 14.53257 -0.062255  0.162138  0.067271 0.186253     0.093  0.192  0.059  0.017  0.081   0.0   0.0   0.0 0.000     0.109  0.226  0.075  0.011  0.100   0.0   0.0   0.0 0.003    0.997
 39.0 14.50137 -0.121009  0.227805 -0.017524 0.258545     0.075  0.122  0.031  0.015  0.060   0.0   0.0   0.0 0.004     0.129  0.225  0.077  0.023  0.190   0.0   0.0   0.0 0.011    0.997
 40.0 14.48415  0.172760 -0.100529  0.406453 0.452942     0.022  0.032  0.088  0.133  0.086   0.0   0.0   0.0 0.004     0.049  0.044  0.171  0.220  0.096   0.0   0.0   0.0 0.022    0.997
 41.0 14.54613  0.114006 -0.034862  0.321658 0.343040     0.009  0.027  0.115  0.045  0.108   0.0   0.0   0.0 0.000     0.025  0.067  0.226  0.112  0.225   0.0   0.0   0.0 0.000    0.983
 42.0 14.55632  0.055252  0.030805  0.236862 0.245164     0.029  0.004  0.025  0.028  0.247   0.0   0.0   0.0 0.009     0.059  0.020  0.075  0.026  0.366   0.0   0.0   0.0 0.062    0.981
 43.0 14.52185  0.059618  0.159994  0.057316 0.180104     0.120  0.051  0.039  0.039  0.087   0.0   0.0   0.0 0.012     0.241  0.094  0.065  0.063  0.147   0.0   0.0   0.0 0.013    0.991
 44.0 14.54508  0.000864  0.225661 -0.027480 0.227329     0.205  0.069  0.090  0.012  0.111   0.0   0.0   0.0 0.000     0.180  0.107  0.079  0.016  0.107   0.0   0.0   0.0 0.000    0.998
 45.0 14.52658 -0.057890  0.291328 -0.112275 0.317535     0.093  0.004  0.140  0.093  0.011   0.0   0.0   0.0 0.024     0.103  0.012  0.251  0.123  0.071   0.0   0.0   0.0 0.044    0.992
 46.0 14.53614  0.235879 -0.037007  0.311703 0.392641     0.033  0.012  0.188  0.061  0.080   0.0   0.0   0.0 0.000     0.046  0.006  0.330  0.084  0.145   0.0   0.0   0.0 0.000    0.997
 47.0 14.58194  0.177125  0.028660  0.226907 0.289277     0.087  0.018  0.096  0.070  0.031   0.0   0.0   0.0 0.023     0.188  0.090  0.141  0.112  0.073   0.0   0.0   0.0 0.036    0.989
 48.0 14.57302  0.118371  0.094327  0.142111 0.207617     0.007  0.009  0.094  0.082  0.118   0.0   0.0   0.0 0.005     0.017  0.023  0.214  0.226  0.135   0.0   0.0   0.0 0.009    0.978
 49.0 14.52327  0.122736  0.223516 -0.037435 0.257731     0.025  0.043  0.041  0.077  0.041   0.0   0.0   0.0 0.001     0.043  0.241  0.082  0.218  0.121   0.0   0.0   0.0 0.010    0.972
 50.0 14.60847  0.063983  0.289183 -0.122231 0.320407     0.032  0.071  0.021  0.112  0.010   0.0   0.0   0.0 0.041     0.104  0.147  0.063  0.228  0.028   0.0   0.0   0.0 0.094    0.972
 51.0 14.61871  0.005229  0.354850 -0.207026 0.410860     0.062  0.118  0.090  0.037  0.025   0.0   0.0   0.0 0.000     0.106  0.261  0.187  0.036  0.065   0.0   0.0   0.0 0.000    0.998
 52.0 14.57558  0.298998  0.026515  0.216952 0.370366     0.025  0.039  0.070  0.043  0.031   0.0   0.0   0.0 0.006     0.126  0.288  0.130  0.166  0.040   0.0   0.0   0.0 0.007    0.996
 53.0 14.57963  0.240244  0.092182  0.132156 0.289275     0.004  0.104  0.013  0.047  0.111   0.0   0.0   0.0 0.022     0.019  0.236  0.061  0.160  0.154   0.0   0.0   0.0 0.030    0.988
 54.0 14.55952  0.181490  0.157849  0.047361 0.245149     0.001  0.031  0.147  0.059  0.047   0.0   0.0   0.0 0.012     0.004  0.100  0.299  0.125  0.080   0.0   0.0   0.0 0.043    0.978
 55.0 14.59838 -0.192858 -0.094095  0.436319 0.486233     0.036  0.018  0.178  0.039  0.014   0.0   0.0   0.0 0.024     0.112  0.021  0.384  0.039  0.032   0.0   0.0   0.0 0.054    0.980
 56.0 14.59966 -0.251612 -0.028428  0.351524 0.433227     0.045  0.064  0.063  0.016  0.023   0.0   0.0   0.0 0.002     0.128  0.264  0.155  0.110  0.083   0.0   0.0   0.0 0.004    0.976
 57.0 14.62008 -0.310366  0.037239  0.266728 0.410923     0.040  0.151  0.016  0.107  0.017   0.0   0.0   0.0 0.000     0.084  0.306  0.022  0.195  0.039   0.0   0.0   0.0 0.000    0.998
