   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 14.35132  0.000000  0.000000  0.000000 0.000000     0.065  0.216  0.009  0.002  0.000   0.0   0.0   0.0 0.000     0.182  0.482  0.010  0.001  0.000   0.0   0.0   0.0 0.000    0.999
  2.0 14.35647 -0.058754  0.065667 -0.084796 0.122288     0.097  0.037  0.177  0.033  0.002   0.0   0.0   0.0 0.000     0.201  0.052  0.317  0.059  0.004   0.0   0.0   0.0 0.000    0.998
  3.0 14.34623 -0.117507  0.131334 -0.169591 0.244577     0.026  0.039  0.091  0.147  0.049   0.0   0.0   0.0 0.013     0.096  0.065  0.131  0.241  0.055   0.0   0.0   0.0 0.031    0.995
  4.0 14.35630  0.176261 -0.197001  0.254387 0.366865     0.009  0.031  0.324  0.002  0.028   0.0   0.0   0.0 0.000     0.003  0.012  0.495  0.001  0.035   0.0   0.0   0.0 0.000    0.974
  5.0 14.34623  0.117507 -0.131334  0.169591 0.244577     0.026  0.039  0.091  0.147  0.049   0.0   0.0   0.0 0.013     0.096  0.065  0.131  0.241  0.055   0.0   0.0   0.0 0.031    0.995
  6.0 14.35647  0.058754 -0.065667  0.084796 0.122288     0.097  0.037  0.177  0.033  0.002   0.0   0.0   0.0 0.000     0.201  0.052  0.317  0.059  0.004   0.0   0.0   0.0 0.000    0.998
  7.0 14.37120  0.063119  0.063522 -0.094751 0.130372     0.015  0.044  0.101  0.064  0.085   0.0   0.0   0.0 0.030     0.056  0.067  0.194  0.144  0.111   0.0   0.0   0.0 0.037    0.976
  8.0 14.38739  0.004365  0.129189 -0.179546 0.221237     0.077  0.096  0.067  0.014  0.037   0.0   0.0   0.0 0.006     0.151  0.190  0.181  0.040  0.077   0.0   0.0   0.0 0.033    0.986
  9.0 14.38426 -0.054389  0.194856 -0.264342 0.332872     0.025  0.032  0.132  0.041  0.022   0.0   0.0   0.0 0.029     0.090  0.042  0.317  0.139  0.034   0.0   0.0   0.0 0.054    0.983
 10.0 14.39804  0.239380 -0.133478  0.159636 0.317180     0.047  0.059  0.144  0.001  0.016   0.0   0.0   0.0 0.030     0.096  0.139  0.291  0.020  0.038   0.0   0.0   0.0 0.080    0.988
 11.0 14.33609  0.180626 -0.067812  0.074840 0.206943     0.027  0.006  0.043  0.183  0.046   0.0   0.0   0.0 0.000     0.032  0.007  0.097  0.382  0.136   0.0   0.0   0.0 0.000    0.995
 12.0 14.35952  0.121873 -0.002145 -0.009955 0.122297     0.000  0.139  0.057  0.106  0.023   0.0   0.0   0.0 0.000     0.000  0.284  0.126  0.198  0.055   0.0   0.0   0.0 0.000    0.999
 13.0 14.41400  0.126238  0.127044 -0.189502 0.260744     0.051  0.025  0.159  0.095  0.033   0.0   0.0   0.0 0.001     0.084  0.052  0.174  0.220  0.055   0.0   0.0   0.0 0.012    0.983
 14.0 14.45141  0.067484  0.192711 -0.274297 0.341951     0.055  0.202  0.053  0.009  0.015   0.0   0.0   0.0 0.000     0.053  0.414  0.132  0.016  0.030   0.0   0.0   0.0 0.000    0.998
 15.0 14.45544  0.008730  0.258378 -0.359093 0.442474     0.084  0.061  0.088  0.055  0.044   0.0   0.0   0.0 0.035     0.106  0.090  0.154  0.102  0.076   0.0   0.0   0.0 0.073    0.988
 16.0 14.39389  0.302499 -0.069956  0.064885 0.317190     0.081  0.046  0.006  0.098  0.037   0.0   0.0   0.0 0.031     0.160  0.063  0.027  0.207  0.132   0.0   0.0   0.0 0.078    0.988
 17.0 14.34544  0.243745 -0.004289 -0.019911 0.244595     0.013  0.032  0.042  0.250  0.028   0.0   0.0   0.0 0.010     0.069  0.071  0.099  0.295  0.039   0.0   0.0   0.0 0.023    0.995
 18.0 14.38193  0.184992  0.061378 -0.104706 0.221252     0.017  0.113  0.035  0.058  0.105   0.0   0.0   0.0 0.012     0.028  0.195  0.056  0.145  0.158   0.0   0.0   0.0 0.047    0.985
 19.0 14.40507 -0.189357 -0.190567  0.284253 0.391115     0.036  0.036  0.090  0.129  0.020   0.0   0.0   0.0 0.006     0.111  0.049  0.182  0.241  0.017   0.0   0.0   0.0 0.026    0.975
 20.0 14.45213 -0.248111 -0.124900  0.199457 0.341968     0.256  0.016  0.017  0.030  0.042   0.0   0.0   0.0 0.000     0.393  0.030  0.072  0.066  0.054   0.0   0.0   0.0 0.000    0.998
 21.0 14.38648 -0.306864 -0.059233  0.114662 0.332899     0.040  0.010  0.016  0.110  0.082   0.0   0.0   0.0 0.029     0.065  0.062  0.049  0.256  0.188   0.0   0.0   0.0 0.050    0.983
 22.0 14.36387 -0.013096 -0.387567  0.538639 0.663711     0.006  0.000  0.015  0.181  0.099   0.0   0.0   0.0 0.000     0.021  0.000  0.013  0.392  0.218   0.0   0.0   0.0 0.000    0.974
 23.0 14.38648 -0.071849 -0.321900  0.453844 0.561032     0.040  0.010  0.016  0.110  0.082   0.0   0.0   0.0 0.029     0.065  0.062  0.049  0.256  0.188   0.0   0.0   0.0 0.050    0.983
 24.0 14.45213 -0.130603 -0.256234  0.369048 0.467878     0.256  0.016  0.017  0.030  0.042   0.0   0.0   0.0 0.000     0.393  0.030  0.072  0.066  0.054   0.0   0.0   0.0 0.000    0.998
 25.0 14.41400 -0.126238 -0.127044  0.189502 0.260744     0.051  0.025  0.159  0.095  0.033   0.0   0.0   0.0 0.001     0.084  0.052  0.174  0.220  0.055   0.0   0.0   0.0 0.012    0.983
 26.0 14.38193 -0.184992 -0.061378  0.104706 0.221252     0.017  0.113  0.035  0.058  0.105   0.0   0.0   0.0 0.012     0.028  0.195  0.056  0.145  0.158   0.0   0.0   0.0 0.047    0.985
 27.0 14.34544 -0.243745  0.004289  0.019911 0.244595     0.013  0.032  0.042  0.250  0.028   0.0   0.0   0.0 0.010     0.069  0.071  0.099  0.295  0.039   0.0   0.0   0.0 0.023    0.995
 28.0 14.39389  0.050023 -0.324045  0.443889 0.551856     0.081  0.046  0.006  0.098  0.037   0.0   0.0   0.0 0.031     0.160  0.063  0.027  0.207  0.132   0.0   0.0   0.0 0.078    0.988
 29.0 14.45544 -0.008730 -0.258378  0.359093 0.442474     0.084  0.061  0.088  0.055  0.044   0.0   0.0   0.0 0.035     0.106  0.090  0.154  0.102  0.076   0.0   0.0   0.0 0.073    0.988
