   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 21.28657  0.000000  0.000000  0.000000 0.000000     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.000     0.010  0.000  0.003  0.000  0.001   0.0   0.0   0.0 0.000    0.064
  2.0 21.40810 -0.058754  0.065667 -0.084796 0.122288     0.004  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.071     0.027  0.001  0.000  0.000  0.000   0.0   0.0   0.0 0.193    0.340
  3.0 21.12549 -0.117507  0.131334 -0.169591 0.244577     0.000  0.000  0.000  0.006  0.000   0.0   0.0   0.0 0.091     0.000  0.000  0.003  0.045  0.000   0.0   0.0   0.0 0.358    0.559
  4.0 21.45148  0.176261 -0.197001  0.254387 0.366865     0.006  0.009  0.000  0.000  0.000   0.0   0.0   0.0 0.196     0.024  0.019  0.000  0.000  0.000   0.0   0.0   0.0 0.416    0.701
  5.0 21.12549  0.117507 -0.131334  0.169591 0.244577     0.000  0.000  0.000  0.006  0.000   0.0   0.0   0.0 0.091     0.000  0.000  0.003  0.045  0.000   0.0   0.0   0.0 0.358    0.559
  6.0 21.40810  0.058754 -0.065667  0.084796 0.122288     0.004  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.071     0.027  0.001  0.000  0.000  0.000   0.0   0.0   0.0 0.193    0.340
  7.0 21.30091  0.063119  0.063522 -0.094751 0.130372     0.000  0.008  0.000  0.000  0.000   0.0   0.0   0.0 0.113     0.002  0.030  0.003  0.000  0.001   0.0   0.0   0.0 0.380    0.590
  8.0 21.21980  0.004365  0.129189 -0.179546 0.221237     0.009  0.000  0.010  0.000  0.000   0.0   0.0   0.0 0.059     0.016  0.000  0.017  0.014  0.000   0.0   0.0   0.0 0.432    0.604
  9.0 21.24599 -0.054389  0.194856 -0.264342 0.332872     0.000  0.000  0.000  0.003  0.000   0.0   0.0   0.0 0.081     0.000  0.000  0.004  0.016  0.000   0.0   0.0   0.0 0.197    0.367
 10.0 21.40013  0.239380 -0.133478  0.159636 0.317180     0.000  0.000  0.000  0.005  0.000   0.0   0.0   0.0 0.141     0.000  0.000  0.001  0.038  0.000   0.0   0.0   0.0 0.446    0.689
 11.0 21.01135  0.180626 -0.067812  0.074840 0.206943     0.000  0.000  0.005  0.002  0.000   0.0   0.0   0.0 0.121     0.000  0.000  0.034  0.023  0.000   0.0   0.0   0.0 0.305    0.533
 12.0 21.41690  0.121873 -0.002145 -0.009955 0.122297     0.000  0.008  0.000  0.000  0.000   0.0   0.0   0.0 0.081     0.000  0.038  0.000  0.000  0.000   0.0   0.0   0.0 0.187    0.348
 13.0 20.56428  0.126238  0.127044 -0.189502 0.260744     0.001  0.002  0.000  0.000  0.000   0.0   0.0   0.0 0.287     0.026  0.034  0.013  0.004  0.001   0.0   0.0   0.0 0.177    0.606
 14.0 21.12447  0.067484  0.192711 -0.274297 0.341951     0.000  0.000  0.013  0.000  0.000   0.0   0.0   0.0 0.113     0.006  0.000  0.050  0.000  0.000   0.0   0.0   0.0 0.374    0.609
 15.0 21.82638  0.008730  0.258378 -0.359093 0.442474     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.000     0.000  0.000  0.001  0.000  0.000   0.0   0.0   0.0 0.009    0.072
 16.0 21.40562  0.302499 -0.069956  0.064885 0.317190     0.000  0.000  0.000  0.003  0.000   0.0   0.0   0.0 0.138     0.005  0.000  0.002  0.036  0.000   0.0   0.0   0.0 0.444    0.684
 17.0 21.12759  0.243745 -0.004289 -0.019911 0.244595     0.000  0.000  0.011  0.000  0.000   0.0   0.0   0.0 0.093     0.000  0.000  0.060  0.001  0.000   0.0   0.0   0.0 0.359    0.562
 18.0 21.22164  0.184992  0.061378 -0.104706 0.221252     0.000  0.004  0.000  0.000  0.006   0.0   0.0   0.0 0.066     0.001  0.010  0.000  0.000  0.015   0.0   0.0   0.0 0.428    0.604
 19.0 20.02603 -0.189357 -0.190567  0.284253 0.391115     0.001  0.000  0.003  0.010  0.000   0.0   0.0   0.0 0.430     0.032  0.052  0.024  0.016  0.011   0.0   0.0   0.0 0.084    0.708
 20.0 21.12668 -0.248111 -0.124900  0.199457 0.341968     0.001  0.000  0.000  0.007  0.001   0.0   0.0   0.0 0.108     0.014  0.000  0.000  0.034  0.006   0.0   0.0   0.0 0.362    0.594
 21.0 21.24249 -0.306864 -0.059233  0.114662 0.332899     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.084     0.000  0.009  0.004  0.000  0.018   0.0   0.0   0.0 0.199    0.372
 22.0 21.41825 -0.013096 -0.387567  0.538639 0.663711     0.000  0.012  0.000  0.000  0.000   0.0   0.0   0.0 0.110     0.000  0.051  0.000  0.000  0.000   0.0   0.0   0.0 0.526    0.732
 23.0 21.24249 -0.071849 -0.321900  0.453844 0.561032     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.084     0.000  0.009  0.004  0.000  0.018   0.0   0.0   0.0 0.199    0.372
 24.0 21.12668 -0.130603 -0.256234  0.369048 0.467878     0.001  0.000  0.000  0.007  0.001   0.0   0.0   0.0 0.108     0.014  0.000  0.000  0.034  0.006   0.0   0.0   0.0 0.362    0.594
 25.0 20.56428 -0.126238 -0.127044  0.189502 0.260744     0.001  0.002  0.000  0.000  0.000   0.0   0.0   0.0 0.287     0.026  0.034  0.013  0.004  0.001   0.0   0.0   0.0 0.177    0.606
 26.0 21.22164 -0.184992 -0.061378  0.104706 0.221252     0.000  0.004  0.000  0.000  0.006   0.0   0.0   0.0 0.066     0.001  0.010  0.000  0.000  0.015   0.0   0.0   0.0 0.428    0.604
 27.0 21.12759 -0.243745  0.004289  0.019911 0.244595     0.000  0.000  0.011  0.000  0.000   0.0   0.0   0.0 0.093     0.000  0.000  0.060  0.001  0.000   0.0   0.0   0.0 0.359    0.562
 28.0 21.40562  0.050023 -0.324045  0.443889 0.551856     0.000  0.000  0.000  0.003  0.000   0.0   0.0   0.0 0.138     0.005  0.000  0.002  0.036  0.000   0.0   0.0   0.0 0.444    0.684
 29.0 21.82638 -0.008730 -0.258378  0.359093 0.442474     0.000  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.000     0.000  0.000  0.001  0.000  0.000   0.0   0.0   0.0 0.009    0.072
 30.0 21.12447 -0.067484 -0.192711  0.274297 0.341951     0.000  0.000  0.013  0.000  0.000   0.0   0.0   0.0 0.113     0.006  0.000  0.050  0.000  0.000   0.0   0.0   0.0 0.374    0.609
