   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 14.45531  0.000000  0.000000  0.000000 0.000000     0.097  0.053  0.088  0.045  0.019   0.0   0.0   0.0 0.006     0.187  0.138  0.213  0.077  0.009   0.0   0.0   0.0 0.014    0.975
  2.0 14.45050 -0.058754  0.065667 -0.084796 0.122288     0.128  0.089  0.074  0.017  0.014   0.0   0.0   0.0 0.004     0.206  0.117  0.186  0.036  0.089   0.0   0.0   0.0 0.010    0.989
  3.0 14.44242 -0.117507  0.131334 -0.169591 0.244577     0.010  0.009  0.098  0.137  0.073   0.0   0.0   0.0 0.000     0.017  0.014  0.263  0.182  0.165   0.0   0.0   0.0 0.000    0.997
  4.0 14.48276  0.176261 -0.197001  0.254387 0.366865     0.077  0.082  0.065  0.036  0.030   0.0   0.0   0.0 0.020     0.190  0.191  0.142  0.060  0.024   0.0   0.0   0.0 0.051    0.995
  5.0 14.44242  0.117507 -0.131334  0.169591 0.244577     0.010  0.009  0.098  0.137  0.073   0.0   0.0   0.0 0.000     0.017  0.014  0.263  0.182  0.165   0.0   0.0   0.0 0.000    0.997
  6.0 14.45050  0.058754 -0.065667  0.084796 0.122288     0.128  0.089  0.074  0.017  0.014   0.0   0.0   0.0 0.004     0.206  0.117  0.186  0.036  0.089   0.0   0.0   0.0 0.010    0.989
  7.0 14.48625  0.063119  0.063522 -0.094751 0.130372     0.159  0.052  0.094  0.028  0.019   0.0   0.0   0.0 0.000     0.238  0.087  0.204  0.044  0.014   0.0   0.0   0.0 0.000    0.965
  8.0 14.50376  0.004365  0.129189 -0.179546 0.221237     0.106  0.088  0.162  0.066  0.016   0.0   0.0   0.0 0.013     0.128  0.125  0.117  0.067  0.037   0.0   0.0   0.0 0.037    0.984
  9.0 14.51885 -0.054389  0.194856 -0.264342 0.332872     0.053  0.027  0.038  0.031  0.132   0.0   0.0   0.0 0.002     0.209  0.039  0.096  0.071  0.259   0.0   0.0   0.0 0.008    0.992
 10.0 14.50149  0.239380 -0.133478  0.159636 0.317180     0.153  0.056  0.061  0.021  0.029   0.0   0.0   0.0 0.008     0.127  0.081  0.115  0.137  0.154   0.0   0.0   0.0 0.034    0.992
 11.0 14.51783  0.180626 -0.067812  0.074840 0.206943     0.081  0.203  0.011  0.006  0.015   0.0   0.0   0.0 0.017     0.155  0.300  0.026  0.002  0.052   0.0   0.0   0.0 0.095    0.992
 12.0 14.45184  0.121873 -0.002145 -0.009955 0.122297     0.128  0.048  0.028  0.047  0.027   0.0   0.0   0.0 0.000     0.257  0.102  0.095  0.170  0.067   0.0   0.0   0.0 0.002    0.987
 13.0 14.49294  0.126238  0.127044 -0.189502 0.260744     0.022  0.036  0.009  0.063  0.054   0.0   0.0   0.0 0.001     0.075  0.221  0.089  0.136  0.222   0.0   0.0   0.0 0.020    0.973
 14.0 14.56740  0.067484  0.192711 -0.274297 0.341951     0.156  0.057  0.107  0.066  0.026   0.0   0.0   0.0 0.013     0.143  0.096  0.132  0.074  0.053   0.0   0.0   0.0 0.037    0.990
 15.0 14.55198  0.008730  0.258378 -0.359093 0.442474     0.037  0.035  0.044  0.130  0.058   0.0   0.0   0.0 0.000     0.125  0.203  0.117  0.130  0.103   0.0   0.0   0.0 0.001    0.996
 16.0 14.50019  0.302499 -0.069956  0.064885 0.317190     0.081  0.238  0.052  0.040  0.019   0.0   0.0   0.0 0.005     0.092  0.222  0.062  0.071  0.069   0.0   0.0   0.0 0.017    0.991
 17.0 14.44273  0.243745 -0.004289 -0.019911 0.244595     0.000  0.012  0.176  0.044  0.083   0.0   0.0   0.0 0.000     0.000  0.036  0.326  0.140  0.167   0.0   0.0   0.0 0.000    0.997
 18.0 14.50622  0.184992  0.061378 -0.104706 0.221252     0.156  0.039  0.068  0.065  0.115   0.0   0.0   0.0 0.007     0.173  0.050  0.090  0.085  0.077   0.0   0.0   0.0 0.036    0.982
 19.0 14.55282 -0.189357 -0.190567  0.284253 0.391115     0.070  0.184  0.031  0.014  0.014   0.0   0.0   0.0 0.000     0.165  0.278  0.083  0.045  0.093   0.0   0.0   0.0 0.000    0.993
 20.0 14.56922 -0.248111 -0.124900  0.199457 0.341968     0.164  0.096  0.035  0.063  0.039   0.0   0.0   0.0 0.005     0.198  0.103  0.059  0.087  0.088   0.0   0.0   0.0 0.026    0.992
 21.0 14.51330 -0.306864 -0.059233  0.114662 0.332899     0.077  0.023  0.097  0.088  0.058   0.0   0.0   0.0 0.009     0.132  0.080  0.091  0.160  0.126   0.0   0.0   0.0 0.033    0.991
 22.0 14.48864 -0.013096 -0.387567  0.538639 0.663711     0.138  0.010  0.037  0.109  0.053   0.0   0.0   0.0 0.011     0.236  0.032  0.089  0.172  0.057   0.0   0.0   0.0 0.031    0.997
 23.0 14.51330 -0.071849 -0.321900  0.453844 0.561032     0.077  0.023  0.097  0.088  0.058   0.0   0.0   0.0 0.009     0.132  0.080  0.091  0.160  0.126   0.0   0.0   0.0 0.033    0.991
 24.0 14.56922 -0.130603 -0.256234  0.369048 0.467878     0.164  0.096  0.035  0.063  0.039   0.0   0.0   0.0 0.005     0.198  0.103  0.059  0.087  0.088   0.0   0.0   0.0 0.026    0.992
 25.0 14.49294 -0.126238 -0.127044  0.189502 0.260744     0.022  0.036  0.009  0.063  0.054   0.0   0.0   0.0 0.001     0.075  0.221  0.089  0.136  0.222   0.0   0.0   0.0 0.020    0.973
 26.0 14.50622 -0.184992 -0.061378  0.104706 0.221252     0.156  0.039  0.068  0.065  0.115   0.0   0.0   0.0 0.007     0.173  0.050  0.090  0.085  0.077   0.0   0.0   0.0 0.036    0.982
 27.0 14.44273 -0.243745  0.004289  0.019911 0.244595     0.000  0.012  0.176  0.044  0.083   0.0   0.0   0.0 0.000     0.000  0.036  0.326  0.140  0.167   0.0   0.0   0.0 0.000    0.997
 28.0 14.50019  0.050023 -0.324045  0.443889 0.551856     0.081  0.238  0.052  0.040  0.019   0.0   0.0   0.0 0.005     0.092  0.222  0.062  0.071  0.069   0.0   0.0   0.0 0.017    0.991
 29.0 14.55198 -0.008730 -0.258378  0.359093 0.442474     0.037  0.035  0.044  0.130  0.058   0.0   0.0   0.0 0.000     0.125  0.203  0.117  0.130  0.103   0.0   0.0   0.0 0.001    0.996
 30.0 14.56740 -0.067484 -0.192711  0.274297 0.341951     0.156  0.057  0.107  0.066  0.026   0.0   0.0   0.0 0.013     0.143  0.096  0.132  0.074  0.053   0.0   0.0   0.0 0.037    0.990
 31.0 14.48625 -0.063119 -0.063522  0.094751 0.130372     0.159  0.052  0.094  0.028  0.019   0.0   0.0   0.0 0.000     0.238  0.087  0.204  0.044  0.014   0.0   0.0   0.0 0.000    0.965
 32.0 14.45184 -0.121873  0.002145  0.009955 0.122297     0.128  0.048  0.028  0.047  0.027   0.0   0.0   0.0 0.000     0.257  0.102  0.095  0.170  0.067   0.0   0.0   0.0 0.002    0.987
 33.0 14.51783 -0.180626  0.067812 -0.074840 0.206943     0.081  0.203  0.011  0.006  0.015   0.0   0.0   0.0 0.017     0.155  0.300  0.026  0.002  0.052   0.0   0.0   0.0 0.095    0.992
 34.0 14.50149  0.113142 -0.260523  0.349138 0.450078     0.153  0.056  0.061  0.021  0.029   0.0   0.0   0.0 0.008     0.127  0.081  0.115  0.137  0.154   0.0   0.0   0.0 0.034    0.992
 35.0 14.51885  0.054389 -0.194856  0.264342 0.332872     0.053  0.027  0.038  0.031  0.132   0.0   0.0   0.0 0.002     0.209  0.039  0.096  0.071  0.259   0.0   0.0   0.0 0.008    0.992
 36.0 14.50376 -0.004365 -0.129189  0.179546 0.221237     0.106  0.088  0.162  0.066  0.016   0.0   0.0   0.0 0.013     0.128  0.125  0.117  0.067  0.037   0.0   0.0   0.0 0.037    0.984
 37.0 14.44468 -0.003501  0.096472  0.152067 0.180120     0.091  0.147  0.024  0.008  0.007   0.0   0.0   0.0 0.042     0.120  0.222  0.140  0.009  0.007   0.0   0.0   0.0 0.133    0.984
 38.0 14.40438 -0.062255  0.162138  0.067271 0.186253     0.069  0.030  0.095  0.044  0.057   0.0   0.0   0.0 0.000     0.247  0.102  0.158  0.074  0.112   0.0   0.0   0.0 0.000    0.998
 39.0 14.43060 -0.121009  0.227805 -0.017524 0.258545     0.040  0.000  0.066  0.251  0.022   0.0   0.0   0.0 0.000     0.068  0.001  0.109  0.267  0.141   0.0   0.0   0.0 0.000    0.997
 40.0 14.45014  0.172760 -0.100529  0.406453 0.452942     0.056  0.014  0.087  0.058  0.032   0.0   0.0   0.0 0.000     0.168  0.016  0.258  0.235  0.057   0.0   0.0   0.0 0.000    0.998
 41.0 14.48003  0.114006 -0.034862  0.321658 0.343040     0.010  0.123  0.124  0.061  0.064   0.0   0.0   0.0 0.000     0.041  0.111  0.275  0.080  0.091   0.0   0.0   0.0 0.000    0.998
 42.0 14.45174  0.055252  0.030805  0.236862 0.245164     0.052  0.015  0.175  0.020  0.076   0.0   0.0   0.0 0.000     0.164  0.040  0.270  0.045  0.119   0.0   0.0   0.0 0.000    0.997
 43.0 14.44427  0.059618  0.159994  0.057316 0.180104     0.029  0.246  0.006  0.006  0.014   0.0   0.0   0.0 0.039     0.079  0.244  0.015  0.073  0.073   0.0   0.0   0.0 0.138    0.984
 44.0 14.41683  0.000864  0.225661 -0.027480 0.227329     0.018  0.060  0.071  0.042  0.062   0.0   0.0   0.0 0.007     0.046  0.078  0.187  0.265  0.089   0.0   0.0   0.0 0.048    0.990
 45.0 14.44911 -0.057890  0.291328 -0.112275 0.317535     0.033  0.028  0.102  0.022  0.077   0.0   0.0   0.0 0.005     0.186  0.092  0.216  0.073  0.111   0.0   0.0   0.0 0.013    0.979
 46.0 14.47524  0.235879 -0.037007  0.311703 0.392641     0.078  0.020  0.042  0.063  0.052   0.0   0.0   0.0 0.006     0.246  0.055  0.219  0.090  0.075   0.0   0.0   0.0 0.032    0.995
 47.0 14.52387  0.177125  0.028660  0.226907 0.289277     0.022  0.028  0.257  0.014  0.038   0.0   0.0   0.0 0.002     0.089  0.083  0.279  0.040  0.072   0.0   0.0   0.0 0.015    0.970
 48.0 14.42883  0.118371  0.094327  0.142111 0.207617     0.066  0.087  0.009  0.001  0.009   0.0   0.0   0.0 0.083     0.211  0.285  0.021  0.006  0.008   0.0   0.0   0.0 0.150    0.979
 49.0 14.46903  0.122736  0.223516 -0.037435 0.257731     0.009  0.129  0.143  0.006  0.026   0.0   0.0   0.0 0.000     0.061  0.234  0.213  0.016  0.088   0.0   0.0   0.0 0.009    0.973
 50.0 14.55557  0.063983  0.289183 -0.122231 0.320407     0.013  0.017  0.208  0.026  0.103   0.0   0.0   0.0 0.005     0.036  0.046  0.266  0.032  0.170   0.0   0.0   0.0 0.033    0.978
 51.0 14.54757  0.005229  0.354850 -0.207026 0.410860     0.092  0.003  0.017  0.063  0.111   0.0   0.0   0.0 0.000     0.236  0.003  0.086  0.177  0.181   0.0   0.0   0.0 0.002    0.998
 52.0 14.53378  0.298998  0.026515  0.216952 0.370366     0.090  0.026  0.057  0.123  0.023   0.0   0.0   0.0 0.003     0.107  0.081  0.148  0.258  0.057   0.0   0.0   0.0 0.004    0.997
 53.0 14.52244  0.240244  0.092182  0.132156 0.289275     0.053  0.024  0.027  0.109  0.116   0.0   0.0   0.0 0.003     0.101  0.076  0.017  0.237  0.158   0.0   0.0   0.0 0.018    0.973
 54.0 14.45205  0.181490  0.157849  0.047361 0.245149     0.019  0.062  0.025  0.090  0.111   0.0   0.0   0.0 0.002     0.027  0.186  0.028  0.167  0.240   0.0   0.0   0.0 0.012    0.994
 55.0 14.54329 -0.192858 -0.094095  0.436319 0.486233     0.109  0.067  0.032  0.087  0.089   0.0   0.0   0.0 0.005     0.134  0.095  0.068  0.146  0.095   0.0   0.0   0.0 0.043    0.985
 56.0 14.55360 -0.251612 -0.028428  0.351524 0.433227     0.123  0.078  0.060  0.053  0.080   0.0   0.0   0.0 0.000     0.113  0.175  0.097  0.085  0.092   0.0   0.0   0.0 0.003    0.984
