   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 13.05716  0.000000  0.000000  0.000000 0.000000     0.053  0.038  0.014  0.043  0.063   0.0   0.0   0.0 0.054     0.161  0.281  0.074  0.049  0.113   0.0   0.0   0.0 0.027    0.997
  2.0 13.05125 -0.058754  0.065667 -0.084796 0.122288     0.021  0.110  0.031  0.022  0.057   0.0   0.0   0.0 0.023     0.081  0.303  0.081  0.049  0.118   0.0   0.0   0.0 0.079    0.996
  3.0 13.05024 -0.117507  0.131334 -0.169591 0.244577     0.007  0.082  0.020  0.035  0.016   0.0   0.0   0.0 0.023     0.013  0.575  0.036  0.071  0.045   0.0   0.0   0.0 0.048    0.997
  4.0 13.02298  0.176261 -0.197001  0.254387 0.366865     0.026  0.025  0.055  0.057  0.094   0.0   0.0   0.0 0.120     0.054  0.098  0.076  0.082  0.205   0.0   0.0   0.0 0.082    0.997
  5.0 13.05024  0.117507 -0.131334  0.169591 0.244577     0.007  0.082  0.020  0.035  0.016   0.0   0.0   0.0 0.023     0.013  0.575  0.036  0.071  0.045   0.0   0.0   0.0 0.048    0.997
  6.0 13.05125  0.058754 -0.065667  0.084796 0.122288     0.021  0.110  0.031  0.022  0.057   0.0   0.0   0.0 0.023     0.081  0.303  0.081  0.049  0.118   0.0   0.0   0.0 0.079    0.996
  7.0 13.06566  0.063119  0.063522 -0.094751 0.130372     0.091  0.049  0.047  0.017  0.035   0.0   0.0   0.0 0.031     0.204  0.128  0.114  0.075  0.113   0.0   0.0   0.0 0.076    0.996
  8.0 13.01097  0.004365  0.129189 -0.179546 0.221237     0.072  0.039  0.043  0.018  0.011   0.0   0.0   0.0 0.049     0.169  0.219  0.184  0.075  0.043   0.0   0.0   0.0 0.054    0.997
  9.0 12.98518 -0.054389  0.194856 -0.264342 0.332872     0.006  0.005  0.062  0.042  0.055   0.0   0.0   0.0 0.013     0.023  0.053  0.343  0.200  0.169   0.0   0.0   0.0 0.004    0.998
 10.0 12.98674  0.239380 -0.133478  0.159636 0.317180     0.037  0.054  0.069  0.014  0.010   0.0   0.0   0.0 0.036     0.093  0.379  0.105  0.042  0.071   0.0   0.0   0.0 0.069    0.997
