   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 15.37770  0.000000  0.000000  0.000000 0.000000     0.086  0.041  0.038  0.017  0.017   0.0   0.0   0.0 0.000     0.132  0.224  0.060  0.263  0.105   0.0   0.0   0.0 0.000    0.997
  2.0 15.38434 -0.058754  0.065667 -0.084796 0.122288     0.036  0.003  0.024  0.090  0.077   0.0   0.0   0.0 0.003     0.208  0.025  0.064  0.277  0.155   0.0   0.0   0.0 0.006    0.996
  3.0 15.40596 -0.117507  0.131334 -0.169591 0.244577     0.055  0.008  0.020  0.041  0.037   0.0   0.0   0.0 0.010     0.352  0.013  0.031  0.271  0.102   0.0   0.0   0.0 0.024    0.996
  4.0 15.37514  0.176261 -0.197001  0.254387 0.366865     0.108  0.059  0.015  0.041  0.017   0.0   0.0   0.0 0.008     0.342  0.112  0.023  0.216  0.018   0.0   0.0   0.0 0.005    0.997
  5.0 15.40596  0.117507 -0.131334  0.169591 0.244577     0.055  0.008  0.020  0.041  0.037   0.0   0.0   0.0 0.010     0.352  0.013  0.031  0.271  0.102   0.0   0.0   0.0 0.024    0.996
  6.0 15.38434  0.058754 -0.065667  0.084796 0.122288     0.036  0.003  0.024  0.090  0.077   0.0   0.0   0.0 0.003     0.208  0.025  0.064  0.277  0.155   0.0   0.0   0.0 0.006    0.996
  7.0 15.42928  0.063119  0.063522 -0.094751 0.130372     0.050  0.041  0.046  0.048  0.010   0.0   0.0   0.0 0.006     0.085  0.094  0.182  0.333  0.032   0.0   0.0   0.0 0.044    0.996
  8.0 15.40354  0.004365  0.129189 -0.179546 0.221237     0.037  0.029  0.079  0.127  0.055   0.0   0.0   0.0 0.012     0.109  0.066  0.091  0.243  0.105   0.0   0.0   0.0 0.014    0.993
  9.0 15.39866 -0.054389  0.194856 -0.264342 0.332872     0.033  0.028  0.018  0.021  0.128   0.0   0.0   0.0 0.022     0.117  0.091  0.039  0.096  0.305   0.0   0.0   0.0 0.038    0.958
 10.0 15.47384  0.239380 -0.133478  0.159636 0.317180     0.075  0.029  0.017  0.062  0.052   0.0   0.0   0.0 0.005     0.325  0.080  0.066  0.084  0.129   0.0   0.0   0.0 0.023    0.972
 11.0 15.44366  0.180626 -0.067812  0.074840 0.206943     0.038  0.077  0.065  0.046  0.024   0.0   0.0   0.0 0.011     0.149  0.222  0.132  0.039  0.111   0.0   0.0   0.0 0.062    0.991
 12.0 15.38536  0.121873 -0.002145 -0.009955 0.122297     0.012  0.021  0.013  0.085  0.127   0.0   0.0   0.0 0.002     0.039  0.098  0.055  0.118  0.392   0.0   0.0   0.0 0.000    0.997
 13.0 15.44596  0.126238  0.127044 -0.189502 0.260744     0.158  0.019  0.067  0.041  0.067   0.0   0.0   0.0 0.000     0.255  0.058  0.096  0.154  0.069   0.0   0.0   0.0 0.000    0.997
 14.0 15.40923  0.067484  0.192711 -0.274297 0.341951     0.062  0.065  0.115  0.013  0.077   0.0   0.0   0.0 0.004     0.140  0.055  0.230  0.051  0.098   0.0   0.0   0.0 0.059    0.991
 15.0 15.44092  0.008730  0.258378 -0.359093 0.442474     0.094  0.032  0.065  0.001  0.076   0.0   0.0   0.0 0.000     0.311  0.115  0.076  0.137  0.057   0.0   0.0   0.0 0.010    0.995
 16.0 15.46504  0.302499 -0.069956  0.064885 0.317190     0.027  0.035  0.107  0.051  0.048   0.0   0.0   0.0 0.000     0.110  0.165  0.175  0.109  0.108   0.0   0.0   0.0 0.017    0.980
 17.0 15.40042  0.243745 -0.004289 -0.019911 0.244595     0.009  0.046  0.039  0.043  0.055   0.0   0.0   0.0 0.012     0.057  0.216  0.108  0.102  0.259   0.0   0.0   0.0 0.024    0.996
 18.0 15.41153  0.184992  0.061378 -0.104706 0.221252     0.042  0.016  0.016  0.230  0.024   0.0   0.0   0.0 0.012     0.078  0.055  0.074  0.300  0.105   0.0   0.0   0.0 0.014    0.993
 19.0 15.32512 -0.189357 -0.190567  0.284253 0.391115     0.036  0.022  0.036  0.012  0.024   0.0   0.0   0.0 0.002     0.196  0.089  0.175  0.077  0.284   0.0   0.0   0.0 0.003    0.990
 20.0 15.41683 -0.248111 -0.124900  0.199457 0.341968     0.087  0.021  0.037  0.013  0.176   0.0   0.0   0.0 0.003     0.131  0.082  0.059  0.095  0.209   0.0   0.0   0.0 0.054    0.995
 21.0 15.41214 -0.306864 -0.059233  0.114662 0.332899     0.103  0.035  0.032  0.013  0.025   0.0   0.0   0.0 0.016     0.196  0.179  0.160  0.105  0.051   0.0   0.0   0.0 0.020    0.956
 22.0 15.37649 -0.013096 -0.387567  0.538639 0.663711     0.056  0.052  0.017  0.015  0.027   0.0   0.0   0.0 0.007     0.267  0.186  0.109  0.125  0.094   0.0   0.0   0.0 0.009    0.986
 23.0 15.41214 -0.071849 -0.321900  0.453844 0.561032     0.103  0.035  0.032  0.013  0.025   0.0   0.0   0.0 0.016     0.196  0.179  0.160  0.105  0.051   0.0   0.0   0.0 0.020    0.956
 24.0 15.41683 -0.130603 -0.256234  0.369048 0.467878     0.087  0.021  0.037  0.013  0.176   0.0   0.0   0.0 0.003     0.131  0.082  0.059  0.095  0.209   0.0   0.0   0.0 0.054    0.995
 25.0 15.44596 -0.126238 -0.127044  0.189502 0.260744     0.158  0.019  0.067  0.041  0.067   0.0   0.0   0.0 0.000     0.255  0.058  0.096  0.154  0.069   0.0   0.0   0.0 0.000    0.997
 26.0 15.41153 -0.184992 -0.061378  0.104706 0.221252     0.042  0.016  0.016  0.230  0.024   0.0   0.0   0.0 0.012     0.078  0.055  0.074  0.300  0.105   0.0   0.0   0.0 0.014    0.993
 27.0 15.40042 -0.243745  0.004289  0.019911 0.244595     0.009  0.046  0.039  0.043  0.055   0.0   0.0   0.0 0.012     0.057  0.216  0.108  0.102  0.259   0.0   0.0   0.0 0.024    0.996
 28.0 15.46504  0.050023 -0.324045  0.443889 0.551856     0.027  0.035  0.107  0.051  0.048   0.0   0.0   0.0 0.000     0.110  0.165  0.175  0.109  0.108   0.0   0.0   0.0 0.017    0.980
 29.0 15.44092 -0.008730 -0.258378  0.359093 0.442474     0.094  0.032  0.065  0.001  0.076   0.0   0.0   0.0 0.000     0.311  0.115  0.076  0.137  0.057   0.0   0.0   0.0 0.010    0.995
 30.0 15.40923 -0.067484 -0.192711  0.274297 0.341951     0.062  0.065  0.115  0.013  0.077   0.0   0.0   0.0 0.004     0.140  0.055  0.230  0.051  0.098   0.0   0.0   0.0 0.059    0.991
 31.0 15.42928 -0.063119 -0.063522  0.094751 0.130372     0.050  0.041  0.046  0.048  0.010   0.0   0.0   0.0 0.006     0.085  0.094  0.182  0.333  0.032   0.0   0.0   0.0 0.044    0.996
 32.0 15.38536 -0.121873  0.002145  0.009955 0.122297     0.012  0.021  0.013  0.085  0.127   0.0   0.0   0.0 0.002     0.039  0.098  0.055  0.118  0.392   0.0   0.0   0.0 0.000    0.997
 33.0 15.44366 -0.180626  0.067812 -0.074840 0.206943     0.038  0.077  0.065  0.046  0.024   0.0   0.0   0.0 0.011     0.149  0.222  0.132  0.039  0.111   0.0   0.0   0.0 0.062    0.991
 34.0 15.47384  0.113142 -0.260523  0.349138 0.450078     0.075  0.029  0.017  0.062  0.052   0.0   0.0   0.0 0.005     0.325  0.080  0.066  0.084  0.129   0.0   0.0   0.0 0.023    0.972
 35.0 15.39866  0.054389 -0.194856  0.264342 0.332872     0.033  0.028  0.018  0.021  0.128   0.0   0.0   0.0 0.022     0.117  0.091  0.039  0.096  0.305   0.0   0.0   0.0 0.038    0.958
 36.0 15.40354 -0.004365 -0.129189  0.179546 0.221237     0.037  0.029  0.079  0.127  0.055   0.0   0.0   0.0 0.012     0.109  0.066  0.091  0.243  0.105   0.0   0.0   0.0 0.014    0.993
 37.0 15.42476 -0.003501  0.096472  0.152067 0.180120     0.043  0.023  0.097  0.043  0.135   0.0   0.0   0.0 0.001     0.100  0.086  0.139  0.132  0.164   0.0   0.0   0.0 0.008    0.995
 38.0 15.39515 -0.062255  0.162138  0.067271 0.186253     0.089  0.032  0.029  0.049  0.024   0.0   0.0   0.0 0.000     0.211  0.070  0.074  0.187  0.190   0.0   0.0   0.0 0.004    0.992
