   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 17.80313  0.000000  0.000000  0.000000 0.000000     0.013  0.020  0.012  0.000  0.011   0.0   0.0   0.0 0.135     0.103  0.192  0.047  0.001  0.048   0.0   0.0   0.0 0.326    0.941
  2.0 18.08227 -0.058754  0.065667 -0.084796 0.122288     0.000  0.010  0.006  0.001  0.000   0.0   0.0   0.0 0.031     0.001  0.029  0.033  0.016  0.012   0.0   0.0   0.0 0.161    0.360
  3.0 17.66635 -0.117507  0.131334 -0.169591 0.244577     0.020  0.000  0.000  0.028  0.001   0.0   0.0   0.0 0.129     0.106  0.002  0.007  0.169  0.008   0.0   0.0   0.0 0.406    0.918
  4.0 17.60838  0.176261 -0.197001  0.254387 0.366865     0.031  0.001  0.049  0.000  0.059   0.0   0.0   0.0 0.134     0.090  0.002  0.126  0.000  0.172   0.0   0.0   0.0 0.263    0.955
  5.0 17.66635  0.117507 -0.131334  0.169591 0.244577     0.020  0.000  0.000  0.028  0.001   0.0   0.0   0.0 0.129     0.106  0.002  0.007  0.169  0.008   0.0   0.0   0.0 0.406    0.918
  6.0 18.08227  0.058754 -0.065667  0.084796 0.122288     0.000  0.010  0.006  0.001  0.000   0.0   0.0   0.0 0.031     0.001  0.029  0.033  0.016  0.012   0.0   0.0   0.0 0.161    0.360
  7.0 18.15053  0.063119  0.063522 -0.094751 0.130372     0.006  0.000  0.005  0.000  0.007   0.0   0.0   0.0 0.021     0.022  0.005  0.022  0.000  0.030   0.0   0.0   0.0 0.094    0.234
  8.0 18.11587  0.004365  0.129189 -0.179546 0.221237     0.004  0.007  0.020  0.000  0.026   0.0   0.0   0.0 0.085     0.017  0.029  0.067  0.004  0.181   0.0   0.0   0.0 0.329    0.807
  9.0 17.73233 -0.054389  0.194856 -0.264342 0.332872     0.014  0.000  0.007  0.003  0.068   0.0   0.0   0.0 0.077     0.043  0.000  0.058  0.018  0.290   0.0   0.0   0.0 0.314    0.932
 10.0 17.71663  0.239380 -0.133478  0.159636 0.317180     0.012  0.009  0.016  0.000  0.026   0.0   0.0   0.0 0.048     0.093  0.022  0.152  0.000  0.185   0.0   0.0   0.0 0.338    0.933
 11.0 17.63720  0.180626 -0.067812  0.074840 0.206943     0.003  0.012  0.031  0.001  0.036   0.0   0.0   0.0 0.160     0.029  0.102  0.092  0.006  0.102   0.0   0.0   0.0 0.305    0.911
 12.0 18.05477  0.121873 -0.002145 -0.009955 0.122297     0.014  0.009  0.018  0.026  0.001   0.0   0.0   0.0 0.038     0.041  0.028  0.049  0.093  0.006   0.0   0.0   0.0 0.320    0.671
 13.0 18.18415  0.126238  0.127044 -0.189502 0.260744     0.004  0.005  0.017  0.011  0.032   0.0   0.0   0.0 0.074     0.012  0.023  0.105  0.088  0.117   0.0   0.0   0.0 0.385    0.902
 14.0 17.95869  0.067484  0.192711 -0.274297 0.341951     0.013  0.000  0.015  0.010  0.011   0.0   0.0   0.0 0.076     0.028  0.001  0.032  0.080  0.018   0.0   0.0   0.0 0.491    0.813
 15.0 17.87632  0.008730  0.258378 -0.359093 0.442474     0.001  0.000  0.033  0.013  0.014   0.0   0.0   0.0 0.050     0.012  0.006  0.175  0.086  0.065   0.0   0.0   0.0 0.418    0.904
 16.0 17.70408  0.302499 -0.069956  0.064885 0.317190     0.016  0.010  0.027  0.000  0.026   0.0   0.0   0.0 0.063     0.042  0.068  0.128  0.015  0.182   0.0   0.0   0.0 0.334    0.930
 17.0 17.67141  0.243745 -0.004289 -0.019911 0.244595     0.000  0.016  0.009  0.020  0.005   0.0   0.0   0.0 0.141     0.001  0.088  0.053  0.122  0.038   0.0   0.0   0.0 0.392    0.919
 18.0 18.08986  0.184992  0.061378 -0.104706 0.221252     0.003  0.007  0.024  0.034  0.006   0.0   0.0   0.0 0.062     0.006  0.033  0.114  0.139  0.020   0.0   0.0   0.0 0.374    0.858
 19.0 17.52492 -0.189357 -0.190567  0.284253 0.391115     0.005  0.003  0.022  0.015  0.043   0.0   0.0   0.0 0.085     0.036  0.014  0.120  0.082  0.259   0.0   0.0   0.0 0.252    0.965
 20.0 17.95251 -0.248111 -0.124900  0.199457 0.341968     0.004  0.012  0.000  0.000  0.037   0.0   0.0   0.0 0.073     0.006  0.024  0.048  0.000  0.078   0.0   0.0   0.0 0.489    0.810
 21.0 17.72892 -0.306864 -0.059233  0.114662 0.332899     0.000  0.011  0.055  0.027  0.001   0.0   0.0   0.0 0.063     0.007  0.024  0.224  0.152  0.001   0.0   0.0   0.0 0.329    0.927
 22.0 17.62748 -0.013096 -0.387567  0.538639 0.663711     0.016  0.014  0.037  0.000  0.052   0.0   0.0   0.0 0.120     0.051  0.063  0.131  0.000  0.179   0.0   0.0   0.0 0.268    0.956
 23.0 17.72892 -0.071849 -0.321900  0.453844 0.561032     0.000  0.011  0.055  0.027  0.001   0.0   0.0   0.0 0.063     0.007  0.024  0.224  0.152  0.001   0.0   0.0   0.0 0.329    0.927
 24.0 17.95251 -0.130603 -0.256234  0.369048 0.467878     0.004  0.012  0.000  0.000  0.037   0.0   0.0   0.0 0.073     0.006  0.024  0.048  0.000  0.078   0.0   0.0   0.0 0.489    0.810
 25.0 18.18415 -0.126238 -0.127044  0.189502 0.260744     0.004  0.005  0.017  0.011  0.032   0.0   0.0   0.0 0.074     0.012  0.023  0.105  0.088  0.117   0.0   0.0   0.0 0.385    0.902
 26.0 18.08986 -0.184992 -0.061378  0.104706 0.221252     0.003  0.007  0.024  0.034  0.006   0.0   0.0   0.0 0.062     0.006  0.033  0.114  0.139  0.020   0.0   0.0   0.0 0.374    0.858
 27.0 17.67141 -0.243745  0.004289  0.019911 0.244595     0.000  0.016  0.009  0.020  0.005   0.0   0.0   0.0 0.141     0.001  0.088  0.053  0.122  0.038   0.0   0.0   0.0 0.392    0.919
 28.0 17.70408  0.050023 -0.324045  0.443889 0.551856     0.016  0.010  0.027  0.000  0.026   0.0   0.0   0.0 0.063     0.042  0.068  0.128  0.015  0.182   0.0   0.0   0.0 0.334    0.930
 29.0 17.87632 -0.008730 -0.258378  0.359093 0.442474     0.001  0.000  0.033  0.013  0.014   0.0   0.0   0.0 0.050     0.012  0.006  0.175  0.086  0.065   0.0   0.0   0.0 0.418    0.904
 30.0 17.95869 -0.067484 -0.192711  0.274297 0.341951     0.013  0.000  0.015  0.010  0.011   0.0   0.0   0.0 0.076     0.028  0.001  0.032  0.080  0.018   0.0   0.0   0.0 0.491    0.813
 31.0 18.15053 -0.063119 -0.063522  0.094751 0.130372     0.006  0.000  0.005  0.000  0.007   0.0   0.0   0.0 0.021     0.022  0.005  0.022  0.000  0.030   0.0   0.0   0.0 0.094    0.234
 32.0 18.05477 -0.121873  0.002145  0.009955 0.122297     0.014  0.009  0.018  0.026  0.001   0.0   0.0   0.0 0.038     0.041  0.028  0.049  0.093  0.006   0.0   0.0   0.0 0.320    0.671
 33.0 17.63720 -0.180626  0.067812 -0.074840 0.206943     0.003  0.012  0.031  0.001  0.036   0.0   0.0   0.0 0.160     0.029  0.102  0.092  0.006  0.102   0.0   0.0   0.0 0.305    0.911
 34.0 17.71663  0.113142 -0.260523  0.349138 0.450078     0.012  0.009  0.016  0.000  0.026   0.0   0.0   0.0 0.048     0.093  0.022  0.152  0.000  0.185   0.0   0.0   0.0 0.338    0.933
