   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 14.65119  0.000000  0.000000  0.000000 0.000000     0.018  0.026  0.024  0.012  0.023   0.0   0.0   0.0 0.000     0.117  0.150  0.252  0.117  0.192   0.0   0.0   0.0 0.000    0.947
  2.0 14.64500 -0.058754  0.065667 -0.084796 0.122288     0.023  0.049  0.034  0.021  0.155   0.0   0.0   0.0 0.013     0.048  0.086  0.083  0.052  0.381   0.0   0.0   0.0 0.018    0.990
  3.0 14.66594 -0.117507  0.131334 -0.169591 0.244577     0.004  0.053  0.009  0.005  0.155   0.0   0.0   0.0 0.000     0.000  0.190  0.070  0.007  0.457   0.0   0.0   0.0 0.001    0.998
  4.0 14.65474  0.176261 -0.197001  0.254387 0.366865     0.018  0.004  0.038  0.266  0.005   0.0   0.0   0.0 0.009     0.087  0.014  0.131  0.295  0.018   0.0   0.0   0.0 0.055    0.965
  5.0 14.66594  0.117507 -0.131334  0.169591 0.244577     0.004  0.053  0.009  0.005  0.155   0.0   0.0   0.0 0.000     0.000  0.190  0.070  0.007  0.457   0.0   0.0   0.0 0.001    0.998
  6.0 14.64500  0.058754 -0.065667  0.084796 0.122288     0.023  0.049  0.034  0.021  0.155   0.0   0.0   0.0 0.013     0.048  0.086  0.083  0.052  0.381   0.0   0.0   0.0 0.018    0.990
  7.0 14.65414  0.063119  0.063522 -0.094751 0.130372     0.072  0.058  0.051  0.008  0.115   0.0   0.0   0.0 0.005     0.219  0.220  0.073  0.018  0.126   0.0   0.0   0.0 0.000    0.993
  8.0 14.67118  0.004365  0.129189 -0.179546 0.221237     0.029  0.050  0.142  0.033  0.016   0.0   0.0   0.0 0.013     0.105  0.058  0.384  0.057  0.041   0.0   0.0   0.0 0.032    0.989
  9.0 14.63510 -0.054389  0.194856 -0.264342 0.332872     0.005  0.034  0.014  0.112  0.111   0.0   0.0   0.0 0.003     0.021  0.111  0.058  0.288  0.185   0.0   0.0   0.0 0.004    0.982
 10.0 14.62052  0.239380 -0.133478  0.159636 0.317180     0.078  0.071  0.071  0.046  0.036   0.0   0.0   0.0 0.000     0.190  0.132  0.223  0.080  0.033   0.0   0.0   0.0 0.000    0.989
 11.0 14.64507  0.180626 -0.067812  0.074840 0.206943     0.052  0.044  0.088  0.035  0.176   0.0   0.0   0.0 0.005     0.121  0.078  0.095  0.060  0.195   0.0   0.0   0.0 0.019    0.994
 12.0 14.64108  0.121873 -0.002145 -0.009955 0.122297     0.039  0.009  0.086  0.062  0.036   0.0   0.0   0.0 0.008     0.159  0.049  0.323  0.113  0.067   0.0   0.0   0.0 0.011    0.989
 13.0 14.70637  0.126238  0.127044 -0.189502 0.260744     0.087  0.131  0.074  0.012  0.038   0.0   0.0   0.0 0.003     0.179  0.271  0.062  0.025  0.065   0.0   0.0   0.0 0.011    0.994
 14.0 14.67166  0.067484  0.192711 -0.274297 0.341951     0.077  0.019  0.055  0.061  0.053   0.0   0.0   0.0 0.015     0.160  0.037  0.183  0.191  0.100   0.0   0.0   0.0 0.028    0.990
 15.0 14.65131  0.008730  0.258378 -0.359093 0.442474     0.055  0.040  0.013  0.038  0.054   0.0   0.0   0.0 0.002     0.127  0.112  0.140  0.220  0.155   0.0   0.0   0.0 0.010    0.994
