   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 15.07499  0.000000  0.000000  0.000000 0.000000     0.030  0.008  0.004  0.087  0.088   0.0   0.0   0.0 0.055     0.093  0.045  0.005  0.179  0.206   0.0   0.0   0.0 0.165    0.994
  2.0 15.04686 -0.058754  0.065667 -0.084796 0.122288     0.058  0.038  0.054  0.079  0.076   0.0   0.0   0.0 0.000     0.163  0.065  0.153  0.142  0.144   0.0   0.0   0.0 0.000    0.997
  3.0 15.03696 -0.117507  0.131334 -0.169591 0.244577     0.015  0.068  0.046  0.022  0.029   0.0   0.0   0.0 0.013     0.030  0.452  0.090  0.040  0.126   0.0   0.0   0.0 0.031    0.991
  4.0 15.17407  0.176261 -0.197001  0.254387 0.366865     0.049  0.033  0.014  0.059  0.200   0.0   0.0   0.0 0.012     0.064  0.054  0.040  0.085  0.324   0.0   0.0   0.0 0.023    0.984
  5.0 15.03696  0.117507 -0.131334  0.169591 0.244577     0.015  0.068  0.046  0.022  0.029   0.0   0.0   0.0 0.013     0.030  0.452  0.090  0.040  0.126   0.0   0.0   0.0 0.031    0.991
  6.0 15.04686  0.058754 -0.065667  0.084796 0.122288     0.058  0.038  0.054  0.079  0.076   0.0   0.0   0.0 0.000     0.163  0.065  0.153  0.142  0.144   0.0   0.0   0.0 0.000    0.997
  7.0 15.04283  0.063119  0.063522 -0.094751 0.130372     0.012  0.022  0.112  0.067  0.072   0.0   0.0   0.0 0.000     0.037  0.078  0.259  0.160  0.167   0.0   0.0   0.0 0.000    0.998
  8.0 15.02177  0.004365  0.129189 -0.179546 0.221237     0.051  0.105  0.015  0.016  0.042   0.0   0.0   0.0 0.005     0.207  0.362  0.025  0.025  0.089   0.0   0.0   0.0 0.025    0.991
  9.0 15.14845 -0.054389  0.194856 -0.264342 0.332872     0.025  0.026  0.056  0.075  0.138   0.0   0.0   0.0 0.014     0.025  0.039  0.075  0.138  0.312   0.0   0.0   0.0 0.043    0.991
 10.0 15.02587  0.239380 -0.133478  0.159636 0.317180     0.005  0.036  0.009  0.010  0.172   0.0   0.0   0.0 0.001     0.016  0.137  0.031  0.045  0.488   0.0   0.0   0.0 0.000    0.989
