   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 15.36612  0.000000  0.000000  0.000000 0.000000     0.036  0.008  0.089  0.046  0.072   0.0   0.0   0.0 0.000     0.027  0.014  0.142  0.195  0.350   0.0   0.0   0.0 0.001    0.997
  2.0 15.36250 -0.058754  0.065667 -0.084796 0.122288     0.098  0.012  0.039  0.090  0.043   0.0   0.0   0.0 0.001     0.331  0.037  0.060  0.166  0.099   0.0   0.0   0.0 0.000    0.996
  3.0 15.38452 -0.117507  0.131334 -0.169591 0.244577     0.029  0.011  0.021  0.087  0.076   0.0   0.0   0.0 0.000     0.181  0.040  0.061  0.193  0.279   0.0   0.0   0.0 0.001    0.996
  4.0 15.34991  0.176261 -0.197001  0.254387 0.366865     0.019  0.021  0.012  0.065  0.133   0.0   0.0   0.0 0.000     0.053  0.053  0.025  0.118  0.467   0.0   0.0   0.0 0.001    0.995
  5.0 15.38452  0.117507 -0.131334  0.169591 0.244577     0.029  0.011  0.021  0.087  0.076   0.0   0.0   0.0 0.000     0.181  0.040  0.061  0.193  0.279   0.0   0.0   0.0 0.001    0.996
  6.0 15.36250  0.058754 -0.065667  0.084796 0.122288     0.098  0.012  0.039  0.090  0.043   0.0   0.0   0.0 0.001     0.331  0.037  0.060  0.166  0.099   0.0   0.0   0.0 0.000    0.996
  7.0 15.38441  0.063119  0.063522 -0.094751 0.130372     0.076  0.013  0.099  0.102  0.004   0.0   0.0   0.0 0.000     0.120  0.043  0.194  0.286  0.033   0.0   0.0   0.0 0.000    0.997
  8.0 15.37950  0.004365  0.129189 -0.179546 0.221237     0.023  0.027  0.081  0.099  0.025   0.0   0.0   0.0 0.047     0.103  0.043  0.137  0.238  0.019   0.0   0.0   0.0 0.124    0.989
  9.0 15.38156 -0.054389  0.194856 -0.264342 0.332872     0.046  0.065  0.016  0.036  0.030   0.0   0.0   0.0 0.000     0.318  0.086  0.052  0.142  0.176   0.0   0.0   0.0 0.005    0.993
 10.0 15.44531  0.239380 -0.133478  0.159636 0.317180     0.076  0.062  0.010  0.037  0.036   0.0   0.0   0.0 0.001     0.393  0.105  0.062  0.108  0.063   0.0   0.0   0.0 0.002    0.992
 11.0 15.43935  0.180626 -0.067812  0.074840 0.206943     0.033  0.113  0.055  0.039  0.033   0.0   0.0   0.0 0.007     0.145  0.274  0.112  0.043  0.083   0.0   0.0   0.0 0.042    0.992
 12.0 15.35770  0.121873 -0.002145 -0.009955 0.122297     0.044  0.129  0.014  0.009  0.054   0.0   0.0   0.0 0.000     0.221  0.325  0.050  0.030  0.094   0.0   0.0   0.0 0.000    0.995
 13.0 15.42346  0.126238  0.127044 -0.189502 0.260744     0.075  0.052  0.014  0.088  0.068   0.0   0.0   0.0 0.000     0.127  0.071  0.016  0.251  0.218   0.0   0.0   0.0 0.000    0.998
 14.0 15.36471  0.067484  0.192711 -0.274297 0.341951     0.061  0.045  0.021  0.032  0.036   0.0   0.0   0.0 0.000     0.208  0.081  0.025  0.221  0.236   0.0   0.0   0.0 0.002    0.996
 15.0 15.37070  0.008730  0.258378 -0.359093 0.442474     0.025  0.048  0.066  0.049  0.057   0.0   0.0   0.0 0.000     0.060  0.115  0.235  0.155  0.146   0.0   0.0   0.0 0.000    0.961
 16.0 15.44721  0.302499 -0.069956  0.064885 0.317190     0.074  0.053  0.043  0.035  0.023   0.0   0.0   0.0 0.001     0.226  0.277  0.095  0.077  0.056   0.0   0.0   0.0 0.002    0.991
 17.0 15.37054  0.243745 -0.004289 -0.019911 0.244595     0.015  0.039  0.015  0.059  0.115   0.0   0.0   0.0 0.005     0.101  0.144  0.085  0.114  0.271   0.0   0.0   0.0 0.010    0.996
