   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 12.97592  0.000000  0.000000  0.000000 0.000000     0.006  0.130  0.008  0.042  0.002   0.0   0.0   0.0 0.016     0.094  0.401  0.058  0.082  0.061   0.0   0.0   0.0 0.067    0.997
  2.0 12.96483 -0.058754  0.065667 -0.084796 0.122288     0.075  0.036  0.024  0.011  0.039   0.0   0.0   0.0 0.020     0.247  0.162  0.116  0.052  0.135   0.0   0.0   0.0 0.052    0.997
  3.0 12.88773 -0.117507  0.131334 -0.169591 0.244577     0.049  0.029  0.016  0.016  0.051   0.0   0.0   0.0 0.074     0.158  0.206  0.111  0.054  0.105   0.0   0.0   0.0 0.109    0.997
  4.0 12.85451  0.176261 -0.197001  0.254387 0.366865     0.017  0.001  0.087  0.082  0.011   0.0   0.0   0.0 0.016     0.075  0.022  0.245  0.325  0.053   0.0   0.0   0.0 0.033    0.997
  5.0 12.88773  0.117507 -0.131334  0.169591 0.244577     0.049  0.029  0.016  0.016  0.051   0.0   0.0   0.0 0.074     0.158  0.206  0.111  0.054  0.105   0.0   0.0   0.0 0.109    0.997
  6.0 12.96483  0.058754 -0.065667  0.084796 0.122288     0.075  0.036  0.024  0.011  0.039   0.0   0.0   0.0 0.020     0.247  0.162  0.116  0.052  0.135   0.0   0.0   0.0 0.052    0.997
  7.0 12.93837  0.063119  0.063522 -0.094751 0.130372     0.014  0.048  0.024  0.042  0.049   0.0   0.0   0.0 0.031     0.072  0.158  0.146  0.116  0.164   0.0   0.0   0.0 0.113    0.996
  8.0 12.89013  0.004365  0.129189 -0.179546 0.221237     0.038  0.023  0.035  0.025  0.105   0.0   0.0   0.0 0.020     0.124  0.067  0.139  0.107  0.179   0.0   0.0   0.0 0.118    0.996
  9.0 12.85212 -0.054389  0.194856 -0.264342 0.332872     0.027  0.016  0.045  0.019  0.040   0.0   0.0   0.0 0.069     0.148  0.136  0.160  0.071  0.139   0.0   0.0   0.0 0.106    0.997
 10.0 12.86631  0.239380 -0.133478  0.159636 0.317180     0.033  0.018  0.029  0.015  0.046   0.0   0.0   0.0 0.079     0.166  0.092  0.133  0.079  0.200   0.0   0.0   0.0 0.079    0.997
 11.0 12.91936  0.180626 -0.067812  0.074840 0.206943     0.016  0.063  0.033  0.015  0.016   0.0   0.0   0.0 0.033     0.106  0.214  0.260  0.084  0.101   0.0   0.0   0.0 0.035    0.998
 12.0 12.96241  0.121873 -0.002145 -0.009955 0.122297     0.029  0.088  0.030  0.000  0.036   0.0   0.0   0.0 0.023     0.101  0.279  0.131  0.041  0.165   0.0   0.0   0.0 0.059    0.997
 13.0 12.87154  0.126238  0.127044 -0.189502 0.260744     0.032  0.030  0.021  0.042  0.030   0.0   0.0   0.0 0.040     0.115  0.181  0.157  0.115  0.123   0.0   0.0   0.0 0.090    0.997
 14.0 12.82827  0.067484  0.192711 -0.274297 0.341951     0.055  0.062  0.026  0.020  0.038   0.0   0.0   0.0 0.030     0.241  0.130  0.110  0.058  0.120   0.0   0.0   0.0 0.090    0.998
 15.0 12.83298  0.008730  0.258378 -0.359093 0.442474     0.015  0.012  0.062  0.060  0.010   0.0   0.0   0.0 0.003     0.076  0.030  0.292  0.348  0.046   0.0   0.0   0.0 0.017    0.998
 16.0 12.86319  0.302499 -0.069956  0.064885 0.317190     0.019  0.051  0.033  0.059  0.025   0.0   0.0   0.0 0.053     0.129  0.121  0.097  0.161  0.129   0.0   0.0   0.0 0.101    0.996
