   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 15.42070  0.000000  0.000000  0.000000 0.000000     0.028  0.044  0.017  0.074  0.018   0.0   0.0   0.0 0.002     0.069  0.116  0.222  0.185  0.199   0.0   0.0   0.0 0.000    0.996
  2.0 15.50308 -0.058754  0.065667 -0.084796 0.122288     0.036  0.020  0.066  0.159  0.121   0.0   0.0   0.0 0.004     0.071  0.047  0.089  0.173  0.178   0.0   0.0   0.0 0.006    0.995
  3.0 15.53477 -0.117507  0.131334 -0.169591 0.244577     0.022  0.020  0.024  0.008  0.164   0.0   0.0   0.0 0.002     0.088  0.034  0.049  0.049  0.500   0.0   0.0   0.0 0.004    0.996
  4.0 15.48673  0.176261 -0.197001  0.254387 0.366865     0.087  0.005  0.031  0.010  0.000   0.0   0.0   0.0 0.001     0.548  0.042  0.095  0.139  0.011   0.0   0.0   0.0 0.000    0.994
  5.0 15.53477  0.117507 -0.131334  0.169591 0.244577     0.022  0.020  0.024  0.008  0.164   0.0   0.0   0.0 0.002     0.088  0.034  0.049  0.049  0.500   0.0   0.0   0.0 0.004    0.996
  6.0 15.50308  0.058754 -0.065667  0.084796 0.122288     0.036  0.020  0.066  0.159  0.121   0.0   0.0   0.0 0.004     0.071  0.047  0.089  0.173  0.178   0.0   0.0   0.0 0.006    0.995
  7.0 15.46874  0.063119  0.063522 -0.094751 0.130372     0.009  0.043  0.025  0.029  0.078   0.0   0.0   0.0 0.014     0.102  0.078  0.139  0.334  0.076   0.0   0.0   0.0 0.038    0.996
  8.0 15.51320  0.004365  0.129189 -0.179546 0.221237     0.046  0.053  0.029  0.061  0.096   0.0   0.0   0.0 0.000     0.140  0.059  0.039  0.237  0.220   0.0   0.0   0.0 0.000    0.998
  9.0 15.44948 -0.054389  0.194856 -0.264342 0.332872     0.059  0.019  0.039  0.024  0.063   0.0   0.0   0.0 0.002     0.303  0.088  0.091  0.125  0.142   0.0   0.0   0.0 0.007    0.987
 10.0 15.52735  0.239380 -0.133478  0.159636 0.317180     0.037  0.076  0.042  0.027  0.031   0.0   0.0   0.0 0.003     0.299  0.139  0.050  0.104  0.122   0.0   0.0   0.0 0.013    0.962
 11.0 15.60049  0.180626 -0.067812  0.074840 0.206943     0.001  0.003  0.011  0.123  0.107   0.0   0.0   0.0 0.001     0.018  0.014  0.055  0.194  0.436   0.0   0.0   0.0 0.001    0.997
 12.0 15.50879  0.121873 -0.002145 -0.009955 0.122297     0.020  0.030  0.029  0.242  0.047   0.0   0.0   0.0 0.009     0.078  0.093  0.105  0.205  0.109   0.0   0.0   0.0 0.004    0.996
 13.0 15.52735  0.126238  0.127044 -0.189502 0.260744     0.045  0.047  0.058  0.043  0.113   0.0   0.0   0.0 0.001     0.128  0.100  0.137  0.165  0.130   0.0   0.0   0.0 0.000    0.996
 14.0 15.47470  0.067484  0.192711 -0.274297 0.341951     0.053  0.021  0.042  0.006  0.066   0.0   0.0   0.0 0.009     0.154  0.100  0.121  0.054  0.249   0.0   0.0   0.0 0.056    0.957
 15.0 15.52282  0.008730  0.258378 -0.359093 0.442474     0.020  0.029  0.064  0.035  0.112   0.0   0.0   0.0 0.004     0.072  0.056  0.140  0.122  0.287   0.0   0.0   0.0 0.028    0.990
 16.0 15.52117  0.302499 -0.069956  0.064885 0.317190     0.068  0.020  0.058  0.023  0.034   0.0   0.0   0.0 0.000     0.210  0.132  0.164  0.169  0.083   0.0   0.0   0.0 0.003    0.981
 17.0 15.54106  0.243745 -0.004289 -0.019911 0.244595     0.019  0.200  0.010  0.017  0.064   0.0   0.0   0.0 0.001     0.056  0.390  0.059  0.072  0.075   0.0   0.0   0.0 0.001    0.995
 18.0 15.51868  0.184992  0.061378 -0.104706 0.221252     0.042  0.007  0.010  0.093  0.091   0.0   0.0   0.0 0.000     0.132  0.103  0.034  0.270  0.203   0.0   0.0   0.0 0.000    0.998
 19.0 15.33960 -0.189357 -0.190567  0.284253 0.391115     0.018  0.010  0.015  0.022  0.027   0.0   0.0   0.0 0.010     0.192  0.074  0.054  0.057  0.406   0.0   0.0   0.0 0.044    0.955
 20.0 15.47566 -0.248111 -0.124900  0.199457 0.341968     0.018  0.000  0.126  0.033  0.015   0.0   0.0   0.0 0.026     0.113  0.011  0.304  0.141  0.061   0.0   0.0   0.0 0.071    0.935
 21.0 15.45355 -0.306864 -0.059233  0.114662 0.332899     0.044  0.026  0.013  0.025  0.079   0.0   0.0   0.0 0.006     0.176  0.166  0.076  0.095  0.239   0.0   0.0   0.0 0.016    0.988
