   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 16.30130  0.000000  0.000000  0.000000 0.000000     0.026  0.085  0.073  0.005  0.017   0.0   0.0   0.0 0.001     0.202  0.097  0.191  0.088  0.173   0.0   0.0   0.0 0.001    0.996
  2.0 16.28105 -0.058754  0.065667 -0.084796 0.122288     0.034  0.044  0.025  0.032  0.032   0.0   0.0   0.0 0.001     0.188  0.183  0.143  0.160  0.125   0.0   0.0   0.0 0.001    0.988
  3.0 16.24958 -0.117507  0.131334 -0.169591 0.244577     0.025  0.024  0.037  0.035  0.023   0.0   0.0   0.0 0.011     0.109  0.066  0.194  0.278  0.119   0.0   0.0   0.0 0.032    0.990
  4.0 16.25435  0.176261 -0.197001  0.254387 0.366865     0.006  0.030  0.020  0.066  0.021   0.0   0.0   0.0 0.003     0.063  0.130  0.064  0.470  0.089   0.0   0.0   0.0 0.005    0.996
  5.0 16.24958  0.117507 -0.131334  0.169591 0.244577     0.025  0.024  0.037  0.035  0.023   0.0   0.0   0.0 0.011     0.109  0.066  0.194  0.278  0.119   0.0   0.0   0.0 0.032    0.990
  6.0 16.28105  0.058754 -0.065667  0.084796 0.122288     0.034  0.044  0.025  0.032  0.032   0.0   0.0   0.0 0.001     0.188  0.183  0.143  0.160  0.125   0.0   0.0   0.0 0.001    0.988
  7.0 16.31208  0.063119  0.063522 -0.094751 0.130372     0.028  0.023  0.052  0.019  0.044   0.0   0.0   0.0 0.001     0.147  0.170  0.149  0.069  0.253   0.0   0.0   0.0 0.001    0.979
  8.0 16.30142  0.004365  0.129189 -0.179546 0.221237     0.061  0.026  0.095  0.045  0.035   0.0   0.0   0.0 0.001     0.167  0.104  0.201  0.124  0.110   0.0   0.0   0.0 0.001    0.997
  9.0 16.29242 -0.054389  0.194856 -0.264342 0.332872     0.030  0.013  0.112  0.072  0.023   0.0   0.0   0.0 0.002     0.123  0.090  0.207  0.168  0.118   0.0   0.0   0.0 0.009    0.996
 10.0 16.30922  0.239380 -0.133478  0.159636 0.317180     0.023  0.017  0.055  0.037  0.061   0.0   0.0   0.0 0.000     0.115  0.136  0.182  0.247  0.090   0.0   0.0   0.0 0.005    0.995
 11.0 16.26468  0.180626 -0.067812  0.074840 0.206943     0.014  0.018  0.051  0.034  0.054   0.0   0.0   0.0 0.006     0.121  0.071  0.210  0.187  0.185   0.0   0.0   0.0 0.013    0.992
 12.0 16.28406  0.121873 -0.002145 -0.009955 0.122297     0.030  0.058  0.029  0.012  0.011   0.0   0.0   0.0 0.000     0.274  0.160  0.186  0.052  0.148   0.0   0.0   0.0 0.001    0.987
 13.0 16.30142  0.126238  0.127044 -0.189502 0.260744     0.122  0.036  0.023  0.031  0.029   0.0   0.0   0.0 0.003     0.288  0.155  0.065  0.061  0.145   0.0   0.0   0.0 0.008    0.997
 14.0 16.25472  0.067484  0.192711 -0.274297 0.341951     0.032  0.005  0.034  0.014  0.051   0.0   0.0   0.0 0.003     0.167  0.062  0.157  0.086  0.340   0.0   0.0   0.0 0.007    0.992
 15.0 16.29677  0.008730  0.258378 -0.359093 0.442474     0.017  0.015  0.081  0.054  0.026   0.0   0.0   0.0 0.042     0.087  0.091  0.158  0.129  0.137   0.0   0.0   0.0 0.134    0.984
 16.0 16.29678  0.302499 -0.069956  0.064885 0.317190     0.034  0.059  0.053  0.029  0.033   0.0   0.0   0.0 0.001     0.187  0.140  0.164  0.153  0.119   0.0   0.0   0.0 0.002    0.996
 17.0 16.25762  0.243745 -0.004289 -0.019911 0.244595     0.034  0.028  0.029  0.019  0.048   0.0   0.0   0.0 0.008     0.129  0.084  0.191  0.129  0.247   0.0   0.0   0.0 0.020    0.990
 18.0 16.30042  0.184992  0.061378 -0.104706 0.221252     0.076  0.034  0.052  0.030  0.048   0.0   0.0   0.0 0.005     0.222  0.152  0.121  0.040  0.181   0.0   0.0   0.0 0.012    0.995
 19.0 16.21120 -0.189357 -0.190567  0.284253 0.391115     0.029  0.052  0.085  0.044  0.024   0.0   0.0   0.0 0.000     0.090  0.162  0.203  0.120  0.173   0.0   0.0   0.0 0.000    0.996
 20.0 16.25902 -0.248111 -0.124900  0.199457 0.341968     0.022  0.029  0.052  0.026  0.017   0.0   0.0   0.0 0.003     0.080  0.156  0.316  0.098  0.164   0.0   0.0   0.0 0.004    0.993
 21.0 16.28989 -0.306864 -0.059233  0.114662 0.332899     0.071  0.018  0.046  0.021  0.042   0.0   0.0   0.0 0.009     0.345  0.064  0.131  0.088  0.114   0.0   0.0   0.0 0.018    0.994
 22.0 16.26173 -0.013096 -0.387567  0.538639 0.663711     0.007  0.033  0.031  0.008  0.039   0.0   0.0   0.0 0.000     0.079  0.063  0.216  0.312  0.173   0.0   0.0   0.0 0.004    0.996
 23.0 16.28989 -0.071849 -0.321900  0.453844 0.561032     0.071  0.018  0.046  0.021  0.042   0.0   0.0   0.0 0.009     0.345  0.064  0.131  0.088  0.114   0.0   0.0   0.0 0.018    0.994
 24.0 16.25902 -0.130603 -0.256234  0.369048 0.467878     0.022  0.029  0.052  0.026  0.017   0.0   0.0   0.0 0.003     0.080  0.156  0.316  0.098  0.164   0.0   0.0   0.0 0.004    0.993
 25.0 16.30142 -0.126238 -0.127044  0.189502 0.260744     0.122  0.036  0.023  0.031  0.029   0.0   0.0   0.0 0.003     0.288  0.155  0.065  0.061  0.145   0.0   0.0   0.0 0.008    0.997
 26.0 16.30042 -0.184992 -0.061378  0.104706 0.221252     0.076  0.034  0.052  0.030  0.048   0.0   0.0   0.0 0.005     0.222  0.152  0.121  0.040  0.181   0.0   0.0   0.0 0.012    0.995
 27.0 16.25762 -0.243745  0.004289  0.019911 0.244595     0.034  0.028  0.029  0.019  0.048   0.0   0.0   0.0 0.008     0.129  0.084  0.191  0.129  0.247   0.0   0.0   0.0 0.020    0.990
 28.0 16.29678  0.050023 -0.324045  0.443889 0.551856     0.034  0.059  0.053  0.029  0.033   0.0   0.0   0.0 0.001     0.187  0.140  0.164  0.153  0.119   0.0   0.0   0.0 0.002    0.996
 29.0 16.29677 -0.008730 -0.258378  0.359093 0.442474     0.017  0.015  0.081  0.054  0.026   0.0   0.0   0.0 0.042     0.087  0.091  0.158  0.129  0.137   0.0   0.0   0.0 0.134    0.984
 30.0 16.25472 -0.067484 -0.192711  0.274297 0.341951     0.032  0.005  0.034  0.014  0.051   0.0   0.0   0.0 0.003     0.167  0.062  0.157  0.086  0.340   0.0   0.0   0.0 0.007    0.992
 31.0 16.31208 -0.063119 -0.063522  0.094751 0.130372     0.028  0.023  0.052  0.019  0.044   0.0   0.0   0.0 0.001     0.147  0.170  0.149  0.069  0.253   0.0   0.0   0.0 0.001    0.979
 32.0 16.28406 -0.121873  0.002145  0.009955 0.122297     0.030  0.058  0.029  0.012  0.011   0.0   0.0   0.0 0.000     0.274  0.160  0.186  0.052  0.148   0.0   0.0   0.0 0.001    0.987
 33.0 16.26468 -0.180626  0.067812 -0.074840 0.206943     0.014  0.018  0.051  0.034  0.054   0.0   0.0   0.0 0.006     0.121  0.071  0.210  0.187  0.185   0.0   0.0   0.0 0.013    0.992
 34.0 16.30922  0.113142 -0.260523  0.349138 0.450078     0.023  0.017  0.055  0.037  0.061   0.0   0.0   0.0 0.000     0.115  0.136  0.182  0.247  0.090   0.0   0.0   0.0 0.005    0.995
 35.0 16.29242  0.054389 -0.194856  0.264342 0.332872     0.030  0.013  0.112  0.072  0.023   0.0   0.0   0.0 0.002     0.123  0.090  0.207  0.168  0.118   0.0   0.0   0.0 0.009    0.996
 36.0 16.30142 -0.004365 -0.129189  0.179546 0.221237     0.061  0.026  0.095  0.045  0.035   0.0   0.0   0.0 0.001     0.167  0.104  0.201  0.124  0.110   0.0   0.0   0.0 0.001    0.997
 37.0 16.23554 -0.003501  0.096472  0.152067 0.180120     0.025  0.048  0.024  0.047  0.012   0.0   0.0   0.0 0.003     0.226  0.134  0.134  0.163  0.145   0.0   0.0   0.0 0.001    0.986
 38.0 16.26676 -0.062255  0.162138  0.067271 0.186253     0.027  0.048  0.065  0.056  0.028   0.0   0.0   0.0 0.002     0.078  0.131  0.213  0.194  0.134   0.0   0.0   0.0 0.001    0.993
 39.0 16.26573 -0.121009  0.227805 -0.017524 0.258545     0.010  0.010  0.037  0.028  0.168   0.0   0.0   0.0 0.001     0.037  0.065  0.134  0.115  0.354   0.0   0.0   0.0 0.003    0.995
 40.0 16.24988  0.172760 -0.100529  0.406453 0.452942     0.019  0.015  0.027  0.021  0.053   0.0   0.0   0.0 0.000     0.094  0.102  0.090  0.314  0.234   0.0   0.0   0.0 0.007    0.996
 41.0 16.27497  0.114006 -0.034862  0.321658 0.343040     0.021  0.016  0.043  0.039  0.027   0.0   0.0   0.0 0.000     0.082  0.191  0.111  0.237  0.211   0.0   0.0   0.0 0.003    0.996
 42.0 16.25988  0.055252  0.030805  0.236862 0.245164     0.038  0.042  0.032  0.012  0.011   0.0   0.0   0.0 0.015     0.110  0.285  0.137  0.093  0.133   0.0   0.0   0.0 0.060    0.984
 43.0 16.23654  0.059618  0.159994  0.057316 0.180104     0.022  0.036  0.055  0.042  0.016   0.0   0.0   0.0 0.002     0.112  0.175  0.122  0.310  0.076   0.0   0.0   0.0 0.001    0.990
 44.0 16.26892  0.000864  0.225661 -0.027480 0.227329     0.007  0.024  0.021  0.037  0.018   0.0   0.0   0.0 0.004     0.030  0.190  0.163  0.385  0.077   0.0   0.0   0.0 0.008    0.992
 45.0 16.26698 -0.057890  0.291328 -0.112275 0.317535     0.039  0.064  0.035  0.058  0.006   0.0   0.0   0.0 0.007     0.075  0.285  0.078  0.209  0.104   0.0   0.0   0.0 0.007    0.993
 46.0 16.25025  0.235879 -0.037007  0.311703 0.392641     0.048  0.036  0.054  0.047  0.010   0.0   0.0   0.0 0.023     0.239  0.122  0.106  0.128  0.141   0.0   0.0   0.0 0.024    0.993
 47.0 16.22289  0.177125  0.028660  0.226907 0.289277     0.032  0.049  0.034  0.017  0.010   0.0   0.0   0.0 0.006     0.234  0.231  0.089  0.141  0.111   0.0   0.0   0.0 0.009    0.995
 48.0 16.22364  0.118371  0.094327  0.142111 0.207617     0.026  0.025  0.022  0.033  0.009   0.0   0.0   0.0 0.001     0.055  0.078  0.122  0.469  0.125   0.0   0.0   0.0 0.005    0.995
 49.0 16.27332  0.122736  0.223516 -0.037435 0.257731     0.061  0.025  0.039  0.009  0.006   0.0   0.0   0.0 0.003     0.494  0.139  0.093  0.055  0.020   0.0   0.0   0.0 0.020    0.984
 50.0 16.31258  0.063983  0.289183 -0.122231 0.320407     0.006  0.061  0.098  0.105  0.011   0.0   0.0   0.0 0.002     0.144  0.137  0.104  0.172  0.112   0.0   0.0   0.0 0.004    0.996
 51.0 16.22172  0.005229  0.354850 -0.207026 0.410860     0.034  0.010  0.038  0.024  0.047   0.0   0.0   0.0 0.001     0.256  0.094  0.066  0.060  0.344   0.0   0.0   0.0 0.000    0.995
 52.0 16.23498  0.298998  0.026515  0.216952 0.370366     0.040  0.064  0.034  0.025  0.016   0.0   0.0   0.0 0.028     0.168  0.325  0.072  0.050  0.081   0.0   0.0   0.0 0.070    0.991
 53.0 16.22797  0.240244  0.092182  0.132156 0.289275     0.009  0.024  0.015  0.027  0.021   0.0   0.0   0.0 0.006     0.112  0.147  0.142  0.344  0.107   0.0   0.0   0.0 0.011    0.993
 54.0 16.25921  0.181490  0.157849  0.047361 0.245149     0.028  0.043  0.015  0.022  0.012   0.0   0.0   0.0 0.007     0.234  0.314  0.055  0.136  0.054   0.0   0.0   0.0 0.035    0.988
 55.0 16.28009 -0.192858 -0.094095  0.436319 0.486233     0.021  0.067  0.049  0.028  0.032   0.0   0.0   0.0 0.002     0.124  0.189  0.141  0.092  0.226   0.0   0.0   0.0 0.001    0.995
 56.0 16.19565 -0.251612 -0.028428  0.351524 0.433227     0.052  0.049  0.011  0.017  0.014   0.0   0.0   0.0 0.007     0.321  0.258  0.059  0.067  0.090   0.0   0.0   0.0 0.026    0.992
 57.0 16.21811 -0.310366  0.037239  0.266728 0.410923     0.026  0.047  0.043  0.017  0.016   0.0   0.0   0.0 0.000     0.152  0.267  0.120  0.198  0.083   0.0   0.0   0.0 0.000    0.996
 58.0 16.24200 -0.016597 -0.291096  0.690706 0.749725     0.039  0.052  0.018  0.009  0.032   0.0   0.0   0.0 0.003     0.272  0.153  0.161  0.066  0.149   0.0   0.0   0.0 0.019    0.993
 59.0 16.28394 -0.075351 -0.225429  0.605911 0.650864     0.011  0.037  0.060  0.016  0.041   0.0   0.0   0.0 0.002     0.213  0.083  0.182  0.196  0.128   0.0   0.0   0.0 0.002    0.995
 60.0 16.29984 -0.134104 -0.159762  0.521115 0.561310     0.020  0.038  0.076  0.037  0.032   0.0   0.0   0.0 0.004     0.203  0.109  0.177  0.153  0.107   0.0   0.0   0.0 0.008    0.995
 61.0 16.25048 -0.129739 -0.030573  0.341569 0.366655     0.039  0.036  0.070  0.057  0.034   0.0   0.0   0.0 0.002     0.208  0.110  0.176  0.093  0.135   0.0   0.0   0.0 0.002    0.995
 62.0 16.30090 -0.188493  0.035094  0.256773 0.320458     0.015  0.036  0.113  0.142  0.013   0.0   0.0   0.0 0.000     0.112  0.129  0.129  0.172  0.109   0.0   0.0   0.0 0.001    0.997
 63.0 16.27160 -0.247247  0.100761  0.171977 0.317585     0.047  0.037  0.050  0.083  0.036   0.0   0.0   0.0 0.004     0.159  0.089  0.163  0.115  0.181   0.0   0.0   0.0 0.007    0.995
 64.0 16.25448  0.046522 -0.227573  0.595955 0.639622     0.017  0.012  0.039  0.026  0.054   0.0   0.0   0.0 0.001     0.130  0.057  0.228  0.138  0.268   0.0   0.0   0.0 0.003    0.996
 65.0 16.33052 -0.012232 -0.161907  0.511160 0.536328     0.020  0.045  0.039  0.053  0.026   0.0   0.0   0.0 0.000     0.070  0.113  0.202  0.295  0.111   0.0   0.0   0.0 0.001    0.997
 66.0 16.32438 -0.070986 -0.096240  0.426364 0.442818     0.049  0.042  0.037  0.034  0.031   0.0   0.0   0.0 0.001     0.145  0.147  0.175  0.106  0.205   0.0   0.0   0.0 0.005    0.994
 67.0 16.26708 -0.066620  0.032949  0.246818 0.257765     0.016  0.081  0.003  0.012  0.046   0.0   0.0   0.0 0.005     0.078  0.525  0.029  0.048  0.088   0.0   0.0   0.0 0.020    0.986
 68.0 16.27751 -0.125374  0.098616  0.162022 0.227365     0.027  0.042  0.014  0.053  0.016   0.0   0.0   0.0 0.022     0.219  0.144  0.142  0.096  0.155   0.0   0.0   0.0 0.044    0.992
