   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 14.86151  0.000000  0.000000  0.000000 0.000000     0.000  0.000  0.000  0.000  0.001   0.0   0.0   0.0 0.000     0.203  0.071  0.290  0.075  0.205   0.0   0.0   0.0 0.125    0.983
  2.0 14.83430 -0.058754  0.065667 -0.084796 0.122288     0.023  0.039  0.018  0.021  0.114   0.0   0.0   0.0 0.007     0.094  0.136  0.063  0.030  0.410   0.0   0.0   0.0 0.009    0.997
  3.0 14.87216 -0.117507  0.131334 -0.169591 0.244577     0.052  0.026  0.045  0.052  0.060   0.0   0.0   0.0 0.036     0.108  0.048  0.124  0.171  0.181   0.0   0.0   0.0 0.074    0.987
  4.0 14.86741  0.176261 -0.197001  0.254387 0.366865     0.056  0.094  0.005  0.021  0.009   0.0   0.0   0.0 0.000     0.256  0.443  0.018  0.026  0.040   0.0   0.0   0.0 0.000    0.995
  5.0 14.87216  0.117507 -0.131334  0.169591 0.244577     0.052  0.026  0.045  0.052  0.060   0.0   0.0   0.0 0.036     0.108  0.048  0.124  0.171  0.181   0.0   0.0   0.0 0.074    0.987
  6.0 14.83430  0.058754 -0.065667  0.084796 0.122288     0.023  0.039  0.018  0.021  0.114   0.0   0.0   0.0 0.007     0.094  0.136  0.063  0.030  0.410   0.0   0.0   0.0 0.009    0.997
  7.0 14.85239  0.063119  0.063522 -0.094751 0.130372     0.026  0.012  0.056  0.015  0.065   0.0   0.0   0.0 0.017     0.176  0.071  0.218  0.069  0.148   0.0   0.0   0.0 0.082    0.984
  8.0 14.86614  0.004365  0.129189 -0.179546 0.221237     0.027  0.016  0.024  0.156  0.056   0.0   0.0   0.0 0.005     0.167  0.056  0.062  0.243  0.122   0.0   0.0   0.0 0.034    0.987
  9.0 14.89785 -0.054389  0.194856 -0.264342 0.332872     0.017  0.086  0.020  0.043  0.084   0.0   0.0   0.0 0.000     0.088  0.266  0.107  0.135  0.103   0.0   0.0   0.0 0.006    0.982
 10.0 14.83474  0.239380 -0.133478  0.159636 0.317180     0.097  0.026  0.026  0.042  0.050   0.0   0.0   0.0 0.024     0.247  0.081  0.035  0.161  0.138   0.0   0.0   0.0 0.033    0.981
 11.0 14.82588  0.180626 -0.067812  0.074840 0.206943     0.030  0.063  0.043  0.073  0.030   0.0   0.0   0.0 0.006     0.101  0.121  0.207  0.221  0.049   0.0   0.0   0.0 0.005    0.971
 12.0 14.84063  0.121873 -0.002145 -0.009955 0.122297     0.046  0.023  0.082  0.039  0.051   0.0   0.0   0.0 0.001     0.177  0.041  0.310  0.059  0.139   0.0   0.0   0.0 0.002    0.996
 13.0 14.80517  0.126238  0.127044 -0.189502 0.260744     0.013  0.015  0.071  0.019  0.036   0.0   0.0   0.0 0.035     0.133  0.082  0.216  0.112  0.162   0.0   0.0   0.0 0.063    0.978
 14.0 14.83936  0.067484  0.192711 -0.274297 0.341951     0.051  0.119  0.006  0.031  0.046   0.0   0.0   0.0 0.023     0.195  0.253  0.020  0.093  0.087   0.0   0.0   0.0 0.037    0.985
 15.0 14.90781  0.008730  0.258378 -0.359093 0.442474     0.012  0.022  0.095  0.041  0.058   0.0   0.0   0.0 0.026     0.024  0.038  0.175  0.126  0.196   0.0   0.0   0.0 0.118    0.952
 16.0 14.83708  0.302499 -0.069956  0.064885 0.317190     0.016  0.098  0.037  0.044  0.020   0.0   0.0   0.0 0.026     0.055  0.257  0.215  0.099  0.034   0.0   0.0   0.0 0.049    0.975
 17.0 14.86911  0.243745 -0.004289 -0.019911 0.244595     0.012  0.066  0.030  0.001  0.112   0.0   0.0   0.0 0.043     0.043  0.133  0.112  0.006  0.312   0.0   0.0   0.0 0.092    0.986
 18.0 14.87301  0.184992  0.061378 -0.104706 0.221252     0.075  0.043  0.094  0.054  0.104   0.0   0.0   0.0 0.003     0.175  0.066  0.152  0.077  0.110   0.0   0.0   0.0 0.009    0.991
