   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 16.43429  0.000000  0.000000  0.000000 0.000000     0.009  0.031  0.014  0.006  0.006   0.0   0.0   0.0 0.000     0.076  0.241  0.232  0.142  0.215   0.0   0.0   0.0 0.001    0.997
  2.0 16.44522 -0.058754  0.065667 -0.084796 0.122288     0.037  0.035  0.043  0.008  0.025   0.0   0.0   0.0 0.001     0.159  0.173  0.246  0.131  0.119   0.0   0.0   0.0 0.001    0.996
  3.0 16.43326 -0.117507  0.131334 -0.169591 0.244577     0.019  0.037  0.026  0.006  0.037   0.0   0.0   0.0 0.000     0.072  0.173  0.230  0.198  0.167   0.0   0.0   0.0 0.001    0.996
  4.0 16.43417  0.176261 -0.197001  0.254387 0.366865     0.039  0.036  0.066  0.020  0.035   0.0   0.0   0.0 0.002     0.134  0.215  0.209  0.136  0.076   0.0   0.0   0.0 0.000    0.998
  5.0 16.43326  0.117507 -0.131334  0.169591 0.244577     0.019  0.037  0.026  0.006  0.037   0.0   0.0   0.0 0.000     0.072  0.173  0.230  0.198  0.167   0.0   0.0   0.0 0.001    0.996
  6.0 16.44522  0.058754 -0.065667  0.084796 0.122288     0.037  0.035  0.043  0.008  0.025   0.0   0.0   0.0 0.001     0.159  0.173  0.246  0.131  0.119   0.0   0.0   0.0 0.001    0.996
  7.0 16.47456  0.063119  0.063522 -0.094751 0.130372     0.021  0.050  0.017  0.039  0.008   0.0   0.0   0.0 0.000     0.181  0.298  0.147  0.121  0.089   0.0   0.0   0.0 0.001    0.992
  8.0 16.49642  0.004365  0.129189 -0.179546 0.221237     0.062  0.013  0.021  0.015  0.024   0.0   0.0   0.0 0.000     0.363  0.049  0.154  0.106  0.156   0.0   0.0   0.0 0.002    0.995
  9.0 16.44801 -0.054389  0.194856 -0.264342 0.332872     0.014  0.028  0.003  0.027  0.013   0.0   0.0   0.0 0.002     0.098  0.429  0.070  0.130  0.140   0.0   0.0   0.0 0.004    0.995
 10.0 16.42420  0.239380 -0.133478  0.159636 0.317180     0.020  0.046  0.013  0.010  0.032   0.0   0.0   0.0 0.002     0.116  0.194  0.178  0.116  0.243   0.0   0.0   0.0 0.004    0.996
