   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 14.27727  0.000000  0.000000  0.000000 0.000000     0.061  0.082  0.033  0.092  0.004   0.0   0.0   0.0 0.000     0.107  0.186  0.141  0.273  0.001   0.0   0.0   0.0 0.000    0.999
  2.0 14.29140 -0.058754  0.065667 -0.084796 0.122288     0.007  0.018  0.015  0.223  0.043   0.0   0.0   0.0 0.000     0.016  0.067  0.017  0.487  0.061   0.0   0.0   0.0 0.000    0.998
  3.0 14.22326 -0.117507  0.131334 -0.169591 0.244577     0.017  0.166  0.040  0.058  0.015   0.0   0.0   0.0 0.003     0.026  0.434  0.070  0.108  0.031   0.0   0.0   0.0 0.003    0.997
  4.0 14.16811  0.176261 -0.197001  0.254387 0.366865     0.070  0.238  0.030  0.024  0.009   0.0   0.0   0.0 0.000     0.058  0.354  0.076  0.094  0.015   0.0   0.0   0.0 0.002    0.995
  5.0 14.22326  0.117507 -0.131334  0.169591 0.244577     0.017  0.166  0.040  0.058  0.015   0.0   0.0   0.0 0.003     0.026  0.434  0.070  0.108  0.031   0.0   0.0   0.0 0.003    0.997
  6.0 14.29140  0.058754 -0.065667  0.084796 0.122288     0.007  0.018  0.015  0.223  0.043   0.0   0.0   0.0 0.000     0.016  0.067  0.017  0.487  0.061   0.0   0.0   0.0 0.000    0.998
  7.0 14.28656  0.063119  0.063522 -0.094751 0.130372     0.057  0.118  0.060  0.042  0.056   0.0   0.0   0.0 0.000     0.088  0.252  0.122  0.092  0.088   0.0   0.0   0.0 0.000    0.999
  8.0 14.27557  0.004365  0.129189 -0.179546 0.221237     0.116  0.009  0.116  0.096  0.000   0.0   0.0   0.0 0.002     0.172  0.017  0.162  0.219  0.002   0.0   0.0   0.0 0.035    0.979
  9.0 14.19984 -0.054389  0.194856 -0.264342 0.332872     0.080  0.001  0.170  0.054  0.011   0.0   0.0   0.0 0.000     0.158  0.000  0.402  0.087  0.012   0.0   0.0   0.0 0.000    0.998
 10.0 14.16647  0.239380 -0.133478  0.159636 0.317180     0.057  0.244  0.005  0.006  0.002   0.0   0.0   0.0 0.000     0.118  0.487  0.014  0.030  0.002   0.0   0.0   0.0 0.000    0.998
 11.0 14.25827  0.180626 -0.067812  0.074840 0.206943     0.068  0.219  0.036  0.020  0.010   0.0   0.0   0.0 0.000     0.141  0.393  0.050  0.023  0.010   0.0   0.0   0.0 0.000    0.994
 12.0 14.29308  0.121873 -0.002145 -0.009955 0.122297     0.028  0.016  0.039  0.131  0.145   0.0   0.0   0.0 0.000     0.045  0.023  0.101  0.176  0.266   0.0   0.0   0.0 0.000    0.998
 13.0 14.22959  0.126238  0.127044 -0.189502 0.260744     0.013  0.020  0.072  0.303  0.017   0.0   0.0   0.0 0.000     0.033  0.066  0.076  0.323  0.049   0.0   0.0   0.0 0.000    0.998
 14.0 14.19996  0.067484  0.192711 -0.274297 0.341951     0.004  0.000  0.014  0.282  0.028   0.0   0.0   0.0 0.000     0.001  0.000  0.035  0.545  0.061   0.0   0.0   0.0 0.000    0.998
 15.0 14.15754  0.008730  0.258378 -0.359093 0.442474     0.028  0.004  0.040  0.141  0.126   0.0   0.0   0.0 0.000     0.068  0.007  0.052  0.265  0.255   0.0   0.0   0.0 0.000    0.997
 16.0 14.16736  0.302499 -0.069956  0.064885 0.317190     0.084  0.210  0.007  0.011  0.009   0.0   0.0   0.0 0.000     0.193  0.397  0.013  0.019  0.019   0.0   0.0   0.0 0.000    0.997
 17.0 14.22663  0.243745 -0.004289 -0.019911 0.244595     0.113  0.126  0.056  0.025  0.014   0.0   0.0   0.0 0.000     0.244  0.209  0.115  0.050  0.024   0.0   0.0   0.0 0.000    0.997
 18.0 14.27027  0.184992  0.061378 -0.104706 0.221252     0.012  0.118  0.065  0.172  0.012   0.0   0.0   0.0 0.006     0.010  0.154  0.142  0.222  0.010   0.0   0.0   0.0 0.030    0.979
 19.0 14.24947 -0.189357 -0.190567  0.284253 0.391115     0.013  0.033  0.017  0.084  0.076   0.0   0.0   0.0 0.007     0.010  0.032  0.019  0.298  0.319   0.0   0.0   0.0 0.051    0.988
 20.0 14.20081 -0.248111 -0.124900  0.199457 0.341968     0.001  0.009  0.063  0.125  0.095   0.0   0.0   0.0 0.000     0.003  0.023  0.134  0.222  0.284   0.0   0.0   0.0 0.000    0.995
 21.0 14.20091 -0.306864 -0.059233  0.114662 0.332899     0.023  0.051  0.002  0.013  0.228   0.0   0.0   0.0 0.000     0.027  0.118  0.000  0.053  0.456   0.0   0.0   0.0 0.000    0.998
 22.0 14.16842 -0.013096 -0.387567  0.538639 0.663711     0.139  0.161  0.040  0.019  0.006   0.0   0.0   0.0 0.000     0.238  0.259  0.060  0.030  0.024   0.0   0.0   0.0 0.000    0.998
 23.0 14.20091 -0.071849 -0.321900  0.453844 0.561032     0.023  0.051  0.002  0.013  0.228   0.0   0.0   0.0 0.000     0.027  0.118  0.000  0.053  0.456   0.0   0.0   0.0 0.000    0.998
 24.0 14.20081 -0.130603 -0.256234  0.369048 0.467878     0.001  0.009  0.063  0.125  0.095   0.0   0.0   0.0 0.000     0.003  0.023  0.134  0.222  0.284   0.0   0.0   0.0 0.000    0.995
 25.0 14.22959 -0.126238 -0.127044  0.189502 0.260744     0.013  0.020  0.072  0.303  0.017   0.0   0.0   0.0 0.000     0.033  0.066  0.076  0.323  0.049   0.0   0.0   0.0 0.000    0.998
 26.0 14.27027 -0.184992 -0.061378  0.104706 0.221252     0.012  0.118  0.065  0.172  0.012   0.0   0.0   0.0 0.006     0.010  0.154  0.142  0.222  0.010   0.0   0.0   0.0 0.030    0.979
 27.0 14.22663 -0.243745  0.004289  0.019911 0.244595     0.113  0.126  0.056  0.025  0.014   0.0   0.0   0.0 0.000     0.244  0.209  0.115  0.050  0.024   0.0   0.0   0.0 0.000    0.997
 28.0 14.16736  0.050023 -0.324045  0.443889 0.551856     0.084  0.210  0.007  0.011  0.009   0.0   0.0   0.0 0.000     0.193  0.397  0.013  0.019  0.019   0.0   0.0   0.0 0.000    0.997
 29.0 14.15754 -0.008730 -0.258378  0.359093 0.442474     0.028  0.004  0.040  0.141  0.126   0.0   0.0   0.0 0.000     0.068  0.007  0.052  0.265  0.255   0.0   0.0   0.0 0.000    0.997
 30.0 14.19996 -0.067484 -0.192711  0.274297 0.341951     0.004  0.000  0.014  0.282  0.028   0.0   0.0   0.0 0.000     0.001  0.000  0.035  0.545  0.061   0.0   0.0   0.0 0.000    0.998
 31.0 14.28656 -0.063119 -0.063522  0.094751 0.130372     0.057  0.118  0.060  0.042  0.056   0.0   0.0   0.0 0.000     0.088  0.252  0.122  0.092  0.088   0.0   0.0   0.0 0.000    0.999
 32.0 14.29308 -0.121873  0.002145  0.009955 0.122297     0.028  0.016  0.039  0.131  0.145   0.0   0.0   0.0 0.000     0.045  0.023  0.101  0.176  0.266   0.0   0.0   0.0 0.000    0.998
 33.0 14.25827 -0.180626  0.067812 -0.074840 0.206943     0.068  0.219  0.036  0.020  0.010   0.0   0.0   0.0 0.000     0.141  0.393  0.050  0.023  0.010   0.0   0.0   0.0 0.000    0.994
 34.0 14.16647  0.113142 -0.260523  0.349138 0.450078     0.057  0.244  0.005  0.006  0.002   0.0   0.0   0.0 0.000     0.118  0.487  0.014  0.030  0.002   0.0   0.0   0.0 0.000    0.998
 35.0 14.19984  0.054389 -0.194856  0.264342 0.332872     0.080  0.001  0.170  0.054  0.011   0.0   0.0   0.0 0.000     0.158  0.000  0.402  0.087  0.012   0.0   0.0   0.0 0.000    0.998
 36.0 14.27557 -0.004365 -0.129189  0.179546 0.221237     0.116  0.009  0.116  0.096  0.000   0.0   0.0   0.0 0.002     0.172  0.017  0.162  0.219  0.002   0.0   0.0   0.0 0.035    0.979
 37.0 14.23884 -0.003501  0.096472  0.152067 0.180120     0.016  0.198  0.016  0.057  0.044   0.0   0.0   0.0 0.000     0.022  0.356  0.044  0.085  0.125   0.0   0.0   0.0 0.000    0.991
 38.0 14.20422 -0.062255  0.162138  0.067271 0.186253     0.018  0.041  0.069  0.037  0.046   0.0   0.0   0.0 0.000     0.067  0.155  0.238  0.120  0.160   0.0   0.0   0.0 0.000    0.970
 39.0 14.16085 -0.121009  0.227805 -0.017524 0.258545     0.008  0.008  0.153  0.036  0.064   0.0   0.0   0.0 0.000     0.031  0.027  0.437  0.089  0.095   0.0   0.0   0.0 0.000    0.977
 40.0 14.19739  0.172760 -0.100529  0.406453 0.452942     0.140  0.017  0.162  0.027  0.004   0.0   0.0   0.0 0.000     0.378  0.049  0.142  0.050  0.004   0.0   0.0   0.0 0.000    0.997
 41.0 14.22712  0.114006 -0.034862  0.321658 0.343040     0.115  0.020  0.018  0.026  0.034   0.0   0.0   0.0 0.000     0.352  0.098  0.025  0.089  0.157   0.0   0.0   0.0 0.009    0.970
 42.0 14.24321  0.055252  0.030805  0.236862 0.245164     0.015  0.077  0.029  0.138  0.081   0.0   0.0   0.0 0.000     0.040  0.184  0.038  0.223  0.135   0.0   0.0   0.0 0.000    0.995
 43.0 14.24022  0.059618  0.159994  0.057316 0.180104     0.175  0.020  0.022  0.009  0.068   0.0   0.0   0.0 0.000     0.393  0.045  0.077  0.033  0.117   0.0   0.0   0.0 0.000    0.990
 44.0 14.17273  0.000864  0.225661 -0.027480 0.227329     0.029  0.001  0.095  0.110  0.074   0.0   0.0   0.0 0.000     0.113  0.001  0.166  0.226  0.171   0.0   0.0   0.0 0.000    0.997
 45.0 14.17385 -0.057890  0.291328 -0.112275 0.317535     0.048  0.040  0.059  0.062  0.034   0.0   0.0   0.0 0.006     0.113  0.095  0.229  0.202  0.066   0.0   0.0   0.0 0.009    0.986
 46.0 14.21118  0.235879 -0.037007  0.311703 0.392641     0.042  0.166  0.080  0.057  0.005   0.0   0.0   0.0 0.022     0.066  0.258  0.141  0.093  0.011   0.0   0.0   0.0 0.040    0.995
 47.0 14.29909  0.177125  0.028660  0.226907 0.289277     0.083  0.205  0.046  0.000  0.004   0.0   0.0   0.0 0.000     0.125  0.401  0.084  0.002  0.000   0.0   0.0   0.0 0.005    0.998
