   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 15.27020  0.000000  0.000000  0.000000 0.000000     0.102  0.144  0.057  0.064  0.048   0.0   0.0   0.0 0.000     0.089  0.197  0.069  0.110  0.095   0.0   0.0   0.0 0.000    0.997
  2.0 15.16833 -0.058754  0.065667 -0.084796 0.122288     0.061  0.154  0.032  0.005  0.026   0.0   0.0   0.0 0.001     0.097  0.368  0.094  0.024  0.106   0.0   0.0   0.0 0.001    0.996
  3.0 15.21414 -0.117507  0.131334 -0.169591 0.244577     0.037  0.013  0.011  0.043  0.131   0.0   0.0   0.0 0.000     0.136  0.066  0.059  0.082  0.394   0.0   0.0   0.0 0.000    0.996
  4.0 15.26123  0.176261 -0.197001  0.254387 0.366865     0.007  0.147  0.013  0.009  0.044   0.0   0.0   0.0 0.025     0.054  0.188  0.015  0.075  0.321   0.0   0.0   0.0 0.056    0.979
  5.0 15.21414  0.117507 -0.131334  0.169591 0.244577     0.037  0.013  0.011  0.043  0.131   0.0   0.0   0.0 0.000     0.136  0.066  0.059  0.082  0.394   0.0   0.0   0.0 0.000    0.996
  6.0 15.16833  0.058754 -0.065667  0.084796 0.122288     0.061  0.154  0.032  0.005  0.026   0.0   0.0   0.0 0.001     0.097  0.368  0.094  0.024  0.106   0.0   0.0   0.0 0.001    0.996
  7.0 15.18984  0.063119  0.063522 -0.094751 0.130372     0.027  0.013  0.073  0.209  0.023   0.0   0.0   0.0 0.006     0.031  0.029  0.141  0.351  0.059   0.0   0.0   0.0 0.009    0.995
  8.0 15.22371  0.004365  0.129189 -0.179546 0.221237     0.134  0.024  0.024  0.127  0.009   0.0   0.0   0.0 0.004     0.200  0.132  0.089  0.118  0.106   0.0   0.0   0.0 0.009    0.995
  9.0 15.27611 -0.054389  0.194856 -0.264342 0.332872     0.056  0.028  0.010  0.056  0.166   0.0   0.0   0.0 0.000     0.092  0.039  0.082  0.120  0.299   0.0   0.0   0.0 0.005    0.987
 10.0 15.28391  0.239380 -0.133478  0.159636 0.317180     0.232  0.026  0.020  0.044  0.066   0.0   0.0   0.0 0.002     0.230  0.074  0.060  0.102  0.090   0.0   0.0   0.0 0.010    0.992
 11.0 15.21653  0.180626 -0.067812  0.074840 0.206943     0.060  0.027  0.030  0.030  0.085   0.0   0.0   0.0 0.000     0.248  0.093  0.058  0.082  0.259   0.0   0.0   0.0 0.000    0.995
 12.0 15.16299  0.121873 -0.002145 -0.009955 0.122297     0.144  0.101  0.037  0.012  0.005   0.0   0.0   0.0 0.003     0.269  0.222  0.075  0.059  0.043   0.0   0.0   0.0 0.000    0.995
 13.0 15.13393  0.126238  0.127044 -0.189502 0.260744     0.031  0.023  0.026  0.043  0.032   0.0   0.0   0.0 0.001     0.106  0.090  0.074  0.313  0.229   0.0   0.0   0.0 0.006    0.996
 14.0 15.21356  0.067484  0.192711 -0.274297 0.341951     0.057  0.028  0.024  0.043  0.157   0.0   0.0   0.0 0.002     0.105  0.043  0.038  0.176  0.293   0.0   0.0   0.0 0.003    0.996
 15.0 15.22250  0.008730  0.258378 -0.359093 0.442474     0.095  0.075  0.020  0.120  0.088   0.0   0.0   0.0 0.001     0.173  0.090  0.023  0.159  0.131   0.0   0.0   0.0 0.001    0.993
 16.0 15.28899  0.302499 -0.069956  0.064885 0.317190     0.104  0.081  0.026  0.053  0.030   0.0   0.0   0.0 0.001     0.211  0.113  0.054  0.181  0.108   0.0   0.0   0.0 0.001    0.995
 17.0 15.22314  0.243745 -0.004289 -0.019911 0.244595     0.070  0.050  0.080  0.051  0.060   0.0   0.0   0.0 0.001     0.118  0.173  0.087  0.104  0.178   0.0   0.0   0.0 0.004    0.996
 18.0 15.22192  0.184992  0.061378 -0.104706 0.221252     0.067  0.087  0.050  0.065  0.045   0.0   0.0   0.0 0.000     0.209  0.098  0.093  0.066  0.184   0.0   0.0   0.0 0.004    0.995
 19.0 15.21890 -0.189357 -0.190567  0.284253 0.391115     0.101  0.047  0.049  0.060  0.085   0.0   0.0   0.0 0.003     0.093  0.089  0.150  0.075  0.193   0.0   0.0   0.0 0.015    0.990
 20.0 15.22019 -0.248111 -0.124900  0.199457 0.341968     0.081  0.056  0.089  0.072  0.052   0.0   0.0   0.0 0.000     0.210  0.063  0.161  0.106  0.074   0.0   0.0   0.0 0.007    0.997
 21.0 15.28078 -0.306864 -0.059233  0.114662 0.332899     0.013  0.052  0.045  0.083  0.129   0.0   0.0   0.0 0.001     0.044  0.063  0.115  0.158  0.257   0.0   0.0   0.0 0.001    0.991
 22.0 15.26072 -0.013096 -0.387567  0.538639 0.663711     0.208  0.048  0.011  0.018  0.009   0.0   0.0   0.0 0.023     0.261  0.138  0.146  0.011  0.012   0.0   0.0   0.0 0.043    0.961
 23.0 15.28078 -0.071849 -0.321900  0.453844 0.561032     0.013  0.052  0.045  0.083  0.129   0.0   0.0   0.0 0.001     0.044  0.063  0.115  0.158  0.257   0.0   0.0   0.0 0.001    0.991
 24.0 15.22019 -0.130603 -0.256234  0.369048 0.467878     0.081  0.056  0.089  0.072  0.052   0.0   0.0   0.0 0.000     0.210  0.063  0.161  0.106  0.074   0.0   0.0   0.0 0.007    0.997
 25.0 15.13393 -0.126238 -0.127044  0.189502 0.260744     0.031  0.023  0.026  0.043  0.032   0.0   0.0   0.0 0.001     0.106  0.090  0.074  0.313  0.229   0.0   0.0   0.0 0.006    0.996
 26.0 15.22192 -0.184992 -0.061378  0.104706 0.221252     0.067  0.087  0.050  0.065  0.045   0.0   0.0   0.0 0.000     0.209  0.098  0.093  0.066  0.184   0.0   0.0   0.0 0.004    0.995
 27.0 15.22314 -0.243745  0.004289  0.019911 0.244595     0.070  0.050  0.080  0.051  0.060   0.0   0.0   0.0 0.001     0.118  0.173  0.087  0.104  0.178   0.0   0.0   0.0 0.004    0.996
 28.0 15.28899  0.050023 -0.324045  0.443889 0.551856     0.104  0.081  0.026  0.053  0.030   0.0   0.0   0.0 0.001     0.211  0.113  0.054  0.181  0.108   0.0   0.0   0.0 0.001    0.995
 29.0 15.22250 -0.008730 -0.258378  0.359093 0.442474     0.095  0.075  0.020  0.120  0.088   0.0   0.0   0.0 0.001     0.173  0.090  0.023  0.159  0.131   0.0   0.0   0.0 0.001    0.993
 30.0 15.21356 -0.067484 -0.192711  0.274297 0.341951     0.057  0.028  0.024  0.043  0.157   0.0   0.0   0.0 0.002     0.105  0.043  0.038  0.176  0.293   0.0   0.0   0.0 0.003    0.996
 31.0 15.18984 -0.063119 -0.063522  0.094751 0.130372     0.027  0.013  0.073  0.209  0.023   0.0   0.0   0.0 0.006     0.031  0.029  0.141  0.351  0.059   0.0   0.0   0.0 0.009    0.995
 32.0 15.16299 -0.121873  0.002145  0.009955 0.122297     0.144  0.101  0.037  0.012  0.005   0.0   0.0   0.0 0.003     0.269  0.222  0.075  0.059  0.043   0.0   0.0   0.0 0.000    0.995
 33.0 15.21653 -0.180626  0.067812 -0.074840 0.206943     0.060  0.027  0.030  0.030  0.085   0.0   0.0   0.0 0.000     0.248  0.093  0.058  0.082  0.259   0.0   0.0   0.0 0.000    0.995
 34.0 15.28391  0.113142 -0.260523  0.349138 0.450078     0.232  0.026  0.020  0.044  0.066   0.0   0.0   0.0 0.002     0.230  0.074  0.060  0.102  0.090   0.0   0.0   0.0 0.010    0.992
 35.0 15.27611  0.054389 -0.194856  0.264342 0.332872     0.056  0.028  0.010  0.056  0.166   0.0   0.0   0.0 0.000     0.092  0.039  0.082  0.120  0.299   0.0   0.0   0.0 0.005    0.987
 36.0 15.22371 -0.004365 -0.129189  0.179546 0.221237     0.134  0.024  0.024  0.127  0.009   0.0   0.0   0.0 0.004     0.200  0.132  0.089  0.118  0.106   0.0   0.0   0.0 0.009    0.995
 37.0 15.24397 -0.003501  0.096472  0.152067 0.180120     0.207  0.006  0.044  0.015  0.027   0.0   0.0   0.0 0.000     0.402  0.027  0.108  0.042  0.094   0.0   0.0   0.0 0.000    0.994
 38.0 15.28945 -0.062255  0.162138  0.067271 0.186253     0.033  0.028  0.046  0.118  0.043   0.0   0.0   0.0 0.000     0.126  0.073  0.111  0.227  0.156   0.0   0.0   0.0 0.000    0.981
 39.0 15.32505 -0.121009  0.227805 -0.017524 0.258545     0.079  0.061  0.054  0.115  0.043   0.0   0.0   0.0 0.000     0.186  0.061  0.065  0.109  0.172   0.0   0.0   0.0 0.000    0.981
 40.0 15.31296  0.172760 -0.100529  0.406453 0.452942     0.055  0.063  0.034  0.034  0.033   0.0   0.0   0.0 0.001     0.268  0.101  0.108  0.041  0.198   0.0   0.0   0.0 0.021    0.983
 41.0 15.22148  0.114006 -0.034862  0.321658 0.343040     0.196  0.018  0.051  0.026  0.003   0.0   0.0   0.0 0.000     0.436  0.053  0.099  0.051  0.033   0.0   0.0   0.0 0.001    0.993
 42.0 15.20310  0.055252  0.030805  0.236862 0.245164     0.163  0.008  0.037  0.017  0.011   0.0   0.0   0.0 0.000     0.494  0.036  0.086  0.056  0.056   0.0   0.0   0.0 0.001    0.994
 43.0 15.25116  0.059618  0.159994  0.057316 0.180104     0.061  0.051  0.027  0.023  0.054   0.0   0.0   0.0 0.000     0.164  0.164  0.086  0.115  0.222   0.0   0.0   0.0 0.004    0.994
 44.0 15.31389  0.000864  0.225661 -0.027480 0.227329     0.029  0.078  0.023  0.089  0.050   0.0   0.0   0.0 0.001     0.053  0.103  0.121  0.339  0.064   0.0   0.0   0.0 0.021    0.995
 45.0 15.28111 -0.057890  0.291328 -0.112275 0.317535     0.178  0.031  0.043  0.040  0.058   0.0   0.0   0.0 0.002     0.242  0.089  0.100  0.084  0.096   0.0   0.0   0.0 0.009    0.993
 46.0 15.17446  0.235879 -0.037007  0.311703 0.392641     0.048  0.007  0.022  0.021  0.011   0.0   0.0   0.0 0.001     0.241  0.146  0.101  0.092  0.253   0.0   0.0   0.0 0.004    0.981
 47.0 15.16476  0.177125  0.028660  0.226907 0.289277     0.053  0.011  0.009  0.011  0.064   0.0   0.0   0.0 0.000     0.302  0.088  0.032  0.069  0.321   0.0   0.0   0.0 0.002    0.994
 48.0 15.19073  0.118371  0.094327  0.142111 0.207617     0.052  0.023  0.012  0.021  0.054   0.0   0.0   0.0 0.000     0.274  0.121  0.053  0.106  0.250   0.0   0.0   0.0 0.000    0.996
 49.0 15.24358  0.122736  0.223516 -0.037435 0.257731     0.139  0.017  0.051  0.034  0.107   0.0   0.0   0.0 0.010     0.133  0.071  0.138  0.159  0.090   0.0   0.0   0.0 0.031    0.991
 50.0 15.19910  0.063983  0.289183 -0.122231 0.320407     0.041  0.004  0.014  0.020  0.131   0.0   0.0   0.0 0.005     0.139  0.024  0.059  0.041  0.475   0.0   0.0   0.0 0.007    0.993
 51.0 15.20694  0.005229  0.354850 -0.207026 0.410860     0.008  0.081  0.055  0.013  0.130   0.0   0.0   0.0 0.047     0.030  0.160  0.041  0.022  0.235   0.0   0.0   0.0 0.140    0.989
 52.0 15.10104  0.298998  0.026515  0.216952 0.370366     0.030  0.007  0.073  0.041  0.025   0.0   0.0   0.0 0.016     0.099  0.035  0.321  0.090  0.171   0.0   0.0   0.0 0.041    0.975
 53.0 15.17167  0.240244  0.092182  0.132156 0.289275     0.042  0.040  0.034  0.010  0.035   0.0   0.0   0.0 0.004     0.228  0.182  0.092  0.082  0.218   0.0   0.0   0.0 0.004    0.993
 54.0 15.21701  0.181490  0.157849  0.047361 0.245149     0.054  0.085  0.011  0.009  0.032   0.0   0.0   0.0 0.000     0.240  0.335  0.060  0.031  0.108   0.0   0.0   0.0 0.001    0.995
 55.0 15.17162 -0.192858 -0.094095  0.436319 0.486233     0.031  0.053  0.018  0.130  0.105   0.0   0.0   0.0 0.004     0.083  0.056  0.063  0.224  0.201   0.0   0.0   0.0 0.004    0.993
