   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 16.32109  0.000000  0.000000  0.000000 0.000000     0.067  0.047  0.011  0.022  0.051   0.0   0.0   0.0 0.007     0.205  0.123  0.167  0.104  0.162   0.0   0.0   0.0 0.002    0.996
  2.0 16.30908 -0.058754  0.065667 -0.084796 0.122288     0.022  0.023  0.042  0.023  0.054   0.0   0.0   0.0 0.002     0.179  0.142  0.098  0.156  0.213   0.0   0.0   0.0 0.002    0.982
  3.0 16.27724 -0.117507  0.131334 -0.169591 0.244577     0.015  0.030  0.025  0.024  0.018   0.0   0.0   0.0 0.000     0.090  0.072  0.163  0.403  0.105   0.0   0.0   0.0 0.026    0.992
  4.0 16.28260  0.176261 -0.197001  0.254387 0.366865     0.042  0.012  0.043  0.040  0.042   0.0   0.0   0.0 0.000     0.090  0.137  0.111  0.161  0.296   0.0   0.0   0.0 0.003    0.995
  5.0 16.27724  0.117507 -0.131334  0.169591 0.244577     0.015  0.030  0.025  0.024  0.018   0.0   0.0   0.0 0.000     0.090  0.072  0.163  0.403  0.105   0.0   0.0   0.0 0.026    0.992
  6.0 16.30908  0.058754 -0.065667  0.084796 0.122288     0.022  0.023  0.042  0.023  0.054   0.0   0.0   0.0 0.002     0.179  0.142  0.098  0.156  0.213   0.0   0.0   0.0 0.002    0.982
  7.0 16.35136  0.063119  0.063522 -0.094751 0.130372     0.037  0.056  0.034  0.077  0.023   0.0   0.0   0.0 0.000     0.075  0.139  0.180  0.218  0.120   0.0   0.0   0.0 0.001    0.990
  8.0 16.34360  0.004365  0.129189 -0.179546 0.221237     0.038  0.082  0.013  0.023  0.047   0.0   0.0   0.0 0.003     0.128  0.289  0.046  0.090  0.185   0.0   0.0   0.0 0.021    0.994
  9.0 16.31024 -0.054389  0.194856 -0.264342 0.332872     0.013  0.056  0.015  0.036  0.053   0.0   0.0   0.0 0.008     0.117  0.306  0.097  0.137  0.118   0.0   0.0   0.0 0.021    0.994
 10.0 16.32544  0.239380 -0.133478  0.159636 0.317180     0.037  0.019  0.073  0.038  0.027   0.0   0.0   0.0 0.001     0.134  0.102  0.143  0.310  0.091   0.0   0.0   0.0 0.001    0.997
 11.0 16.30082  0.180626 -0.067812  0.074840 0.206943     0.038  0.062  0.041  0.024  0.022   0.0   0.0   0.0 0.000     0.189  0.128  0.202  0.191  0.069   0.0   0.0   0.0 0.000    0.994
 12.0 16.31206  0.121873 -0.002145 -0.009955 0.122297     0.042  0.042  0.044  0.029  0.020   0.0   0.0   0.0 0.001     0.140  0.106  0.276  0.138  0.110   0.0   0.0   0.0 0.004    0.980
 13.0 16.32761  0.126238  0.127044 -0.189502 0.260744     0.041  0.062  0.056  0.090  0.012   0.0   0.0   0.0 0.005     0.195  0.205  0.094  0.126  0.063   0.0   0.0   0.0 0.013    0.995
 14.0 16.30898  0.067484  0.192711 -0.274297 0.341951     0.087  0.028  0.023  0.029  0.011   0.0   0.0   0.0 0.016     0.393  0.102  0.065  0.098  0.077   0.0   0.0   0.0 0.038    0.993
 15.0 16.31823  0.008730  0.258378 -0.359093 0.442474     0.022  0.021  0.042  0.043  0.051   0.0   0.0   0.0 0.031     0.131  0.125  0.095  0.079  0.223   0.0   0.0   0.0 0.107    0.986
 16.0 16.32454  0.302499 -0.069956  0.064885 0.317190     0.057  0.035  0.029  0.021  0.037   0.0   0.0   0.0 0.002     0.329  0.074  0.140  0.106  0.132   0.0   0.0   0.0 0.006    0.995
 17.0 16.26765  0.243745 -0.004289 -0.019911 0.244595     0.031  0.030  0.029  0.010  0.031   0.0   0.0   0.0 0.008     0.132  0.090  0.127  0.250  0.202   0.0   0.0   0.0 0.036    0.993
 18.0 16.33461  0.184992  0.061378 -0.104706 0.221252     0.085  0.039  0.044  0.016  0.027   0.0   0.0   0.0 0.002     0.333  0.094  0.124  0.086  0.093   0.0   0.0   0.0 0.025    0.992
 19.0 16.25762 -0.189357 -0.190567  0.284253 0.391115     0.047  0.023  0.010  0.001  0.026   0.0   0.0   0.0 0.000     0.191  0.391  0.114  0.066  0.113   0.0   0.0   0.0 0.000    0.999
 20.0 16.31339 -0.248111 -0.124900  0.199457 0.341968     0.056  0.059  0.023  0.029  0.025   0.0   0.0   0.0 0.015     0.168  0.267  0.083  0.101  0.109   0.0   0.0   0.0 0.036    0.993
 21.0 16.31512 -0.306864 -0.059233  0.114662 0.332899     0.022  0.017  0.053  0.069  0.029   0.0   0.0   0.0 0.001     0.134  0.159  0.204  0.148  0.112   0.0   0.0   0.0 0.014    0.995
 22.0 16.28421 -0.013096 -0.387567  0.538639 0.663711     0.001  0.032  0.045  0.042  0.008   0.0   0.0   0.0 0.000     0.055  0.137  0.346  0.262  0.039   0.0   0.0   0.0 0.000    0.995
 23.0 16.31512 -0.071849 -0.321900  0.453844 0.561032     0.022  0.017  0.053  0.069  0.029   0.0   0.0   0.0 0.001     0.134  0.159  0.204  0.148  0.112   0.0   0.0   0.0 0.014    0.995
 24.0 16.31339 -0.130603 -0.256234  0.369048 0.467878     0.056  0.059  0.023  0.029  0.025   0.0   0.0   0.0 0.015     0.168  0.267  0.083  0.101  0.109   0.0   0.0   0.0 0.036    0.993
 25.0 16.32761 -0.126238 -0.127044  0.189502 0.260744     0.041  0.062  0.056  0.090  0.012   0.0   0.0   0.0 0.005     0.195  0.205  0.094  0.126  0.063   0.0   0.0   0.0 0.013    0.995
 26.0 16.33461 -0.184992 -0.061378  0.104706 0.221252     0.085  0.039  0.044  0.016  0.027   0.0   0.0   0.0 0.002     0.333  0.094  0.124  0.086  0.093   0.0   0.0   0.0 0.025    0.992
 27.0 16.26765 -0.243745  0.004289  0.019911 0.244595     0.031  0.030  0.029  0.010  0.031   0.0   0.0   0.0 0.008     0.132  0.090  0.127  0.250  0.202   0.0   0.0   0.0 0.036    0.993
 28.0 16.32454  0.050023 -0.324045  0.443889 0.551856     0.057  0.035  0.029  0.021  0.037   0.0   0.0   0.0 0.002     0.329  0.074  0.140  0.106  0.132   0.0   0.0   0.0 0.006    0.995
 29.0 16.31823 -0.008730 -0.258378  0.359093 0.442474     0.022  0.021  0.042  0.043  0.051   0.0   0.0   0.0 0.031     0.131  0.125  0.095  0.079  0.223   0.0   0.0   0.0 0.107    0.986
 30.0 16.30898 -0.067484 -0.192711  0.274297 0.341951     0.087  0.028  0.023  0.029  0.011   0.0   0.0   0.0 0.016     0.393  0.102  0.065  0.098  0.077   0.0   0.0   0.0 0.038    0.993
 31.0 16.35136 -0.063119 -0.063522  0.094751 0.130372     0.037  0.056  0.034  0.077  0.023   0.0   0.0   0.0 0.000     0.075  0.139  0.180  0.218  0.120   0.0   0.0   0.0 0.001    0.990
 32.0 16.31206 -0.121873  0.002145  0.009955 0.122297     0.042  0.042  0.044  0.029  0.020   0.0   0.0   0.0 0.001     0.140  0.106  0.276  0.138  0.110   0.0   0.0   0.0 0.004    0.980
 33.0 16.30082 -0.180626  0.067812 -0.074840 0.206943     0.038  0.062  0.041  0.024  0.022   0.0   0.0   0.0 0.000     0.189  0.128  0.202  0.191  0.069   0.0   0.0   0.0 0.000    0.994
 34.0 16.32544  0.113142 -0.260523  0.349138 0.450078     0.037  0.019  0.073  0.038  0.027   0.0   0.0   0.0 0.001     0.134  0.102  0.143  0.310  0.091   0.0   0.0   0.0 0.001    0.997
 35.0 16.31024  0.054389 -0.194856  0.264342 0.332872     0.013  0.056  0.015  0.036  0.053   0.0   0.0   0.0 0.008     0.117  0.306  0.097  0.137  0.118   0.0   0.0   0.0 0.021    0.994
