   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 13.60197  0.000000  0.000000  0.000000 0.000000     0.055  0.073  0.029  0.053  0.009   0.0   0.0   0.0 0.000     0.287  0.160  0.132  0.146  0.018   0.0   0.0   0.0 0.000    0.983
  2.0 13.64758 -0.058754  0.065667 -0.084796 0.122288     0.034  0.015  0.089  0.112  0.001   0.0   0.0   0.0 0.021     0.081  0.023  0.245  0.279  0.006   0.0   0.0   0.0 0.049    0.988
  3.0 13.67883 -0.117507  0.131334 -0.169591 0.244577     0.142  0.015  0.009  0.001  0.017   0.0   0.0   0.0 0.008     0.561  0.032  0.084  0.006  0.052   0.0   0.0   0.0 0.016    0.982
  4.0 13.73144  0.176261 -0.197001  0.254387 0.366865     0.321  0.000  0.002  0.001  0.015   0.0   0.0   0.0 0.004     0.547  0.000  0.014  0.005  0.029   0.0   0.0   0.0 0.004    0.977
  5.0 13.67883  0.117507 -0.131334  0.169591 0.244577     0.142  0.015  0.009  0.001  0.017   0.0   0.0   0.0 0.008     0.561  0.032  0.084  0.006  0.052   0.0   0.0   0.0 0.016    0.982
  6.0 13.64758  0.058754 -0.065667  0.084796 0.122288     0.034  0.015  0.089  0.112  0.001   0.0   0.0   0.0 0.021     0.081  0.023  0.245  0.279  0.006   0.0   0.0   0.0 0.049    0.988
  7.0 13.75329  0.063119  0.063522 -0.094751 0.130372     0.065  0.031  0.018  0.024  0.067   0.0   0.0   0.0 0.000     0.260  0.091  0.088  0.201  0.120   0.0   0.0   0.0 0.000    0.988
  8.0 13.70671  0.004365  0.129189 -0.179546 0.221237     0.067  0.009  0.010  0.008  0.113   0.0   0.0   0.0 0.000     0.291  0.006  0.084  0.019  0.339   0.0   0.0   0.0 0.000    0.987
  9.0 13.62554 -0.054389  0.194856 -0.264342 0.332872     0.029  0.035  0.051  0.121  0.048   0.0   0.0   0.0 0.000     0.084  0.072  0.100  0.299  0.147   0.0   0.0   0.0 0.000    0.990
 10.0 13.67055  0.239380 -0.133478  0.159636 0.317180     0.079  0.016  0.042  0.089  0.012   0.0   0.0   0.0 0.000     0.278  0.056  0.140  0.242  0.019   0.0   0.0   0.0 0.000    0.992
 11.0 13.63435  0.180626 -0.067812  0.074840 0.206943     0.002  0.002  0.051  0.047  0.257   0.0   0.0   0.0 0.000     0.002  0.001  0.086  0.083  0.427   0.0   0.0   0.0 0.000    0.992
 12.0 13.64898  0.121873 -0.002145 -0.009955 0.122297     0.032  0.002  0.045  0.000  0.176   0.0   0.0   0.0 0.024     0.082  0.002  0.080  0.001  0.466   0.0   0.0   0.0 0.052    0.989
