   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 21.08216  0.000000  0.000000  0.000000 0.000000     0.005  0.000  0.000  0.000  0.000   0.0   0.0   0.0 0.000     0.004  0.000  0.002  0.000  0.003   0.0   0.0   0.0 0.000    0.064
  2.0 20.70211 -0.058754  0.065667 -0.084796 0.122288     0.000  0.016  0.000  0.000  0.000   0.0   0.0   0.0 0.052     0.000  0.049  0.017  0.002  0.000   0.0   0.0   0.0 0.303    0.480
  3.0 20.66270 -0.117507  0.131334 -0.169591 0.244577     0.002  0.006  0.003  0.001  0.000   0.0   0.0   0.0 0.102     0.006  0.015  0.016  0.030  0.000   0.0   0.0   0.0 0.295    0.526
  4.0 20.25065  0.176261 -0.197001  0.254387 0.366865     0.000  0.000  0.018  0.012  0.000   0.0   0.0   0.0 0.161     0.000  0.011  0.047  0.034  0.000   0.0   0.0   0.0 0.243    0.551
  5.0 20.66270  0.117507 -0.131334  0.169591 0.244577     0.002  0.006  0.003  0.001  0.000   0.0   0.0   0.0 0.102     0.006  0.015  0.016  0.030  0.000   0.0   0.0   0.0 0.295    0.526
  6.0 20.70211  0.058754 -0.065667  0.084796 0.122288     0.000  0.016  0.000  0.000  0.000   0.0   0.0   0.0 0.052     0.000  0.049  0.017  0.002  0.000   0.0   0.0   0.0 0.303    0.480
  7.0 20.88396  0.063119  0.063522 -0.094751 0.130372     0.000  0.010  0.001  0.001  0.000   0.0   0.0   0.0 0.042     0.008  0.009  0.011  0.013  0.003   0.0   0.0   0.0 0.278    0.442
  8.0 20.70427  0.004365  0.129189 -0.179546 0.221237     0.000  0.019  0.000  0.000  0.000   0.0   0.0   0.0 0.078     0.000  0.073  0.000  0.000  0.000   0.0   0.0   0.0 0.257    0.447
  9.0 20.76107 -0.054389  0.194856 -0.264342 0.332872     0.008  0.013  0.000  0.000  0.000   0.0   0.0   0.0 0.157     0.047  0.035  0.000  0.000  0.000   0.0   0.0   0.0 0.496    0.782
 10.0 20.70365  0.239380 -0.133478  0.159636 0.317180     0.014  0.008  0.000  0.000  0.000   0.0   0.0   0.0 0.186     0.059  0.035  0.000  0.000  0.000   0.0   0.0   0.0 0.444    0.768
 11.0 20.71697  0.180626 -0.067812  0.074840 0.206943     0.004  0.011  0.000  0.000  0.000   0.0   0.0   0.0 0.150     0.036  0.050  0.001  0.000  0.000   0.0   0.0   0.0 0.380    0.673
 12.0 20.69787  0.121873 -0.002145 -0.009955 0.122297     0.013  0.000  0.000  0.000  0.001   0.0   0.0   0.0 0.052     0.030  0.001  0.000  0.007  0.004   0.0   0.0   0.0 0.298    0.470
 13.0 20.30594  0.126238  0.127044 -0.189502 0.260744     0.002  0.020  0.003  0.001  0.000   0.0   0.0   0.0 0.042     0.025  0.038  0.015  0.013  0.002   0.0   0.0   0.0 0.440    0.655
 14.0 20.34570  0.067484  0.192711 -0.274297 0.341951     0.000  0.005  0.000  0.004  0.000   0.0   0.0   0.0 0.135     0.000  0.042  0.015  0.049  0.000   0.0   0.0   0.0 0.375    0.684
 15.0 20.46337  0.008730  0.258378 -0.359093 0.442474     0.011  0.000  0.001  0.000  0.000   0.0   0.0   0.0 0.175     0.059  0.010  0.023  0.000  0.000   0.0   0.0   0.0 0.451    0.794
 16.0 20.69525  0.302499 -0.069956  0.064885 0.317190     0.000  0.023  0.000  0.000  0.000   0.0   0.0   0.0 0.171     0.000  0.092  0.000  0.000  0.000   0.0   0.0   0.0 0.457    0.765
 17.0 20.64326  0.243745 -0.004289 -0.019911 0.244595     0.010  0.000  0.000  0.009  0.000   0.0   0.0   0.0 0.100     0.028  0.000  0.001  0.033  0.000   0.0   0.0   0.0 0.372    0.612
 18.0 20.69964  0.184992  0.061378 -0.104706 0.221252     0.012  0.003  0.000  0.000  0.000   0.0   0.0   0.0 0.073     0.046  0.012  0.000  0.000  0.000   0.0   0.0   0.0 0.266    0.451
 19.0 19.83014 -0.189357 -0.190567  0.284253 0.391115     0.004  0.004  0.009  0.009  0.001   0.0   0.0   0.0 0.196     0.008  0.042  0.052  0.028  0.010   0.0   0.0   0.0 0.317    0.721
 20.0 20.35497 -0.248111 -0.124900  0.199457 0.341968     0.007  0.000  0.000  0.002  0.000   0.0   0.0   0.0 0.141     0.043  0.022  0.006  0.059  0.000   0.0   0.0   0.0 0.370    0.686
 21.0 20.74615 -0.306864 -0.059233  0.114662 0.332899     0.000  0.021  0.000  0.000  0.000   0.0   0.0   0.0 0.134     0.002  0.072  0.000  0.000  0.000   0.0   0.0   0.0 0.510    0.776
 22.0 20.24578 -0.013096 -0.387567  0.538639 0.663711     0.000  0.000  0.004  0.000  0.011   0.0   0.0   0.0 0.115     0.005  0.010  0.013  0.002  0.068   0.0   0.0   0.0 0.306    0.572
 23.0 20.74615 -0.071849 -0.321900  0.453844 0.561032     0.000  0.021  0.000  0.000  0.000   0.0   0.0   0.0 0.134     0.002  0.072  0.000  0.000  0.000   0.0   0.0   0.0 0.510    0.776
 24.0 20.35497 -0.130603 -0.256234  0.369048 0.467878     0.007  0.000  0.000  0.002  0.000   0.0   0.0   0.0 0.141     0.043  0.022  0.006  0.059  0.000   0.0   0.0   0.0 0.370    0.686
 25.0 20.30594 -0.126238 -0.127044  0.189502 0.260744     0.002  0.020  0.003  0.001  0.000   0.0   0.0   0.0 0.042     0.025  0.038  0.015  0.013  0.002   0.0   0.0   0.0 0.440    0.655
 26.0 20.69964 -0.184992 -0.061378  0.104706 0.221252     0.012  0.003  0.000  0.000  0.000   0.0   0.0   0.0 0.073     0.046  0.012  0.000  0.000  0.000   0.0   0.0   0.0 0.266    0.451
