   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 13.53210  0.000000  0.000000  0.000000 0.000000     0.011  0.027  0.103  0.101  0.007   0.0   0.0   0.0 0.023     0.049  0.042  0.209  0.308  0.047   0.0   0.0   0.0 0.035    0.991
  2.0 13.45671 -0.058754  0.065667 -0.084796 0.122288     0.017  0.221  0.005  0.030  0.003   0.0   0.0   0.0 0.000     0.033  0.479  0.011  0.131  0.011   0.0   0.0   0.0 0.000    0.984
  3.0 13.38829 -0.117507  0.131334 -0.169591 0.244577     0.005  0.099  0.008  0.146  0.042   0.0   0.0   0.0 0.026     0.027  0.174  0.010  0.262  0.131   0.0   0.0   0.0 0.028    0.993
  4.0 13.48776  0.176261 -0.197001  0.254387 0.366865     0.196  0.100  0.002  0.007  0.018   0.0   0.0   0.0 0.030     0.351  0.160  0.014  0.002  0.040   0.0   0.0   0.0 0.042    0.993
  5.0 13.38829  0.117507 -0.131334  0.169591 0.244577     0.005  0.099  0.008  0.146  0.042   0.0   0.0   0.0 0.026     0.027  0.174  0.010  0.262  0.131   0.0   0.0   0.0 0.028    0.993
  6.0 13.45671  0.058754 -0.065667  0.084796 0.122288     0.017  0.221  0.005  0.030  0.003   0.0   0.0   0.0 0.000     0.033  0.479  0.011  0.131  0.011   0.0   0.0   0.0 0.000    0.984
  7.0 13.42530  0.063119  0.063522 -0.094751 0.130372     0.011  0.014  0.030  0.181  0.035   0.0   0.0   0.0 0.000     0.006  0.015  0.101  0.488  0.080   0.0   0.0   0.0 0.000    0.988
  8.0 13.40693  0.004365  0.129189 -0.179546 0.221237     0.000  0.003  0.122  0.112  0.002   0.0   0.0   0.0 0.024     0.013  0.017  0.327  0.291  0.000   0.0   0.0   0.0 0.047    0.994
  9.0 13.52056 -0.054389  0.194856 -0.264342 0.332872     0.195  0.045  0.011  0.009  0.007   0.0   0.0   0.0 0.023     0.386  0.121  0.038  0.069  0.011   0.0   0.0   0.0 0.041    0.991
 10.0 13.47676  0.239380 -0.133478  0.159636 0.317180     0.000  0.135  0.079  0.006  0.003   0.0   0.0   0.0 0.033     0.009  0.412  0.191  0.002  0.031   0.0   0.0   0.0 0.056    0.991
 11.0 13.45985  0.180626 -0.067812  0.074840 0.206943     0.031  0.011  0.124  0.118  0.019   0.0   0.0   0.0 0.000     0.074  0.053  0.250  0.259  0.025   0.0   0.0   0.0 0.000    0.997
 12.0 13.45721  0.121873 -0.002145 -0.009955 0.122297     0.214  0.014  0.030  0.010  0.010   0.0   0.0   0.0 0.000     0.450  0.017  0.124  0.031  0.044   0.0   0.0   0.0 0.000    0.984
 13.0 13.35061  0.126238  0.127044 -0.189502 0.260744     0.135  0.165  0.008  0.017  0.012   0.0   0.0   0.0 0.004     0.201  0.195  0.086  0.084  0.055   0.0   0.0   0.0 0.000    0.990
 14.0 13.52088  0.067484  0.192711 -0.274297 0.341951     0.239  0.007  0.002  0.002  0.000   0.0   0.0   0.0 0.003     0.627  0.011  0.017  0.005  0.000   0.0   0.0   0.0 0.002    0.988
 15.0 13.47131  0.008730  0.258378 -0.359093 0.442474     0.203  0.097  0.012  0.005  0.000   0.0   0.0   0.0 0.015     0.281  0.266  0.019  0.011  0.002   0.0   0.0   0.0 0.037    0.993
 16.0 13.47630  0.302499 -0.069956  0.064885 0.317190     0.135  0.032  0.000  0.056  0.033   0.0   0.0   0.0 0.030     0.338  0.072  0.007  0.135  0.074   0.0   0.0   0.0 0.059    0.991
 17.0 13.38464  0.243745 -0.004289 -0.019911 0.244595     0.078  0.018  0.169  0.005  0.008   0.0   0.0   0.0 0.025     0.203  0.024  0.385  0.000  0.014   0.0   0.0   0.0 0.036    0.993
 18.0 13.40954  0.184992  0.061378 -0.104706 0.221252     0.009  0.001  0.074  0.019  0.156   0.0   0.0   0.0 0.022     0.042  0.000  0.138  0.030  0.435   0.0   0.0   0.0 0.046    0.994
 19.0 13.54238 -0.189357 -0.190567  0.284253 0.391115     0.056  0.012  0.049  0.021  0.099   0.0   0.0   0.0 0.000     0.139  0.103  0.103  0.062  0.320   0.0   0.0   0.0 0.005    0.985
 20.0 13.52340 -0.248111 -0.124900  0.199457 0.341968     0.025  0.227  0.002  0.007  0.002   0.0   0.0   0.0 0.008     0.093  0.531  0.026  0.003  0.016   0.0   0.0   0.0 0.003    0.988
 21.0 13.51310 -0.306864 -0.059233  0.114662 0.332899     0.012  0.133  0.019  0.013  0.041   0.0   0.0   0.0 0.023     0.025  0.429  0.039  0.049  0.126   0.0   0.0   0.0 0.055    0.991
 22.0 13.48181 -0.013096 -0.387567  0.538639 0.663711     0.007  0.284  0.005  0.000  0.003   0.0   0.0   0.0 0.028     0.000  0.567  0.001  0.001  0.023   0.0   0.0   0.0 0.048    0.994
 23.0 13.51310 -0.071849 -0.321900  0.453844 0.561032     0.012  0.133  0.019  0.013  0.041   0.0   0.0   0.0 0.023     0.025  0.429  0.039  0.049  0.126   0.0   0.0   0.0 0.055    0.991
 24.0 13.52340 -0.130603 -0.256234  0.369048 0.467878     0.025  0.227  0.002  0.007  0.002   0.0   0.0   0.0 0.008     0.093  0.531  0.026  0.003  0.016   0.0   0.0   0.0 0.003    0.988
 25.0 13.35061 -0.126238 -0.127044  0.189502 0.260744     0.135  0.165  0.008  0.017  0.012   0.0   0.0   0.0 0.004     0.201  0.195  0.086  0.084  0.055   0.0   0.0   0.0 0.000    0.990
 26.0 13.40954 -0.184992 -0.061378  0.104706 0.221252     0.009  0.001  0.074  0.019  0.156   0.0   0.0   0.0 0.022     0.042  0.000  0.138  0.030  0.435   0.0   0.0   0.0 0.046    0.994
 27.0 13.38464 -0.243745  0.004289  0.019911 0.244595     0.078  0.018  0.169  0.005  0.008   0.0   0.0   0.0 0.025     0.203  0.024  0.385  0.000  0.014   0.0   0.0   0.0 0.036    0.993
 28.0 13.47630  0.050023 -0.324045  0.443889 0.551856     0.135  0.032  0.000  0.056  0.033   0.0   0.0   0.0 0.030     0.338  0.072  0.007  0.135  0.074   0.0   0.0   0.0 0.059    0.991
 29.0 13.47131 -0.008730 -0.258378  0.359093 0.442474     0.203  0.097  0.012  0.005  0.000   0.0   0.0   0.0 0.015     0.281  0.266  0.019  0.011  0.002   0.0   0.0   0.0 0.037    0.993
 30.0 13.52088 -0.067484 -0.192711  0.274297 0.341951     0.239  0.007  0.002  0.002  0.000   0.0   0.0   0.0 0.003     0.627  0.011  0.017  0.005  0.000   0.0   0.0   0.0 0.002    0.988
 31.0 13.42530 -0.063119 -0.063522  0.094751 0.130372     0.011  0.014  0.030  0.181  0.035   0.0   0.0   0.0 0.000     0.006  0.015  0.101  0.488  0.080   0.0   0.0   0.0 0.000    0.988
 32.0 13.45721 -0.121873  0.002145  0.009955 0.122297     0.214  0.014  0.030  0.010  0.010   0.0   0.0   0.0 0.000     0.450  0.017  0.124  0.031  0.044   0.0   0.0   0.0 0.000    0.984
 33.0 13.45985 -0.180626  0.067812 -0.074840 0.206943     0.031  0.011  0.124  0.118  0.019   0.0   0.0   0.0 0.000     0.074  0.053  0.250  0.259  0.025   0.0   0.0   0.0 0.000    0.997
 34.0 13.47676  0.113142 -0.260523  0.349138 0.450078     0.000  0.135  0.079  0.006  0.003   0.0   0.0   0.0 0.033     0.009  0.412  0.191  0.002  0.031   0.0   0.0   0.0 0.056    0.991
 35.0 13.52056  0.054389 -0.194856  0.264342 0.332872     0.195  0.045  0.011  0.009  0.007   0.0   0.0   0.0 0.023     0.386  0.121  0.038  0.069  0.011   0.0   0.0   0.0 0.041    0.991
 36.0 13.40693 -0.004365 -0.129189  0.179546 0.221237     0.000  0.003  0.122  0.112  0.002   0.0   0.0   0.0 0.024     0.013  0.017  0.327  0.291  0.000   0.0   0.0   0.0 0.047    0.994
 37.0 13.46492 -0.003501  0.096472  0.152067 0.180120     0.056  0.002  0.073  0.056  0.046   0.0   0.0   0.0 0.003     0.114  0.001  0.260  0.269  0.075   0.0   0.0   0.0 0.000    0.992
 38.0 13.50128 -0.062255  0.162138  0.067271 0.186253     0.011  0.009  0.066  0.029  0.107   0.0   0.0   0.0 0.007     0.049  0.033  0.086  0.167  0.401   0.0   0.0   0.0 0.004    0.991
 39.0 13.51459 -0.121009  0.227805 -0.017524 0.258545     0.122  0.042  0.001  0.041  0.065   0.0   0.0   0.0 0.008     0.314  0.100  0.000  0.079  0.181   0.0   0.0   0.0 0.018    0.991
 40.0 13.51781  0.172760 -0.100529  0.406453 0.452942     0.014  0.067  0.015  0.011  0.126   0.0   0.0   0.0 0.000     0.011  0.277  0.013  0.016  0.389   0.0   0.0   0.0 0.000    0.984
 41.0 13.39942  0.114006 -0.034862  0.321658 0.343040     0.000  0.028  0.129  0.127  0.025   0.0   0.0   0.0 0.000     0.000  0.051  0.249  0.295  0.058   0.0   0.0   0.0 0.000    0.993
 42.0 13.41353  0.055252  0.030805  0.236862 0.245164     0.024  0.029  0.122  0.115  0.000   0.0   0.0   0.0 0.009     0.071  0.097  0.244  0.256  0.002   0.0   0.0   0.0 0.001    0.991
 43.0 13.46102  0.059618  0.159994  0.057316 0.180104     0.026  0.027  0.082  0.041  0.028   0.0   0.0   0.0 0.004     0.057  0.064  0.233  0.301  0.092   0.0   0.0   0.0 0.000    0.992
 44.0 13.53948  0.000864  0.225661 -0.027480 0.227329     0.193  0.002  0.000  0.000  0.038   0.0   0.0   0.0 0.001     0.573  0.006  0.000  0.000  0.136   0.0   0.0   0.0 0.000    0.987
 45.0 13.45370 -0.057890  0.291328 -0.112275 0.317535     0.172  0.007  0.045  0.025  0.004   0.0   0.0   0.0 0.010     0.480  0.019  0.151  0.031  0.007   0.0   0.0   0.0 0.003    0.989
 46.0 13.45188  0.235879 -0.037007  0.311703 0.392641     0.004  0.107  0.057  0.032  0.083   0.0   0.0   0.0 0.000     0.011  0.367  0.075  0.037  0.189   0.0   0.0   0.0 0.000    0.989
 47.0 13.38047  0.177125  0.028660  0.226907 0.289277     0.000  0.009  0.026  0.051  0.117   0.0   0.0   0.0 0.041     0.006  0.018  0.047  0.211  0.361   0.0   0.0   0.0 0.074    0.993
 48.0 13.34990  0.118371  0.094327  0.142111 0.207617     0.101  0.197  0.021  0.022  0.003   0.0   0.0   0.0 0.018     0.140  0.362  0.031  0.041  0.003   0.0   0.0   0.0 0.016    0.993
 49.0 13.53719  0.122736  0.223516 -0.037435 0.257731     0.067  0.017  0.016  0.013  0.139   0.0   0.0   0.0 0.009     0.156  0.018  0.039  0.037  0.421   0.0   0.0   0.0 0.026    0.988
 50.0 13.41626  0.063983  0.289183 -0.122231 0.320407     0.068  0.021  0.037  0.009  0.137   0.0   0.0   0.0 0.048     0.129  0.066  0.092  0.014  0.322   0.0   0.0   0.0 0.021    0.990
 51.0 13.35912  0.005229  0.354850 -0.207026 0.410860     0.073  0.138  0.003  0.003  0.004   0.0   0.0   0.0 0.010     0.194  0.506  0.003  0.002  0.005   0.0   0.0   0.0 0.016    0.997
 52.0 13.36640  0.298998  0.026515  0.216952 0.370366     0.051  0.145  0.030  0.012  0.018   0.0   0.0   0.0 0.000     0.133  0.365  0.103  0.049  0.061   0.0   0.0   0.0 0.000    0.995
 53.0 13.38603  0.240244  0.092182  0.132156 0.289275     0.001  0.004  0.188  0.023  0.001   0.0   0.0   0.0 0.050     0.011  0.020  0.509  0.061  0.002   0.0   0.0   0.0 0.084    0.992
 54.0 13.41744  0.181490  0.157849  0.047361 0.245149     0.076  0.000  0.088  0.104  0.045   0.0   0.0   0.0 0.001     0.173  0.007  0.184  0.198  0.099   0.0   0.0   0.0 0.000    0.994
 55.0 13.41945 -0.192858 -0.094095  0.436319 0.486233     0.044  0.000  0.037  0.012  0.221   0.0   0.0   0.0 0.000     0.102  0.000  0.062  0.031  0.460   0.0   0.0   0.0 0.000    0.988
 56.0 13.38745 -0.251612 -0.028428  0.351524 0.433227     0.019  0.047  0.035  0.019  0.019   0.0   0.0   0.0 0.150     0.114  0.254  0.119  0.071  0.065   0.0   0.0   0.0 0.060    0.995
 57.0 13.35787 -0.310366  0.037239  0.266728 0.410923     0.041  0.168  0.003  0.001  0.002   0.0   0.0   0.0 0.008     0.165  0.540  0.011  0.003  0.000   0.0   0.0   0.0 0.008    0.998
 58.0 13.45158 -0.016597 -0.291096  0.690706 0.749725     0.050  0.043  0.110  0.065  0.018   0.0   0.0   0.0 0.000     0.178  0.143  0.209  0.144  0.010   0.0   0.0   0.0 0.000    0.989
 59.0 13.40154 -0.075351 -0.225429  0.605911 0.650864     0.036  0.000  0.127  0.031  0.135   0.0   0.0   0.0 0.000     0.079  0.000  0.256  0.058  0.262   0.0   0.0   0.0 0.000    0.993
 60.0 13.53741 -0.134104 -0.159762  0.521115 0.561310     0.060  0.004  0.058  0.046  0.074   0.0   0.0   0.0 0.003     0.202  0.001  0.126  0.130  0.247   0.0   0.0   0.0 0.007    0.992
 61.0 13.42212 -0.129739 -0.030573  0.341569 0.366655     0.002  0.031  0.172  0.105  0.018   0.0   0.0   0.0 0.000     0.012  0.065  0.288  0.167  0.103   0.0   0.0   0.0 0.000    0.988
 62.0 13.41406 -0.188493  0.035094  0.256773 0.320458     0.010  0.060  0.117  0.079  0.017   0.0   0.0   0.0 0.030     0.059  0.117  0.253  0.129  0.090   0.0   0.0   0.0 0.010    0.989
 63.0 13.45272 -0.247247  0.100761  0.171977 0.317585     0.017  0.165  0.002  0.042  0.027   0.0   0.0   0.0 0.007     0.073  0.435  0.010  0.096  0.084   0.0   0.0   0.0 0.002    0.989
 64.0 13.51910  0.046522 -0.227573  0.595955 0.639622     0.078  0.016  0.118  0.049  0.003   0.0   0.0   0.0 0.000     0.232  0.047  0.213  0.147  0.049   0.0   0.0   0.0 0.000    0.985
 65.0 13.53652 -0.012232 -0.161907  0.511160 0.536328     0.225  0.018  0.025  0.001  0.000   0.0   0.0   0.0 0.018     0.547  0.054  0.027  0.001  0.001   0.0   0.0   0.0 0.041    0.989
 66.0 13.48187 -0.070986 -0.096240  0.426364 0.442818     0.001  0.003  0.146  0.086  0.081   0.0   0.0   0.0 0.000     0.000  0.003  0.299  0.169  0.183   0.0   0.0   0.0 0.000    0.996
 67.0 13.53590 -0.066620  0.032949  0.246818 0.257765     0.017  0.096  0.024  0.096  0.022   0.0   0.0   0.0 0.004     0.080  0.249  0.146  0.175  0.045   0.0   0.0   0.0 0.002    0.987
 68.0 13.53748 -0.125374  0.098616  0.162022 0.227365     0.023  0.119  0.037  0.016  0.016   0.0   0.0   0.0 0.001     0.106  0.425  0.123  0.039  0.057   0.0   0.0   0.0 0.000    0.987
 69.0 13.50729 -0.184128  0.164283  0.077227 0.258565     0.004  0.153  0.048  0.011  0.002   0.0   0.0   0.0 0.010     0.003  0.511  0.151  0.014  0.008   0.0   0.0   0.0 0.029    0.992
 70.0 13.51137  0.109641 -0.164051  0.501204 0.538646     0.102  0.033  0.063  0.031  0.010   0.0   0.0   0.0 0.047     0.163  0.113  0.225  0.108  0.047   0.0   0.0   0.0 0.039    0.993
 71.0 13.53533  0.050887 -0.098384  0.416409 0.430889     0.021  0.221  0.000  0.003  0.030   0.0   0.0   0.0 0.016     0.034  0.554  0.004  0.002  0.034   0.0   0.0   0.0 0.040    0.989
 72.0 13.53912 -0.007867 -0.032717  0.331613 0.333316     0.007  0.037  0.129  0.051  0.006   0.0   0.0   0.0 0.002     0.047  0.200  0.253  0.203  0.009   0.0   0.0   0.0 0.001    0.992
 73.0 13.50560 -0.007003  0.192943  0.304134 0.360241     0.072  0.016  0.105  0.043  0.143   0.0   0.0   0.0 0.001     0.079  0.055  0.119  0.072  0.274   0.0   0.0   0.0 0.000    0.989
 74.0 13.58141 -0.065757  0.258610  0.219338 0.345416     0.005  0.046  0.079  0.079  0.038   0.0   0.0   0.0 0.010     0.030  0.145  0.199  0.242  0.079   0.0   0.0   0.0 0.015    0.989
 75.0 13.55367 -0.124510  0.324277  0.134542 0.372505     0.109  0.106  0.044  0.043  0.023   0.0   0.0   0.0 0.009     0.203  0.180  0.072  0.110  0.056   0.0   0.0   0.0 0.009    0.987
 76.0 13.60561  0.169258 -0.004057  0.558520 0.583618     0.083  0.043  0.039  0.050  0.069   0.0   0.0   0.0 0.000     0.167  0.103  0.107  0.135  0.181   0.0   0.0   0.0 0.000    0.981
 77.0 13.47696  0.110505  0.061609  0.473725 0.490329     0.002  0.018  0.101  0.085  0.057   0.0   0.0   0.0 0.000     0.016  0.031  0.283  0.237  0.133   0.0   0.0   0.0 0.000    0.990
 78.0 13.43680  0.051751  0.127276  0.388929 0.412484     0.004  0.258  0.004  0.000  0.015   0.0   0.0   0.0 0.000     0.000  0.632  0.011  0.000  0.024   0.0   0.0   0.0 0.000    0.992
