   ik    e(ev)        kx        ky        kz   abs(k)  AgDx2-y2  AgDxy  AgDxz  AgDyz  AgDz2  AgPx  AgPy  AgPz   AgS  AuDx2-y2  AuDxy  AuDxz  AuDyz  AuDz2  AuPx  AuPy  AuPz   AuS  |psi|^2
  1.0 16.23967  0.000000  0.000000  0.000000 0.000000     0.070  0.041  0.055  0.029  0.036   0.0   0.0   0.0 0.006     0.254  0.106  0.077  0.104  0.185   0.0   0.0   0.0 0.004    0.996
  2.0 16.22394 -0.058754  0.065667 -0.084796 0.122288     0.022  0.026  0.046  0.055  0.020   0.0   0.0   0.0 0.000     0.110  0.056  0.122  0.328  0.166   0.0   0.0   0.0 0.003    0.991
  3.0 16.17853 -0.117507  0.131334 -0.169591 0.244577     0.040  0.001  0.059  0.031  0.026   0.0   0.0   0.0 0.011     0.141  0.074  0.204  0.179  0.167   0.0   0.0   0.0 0.033    0.990
  4.0 16.20525  0.176261 -0.197001  0.254387 0.366865     0.012  0.054  0.080  0.032  0.021   0.0   0.0   0.0 0.005     0.065  0.161  0.123  0.254  0.124   0.0   0.0   0.0 0.032    0.993
  5.0 16.17853  0.117507 -0.131334  0.169591 0.244577     0.040  0.001  0.059  0.031  0.026   0.0   0.0   0.0 0.011     0.141  0.074  0.204  0.179  0.167   0.0   0.0   0.0 0.033    0.990
  6.0 16.22394  0.058754 -0.065667  0.084796 0.122288     0.022  0.026  0.046  0.055  0.020   0.0   0.0   0.0 0.000     0.110  0.056  0.122  0.328  0.166   0.0   0.0   0.0 0.003    0.991
  7.0 16.25101  0.063119  0.063522 -0.094751 0.130372     0.052  0.045  0.085  0.024  0.015   0.0   0.0   0.0 0.001     0.179  0.134  0.299  0.042  0.090   0.0   0.0   0.0 0.002    0.990
  8.0 16.19037  0.004365  0.129189 -0.179546 0.221237     0.007  0.049  0.020  0.015  0.048   0.0   0.0   0.0 0.008     0.059  0.431  0.056  0.069  0.151   0.0   0.0   0.0 0.057    0.987
  9.0 16.18592 -0.054389  0.194856 -0.264342 0.332872     0.014  0.041  0.022  0.031  0.018   0.0   0.0   0.0 0.001     0.185  0.189  0.075  0.045  0.349   0.0   0.0   0.0 0.004    0.993
 10.0 16.22223  0.239380 -0.133478  0.159636 0.317180     0.016  0.014  0.052  0.064  0.026   0.0   0.0   0.0 0.001     0.068  0.063  0.215  0.416  0.036   0.0   0.0   0.0 0.001    0.996
 11.0 16.18438  0.180626 -0.067812  0.074840 0.206943     0.006  0.010  0.033  0.045  0.028   0.0   0.0   0.0 0.000     0.050  0.048  0.152  0.472  0.108   0.0   0.0   0.0 0.021    0.991
 12.0 16.23038  0.121873 -0.002145 -0.009955 0.122297     0.021  0.025  0.040  0.025  0.047   0.0   0.0   0.0 0.000     0.126  0.063  0.091  0.155  0.365   0.0   0.0   0.0 0.005    0.992
 13.0 16.14876  0.126238  0.127044 -0.189502 0.260744     0.028  0.013  0.047  0.020  0.054   0.0   0.0   0.0 0.002     0.112  0.074  0.237  0.079  0.264   0.0   0.0   0.0 0.038    0.989
 14.0 16.12479  0.067484  0.192711 -0.274297 0.341951     0.028  0.072  0.019  0.009  0.007   0.0   0.0   0.0 0.000     0.105  0.541  0.067  0.051  0.052   0.0   0.0   0.0 0.013    0.994
 15.0 16.18484  0.008730  0.258378 -0.359093 0.442474     0.016  0.041  0.075  0.042  0.042   0.0   0.0   0.0 0.000     0.066  0.098  0.243  0.163  0.188   0.0   0.0   0.0 0.000    0.993
 16.0 16.21702  0.302499 -0.069956  0.064885 0.317190     0.030  0.044  0.022  0.024  0.057   0.0   0.0   0.0 0.000     0.070  0.082  0.186  0.356  0.101   0.0   0.0   0.0 0.003    0.996
 17.0 16.18624  0.243745 -0.004289 -0.019911 0.244595     0.019  0.024  0.035  0.045  0.043   0.0   0.0   0.0 0.011     0.093  0.064  0.292  0.146  0.160   0.0   0.0   0.0 0.035    0.988
 18.0 16.17559  0.184992  0.061378 -0.104706 0.221252     0.044  0.027  0.062  0.014  0.011   0.0   0.0   0.0 0.007     0.353  0.131  0.150  0.068  0.045   0.0   0.0   0.0 0.045    0.987
 19.0 16.12486 -0.189357 -0.190567  0.284253 0.391115     0.033  0.064  0.025  0.011  0.058   0.0   0.0   0.0 0.000     0.192  0.166  0.127  0.074  0.219   0.0   0.0   0.0 0.000    0.997
 20.0 16.11829 -0.248111 -0.124900  0.199457 0.341968     0.019  0.078  0.014  0.018  0.017   0.0   0.0   0.0 0.000     0.170  0.309  0.076  0.104  0.163   0.0   0.0   0.0 0.003    0.995
 21.0 16.18222 -0.306864 -0.059233  0.114662 0.332899     0.022  0.025  0.044  0.015  0.019   0.0   0.0   0.0 0.001     0.169  0.121  0.325  0.137  0.085   0.0   0.0   0.0 0.002    0.992
 22.0 16.20317 -0.013096 -0.387567  0.538639 0.663711     0.085  0.024  0.013  0.014  0.046   0.0   0.0   0.0 0.004     0.243  0.050  0.218  0.082  0.177   0.0   0.0   0.0 0.023    0.993
 23.0 16.18222 -0.071849 -0.321900  0.453844 0.561032     0.022  0.025  0.044  0.015  0.019   0.0   0.0   0.0 0.001     0.169  0.121  0.325  0.137  0.085   0.0   0.0   0.0 0.002    0.992
 24.0 16.11829 -0.130603 -0.256234  0.369048 0.467878     0.019  0.078  0.014  0.018  0.017   0.0   0.0   0.0 0.000     0.170  0.309  0.076  0.104  0.163   0.0   0.0   0.0 0.003    0.995
 25.0 16.14876 -0.126238 -0.127044  0.189502 0.260744     0.028  0.013  0.047  0.020  0.054   0.0   0.0   0.0 0.002     0.112  0.074  0.237  0.079  0.264   0.0   0.0   0.0 0.038    0.989
 26.0 16.17559 -0.184992 -0.061378  0.104706 0.221252     0.044  0.027  0.062  0.014  0.011   0.0   0.0   0.0 0.007     0.353  0.131  0.150  0.068  0.045   0.0   0.0   0.0 0.045    0.987
 27.0 16.18624 -0.243745  0.004289  0.019911 0.244595     0.019  0.024  0.035  0.045  0.043   0.0   0.0   0.0 0.011     0.093  0.064  0.292  0.146  0.160   0.0   0.0   0.0 0.035    0.988
 28.0 16.21702  0.050023 -0.324045  0.443889 0.551856     0.030  0.044  0.022  0.024  0.057   0.0   0.0   0.0 0.000     0.070  0.082  0.186  0.356  0.101   0.0   0.0   0.0 0.003    0.996
 29.0 16.18484 -0.008730 -0.258378  0.359093 0.442474     0.016  0.041  0.075  0.042  0.042   0.0   0.0   0.0 0.000     0.066  0.098  0.243  0.163  0.188   0.0   0.0   0.0 0.000    0.993
 30.0 16.12479 -0.067484 -0.192711  0.274297 0.341951     0.028  0.072  0.019  0.009  0.007   0.0   0.0   0.0 0.000     0.105  0.541  0.067  0.051  0.052   0.0   0.0   0.0 0.013    0.994
 31.0 16.25101 -0.063119 -0.063522  0.094751 0.130372     0.052  0.045  0.085  0.024  0.015   0.0   0.0   0.0 0.001     0.179  0.134  0.299  0.042  0.090   0.0   0.0   0.0 0.002    0.990
 32.0 16.23038 -0.121873  0.002145  0.009955 0.122297     0.021  0.025  0.040  0.025  0.047   0.0   0.0   0.0 0.000     0.126  0.063  0.091  0.155  0.365   0.0   0.0   0.0 0.005    0.992
 33.0 16.18438 -0.180626  0.067812 -0.074840 0.206943     0.006  0.010  0.033  0.045  0.028   0.0   0.0   0.0 0.000     0.050  0.048  0.152  0.472  0.108   0.0   0.0   0.0 0.021    0.991
 34.0 16.22223  0.113142 -0.260523  0.349138 0.450078     0.016  0.014  0.052  0.064  0.026   0.0   0.0   0.0 0.001     0.068  0.063  0.215  0.416  0.036   0.0   0.0   0.0 0.001    0.996
 35.0 16.18592  0.054389 -0.194856  0.264342 0.332872     0.014  0.041  0.022  0.031  0.018   0.0   0.0   0.0 0.001     0.185  0.189  0.075  0.045  0.349   0.0   0.0   0.0 0.004    0.993
 36.0 16.19037 -0.004365 -0.129189  0.179546 0.221237     0.007  0.049  0.020  0.015  0.048   0.0   0.0   0.0 0.008     0.059  0.431  0.056  0.069  0.151   0.0   0.0   0.0 0.057    0.987
 37.0 16.17627 -0.003501  0.096472  0.152067 0.180120     0.025  0.040  0.046  0.080  0.085   0.0   0.0   0.0 0.001     0.072  0.110  0.144  0.140  0.223   0.0   0.0   0.0 0.012    0.995
 38.0 16.20451 -0.062255  0.162138  0.067271 0.186253     0.043  0.015  0.079  0.076  0.045   0.0   0.0   0.0 0.013     0.114  0.088  0.162  0.091  0.203   0.0   0.0   0.0 0.009    0.962
 39.0 16.16731 -0.121009  0.227805 -0.017524 0.258545     0.035  0.039  0.027  0.041  0.032   0.0   0.0   0.0 0.018     0.194  0.100  0.215  0.135  0.115   0.0   0.0   0.0 0.012    0.984
 40.0 16.21210  0.172760 -0.100529  0.406453 0.452942     0.038  0.027  0.019  0.022  0.092   0.0   0.0   0.0 0.000     0.107  0.113  0.065  0.162  0.319   0.0   0.0   0.0 0.004    0.996
 41.0 16.20291  0.114006 -0.034862  0.321658 0.343040     0.012  0.037  0.085  0.063  0.016   0.0   0.0   0.0 0.000     0.078  0.177  0.150  0.199  0.145   0.0   0.0   0.0 0.000    0.995
 42.0 16.19563  0.055252  0.030805  0.236862 0.245164     0.021  0.085  0.037  0.047  0.011   0.0   0.0   0.0 0.005     0.078  0.283  0.109  0.216  0.048   0.0   0.0   0.0 0.020    0.990
 43.0 16.18235  0.059618  0.159994  0.057316 0.180104     0.030  0.025  0.062  0.074  0.014   0.0   0.0   0.0 0.007     0.127  0.062  0.204  0.257  0.091   0.0   0.0   0.0 0.007    0.988
 44.0 16.19585  0.000864  0.225661 -0.027480 0.227329     0.113  0.015  0.008  0.021  0.102   0.0   0.0   0.0 0.000     0.244  0.065  0.042  0.052  0.288   0.0   0.0   0.0 0.003    0.997
 45.0 16.13303 -0.057890  0.291328 -0.112275 0.317535     0.082  0.061  0.008  0.011  0.030   0.0   0.0   0.0 0.001     0.203  0.116  0.115  0.087  0.247   0.0   0.0   0.0 0.000    0.990
 46.0 16.18851  0.235879 -0.037007  0.311703 0.392641     0.068  0.026  0.082  0.030  0.021   0.0   0.0   0.0 0.009     0.240  0.119  0.113  0.127  0.093   0.0   0.0   0.0 0.041    0.993
 47.0 16.17512  0.177125  0.028660  0.226907 0.289277     0.020  0.019  0.047  0.047  0.022   0.0   0.0   0.0 0.006     0.185  0.073  0.157  0.294  0.088   0.0   0.0   0.0 0.020    0.994
 48.0 16.16289  0.118371  0.094327  0.142111 0.207617     0.043  0.062  0.035  0.011  0.020   0.0   0.0   0.0 0.018     0.148  0.144  0.205  0.076  0.165   0.0   0.0   0.0 0.038    0.992
