abs(k),e(ev),|psi|^2,AgDx2-y2,AgDxy,AgDxz,AgDyz,AgDz2,AgPx,AgPy,AgPz,AgS,AuDx2-y2,AuDxy,AuDxz,AuDyz,AuDz2,AuPx,AuPy,AuPz,AuS,Diff_501,KS#1,Diff_502,KS#2,Diff_503,KS#3,Diff_504,KS#4,Diff_505,KS#5,Diff_506,KS#6,Diff_507,KS#7,Diff_508,KS#8,Diff_509,KS#9,Diff_5010,KS#10,Diff_5011,KS#11,Diff_5012,KS#12,Diff_5013,KS#13,Diff_5014,KS#14,Diff_5015,KS#15,Diff_5016,KS#16,Diff_5017,KS#17,Diff_5018,KS#18,Diff_5019,KS#19,Diff_5020,KS#20,Diff_5021,KS#21,Diff_5022,KS#22,Diff_5023,KS#23,Diff_5024,KS#24,Diff_5025,KS#25,Diff_5026,KS#26,Diff_5027,KS#27,Diff_5028,KS#28,Diff_5029,KS#29,Diff_5030,KS#30,Diff_5031,KS#31,Diff_5032,KS#32,Diff_5033,KS#33,Diff_5034,KS#34,Diff_5035,KS#35,Diff_5036,KS#36,Diff_5037,KS#37,Diff_5038,KS#38,Diff_5039,KS#39,Diff_5040,KS#40,Diff_5041,KS#41,Diff_5042,KS#42,Diff_5043,KS#43,Diff_5044,KS#44,Diff_5045,KS#45,Diff_5046,KS#46,Diff_5047,KS#47,Diff_5048,KS#48,Diff_5049,KS#49,Diff_5050,KS#50,Diff_5051,KS#51,Diff_5052,KS#52,Diff_5053,KS#53,Diff_5054,KS#54,Diff_5055,KS#55,Diff_5056,KS#56,Diff_5057,KS#57,Diff_5058,KS#58,Diff_5059,KS#59,Diff_5060,KS#60,Diff_5061,KS#61,Diff_5062,KS#62,Diff_5063,KS#63,Diff_5064,KS#64,Diff_5065,KS#65,Diff_5066,KS#66,Diff_5067,KS#67,Diff_5068,KS#68,Diff_5069,KS#69,Diff_5070,KS#70,Diff_5071,KS#71,Diff_5072,KS#72,Diff_5073,KS#73,Diff_5074,KS#74,Diff_5075,KS#75,Diff_5076,KS#76,Diff_5077,KS#77,Diff_5078,KS#78,Diff_5079,KS#79,Diff_5080,KS#80,Diff_5081,KS#81,Diff_5082,KS#82,Diff_5083,KS#83,Diff_5084,KS#84,Diff_5085,KS#85,Diff_5086,KS#86,Diff_5087,KS#87,Diff_5088,KS#88,Diff_5089,KS#89,Diff_5090,KS#90,Diff_5091,KS#91,Diff_5092,KS#92,Diff_5093,KS#93,Diff_5094,KS#94,Diff_5095,KS#95,Diff_5096,KS#96,Diff_5097,KS#97,Diff_5098,KS#98,Diff_5099,KS#99,Diff_50100,KS#100,Diff_50101,KS#101,Diff_50102,KS#102,Diff_50103,KS#103,Diff_50104,KS#104,Diff_50105,KS#105,Diff_50106,KS#106,Diff_50107,KS#107,Diff_50108,KS#108,Diff_50109,KS#109,Diff_50110,KS#110,Diff_50111,KS#111,Diff_50112,KS#112,Diff_50113,KS#113,Diff_50114,KS#114,Diff_50115,KS#115,Diff_50116,KS#116,Diff_50117,KS#117,Diff_50118,KS#118,Diff_50119,KS#119,Diff_50120,KS#120,Diff_50121,KS#121,Diff_50122,KS#122,Diff_50123,KS#123,Diff_50124,KS#124,Diff_50125,KS#125,Diff_50126,KS#126,Diff_50127,KS#127,Diff_50128,KS#128,Diff_50129,KS#129,Diff_50130,KS#130,Diff_50131,KS#131,Diff_50132,KS#132,Diff_50133,KS#133,Diff_50134,KS#134,Diff_50135,KS#135,Diff_50136,KS#136,Diff_50137,KS#137,Diff_50138,KS#138,Diff_50139,KS#139,Diff_50140,KS#140,Diff_50141,KS#141,Diff_50142,KS#142,Diff_50143,KS#143,Diff_50144,KS#144,Diff_50145,KS#145,Diff_50146,KS#146,Diff_50147,KS#147,Diff_50148,KS#148,Diff_50149,KS#149,Diff_50150,KS#150,Diff_50151,KS#151,Diff_50152,KS#152,Diff_50153,KS#153,Diff_50154,KS#154,Diff_50155,KS#155,Diff_50156,KS#156,Diff_50157,KS#157,Diff_50158,KS#158,Diff_50159,KS#159,Diff_50160,KS#160,Diff_50161,KS#161,Diff_50162,KS#162,Diff_50163,KS#163,Diff_50164,KS#164,Diff_50165,KS#165,Diff_50166,KS#166,Diff_50167,KS#167,Diff_50168,KS#168,Diff_50169,KS#169,Diff_50170,KS#170,Diff_50171,KS#171,Diff_50172,KS#172,Diff_50173,KS#173,Diff_50174,KS#174,Diff_50175,KS#175,Diff_50176,KS#176,Diff_50177,KS#177,Diff_50178,KS#178,Diff_50179,KS#179,Diff_50180,KS#180,Diff_50181,KS#181,Diff_50182,KS#182,Diff_50183,KS#183,Diff_50184,KS#184,Diff_50185,KS#185,Diff_50186,KS#186,Diff_50187,KS#187,Diff_50188,KS#188,Diff_50189,KS#189,Diff_50190,KS#190,Diff_50191,KS#191,Diff_50192,KS#192,Diff_50193,KS#193,Diff_50194,KS#194,Diff_50195,KS#195,Diff_50196,KS#196,Diff_50197,KS#197,Diff_50198,KS#198,Diff_50199,KS#199,Diff_50200,KS#200,Diff_50201,KS#201,Diff_50202,KS#202,Diff_50203,KS#203,Diff_50204,KS#204,Diff_50205,KS#205,Diff_50206,KS#206,Diff_50207,KS#207,Diff_50208,KS#208,Diff_50209,KS#209,Diff_50210,KS#210,Diff_50211,KS#211,Diff_50212,KS#212,Diff_50213,KS#213,Diff_50214,KS#214,Diff_50215,KS#215,Diff_50216,KS#216,Diff_50217,KS#217,Diff_50218,KS#218,Diff_50219,KS#219,Diff_50220,KS#220,Diff_50221,KS#221,Diff_50222,KS#222,Diff_50223,KS#223,Diff_50224,KS#224,Diff_50225,KS#225,Diff_50226,KS#226,Diff_50227,KS#227,Diff_50228,KS#228,Diff_50229,KS#229,Diff_50230,KS#230,Diff_50231,KS#231,Diff_50232,KS#232,Diff_50233,KS#233,Diff_50234,KS#234,Diff_50235,KS#235,Diff_50236,KS#236,Diff_50237,KS#237,Diff_50238,KS#238,Diff_50239,KS#239,Diff_50240,KS#240,Diff_50241,KS#241,Diff_50242,KS#242,Diff_50243,KS#243,Diff_50244,KS#244,Diff_50245,KS#245,Diff_50246,KS#246,Diff_50247,KS#247,Diff_50248,KS#248,Diff_50249,KS#249,Diff_50250,KS#250,Diff_50251,KS#251,Diff_50252,KS#252,Diff_50253,KS#253,Diff_50254,KS#254,Diff_50255,KS#255,Diff_50256,KS#256,Diff_50257,KS#257,Diff_50258,KS#258,Diff_50259,KS#259,Diff_50260,KS#260,Diff_50261,KS#261,Diff_50262,KS#262,Diff_50263,KS#263,Diff_50264,KS#264,Diff_50265,KS#265,Diff_50266,KS#266,Diff_50267,KS#267,Diff_50268,KS#268,Diff_50269,KS#269,Diff_50270,KS#270,Diff_50271,KS#271,Diff_50272,KS#272,Diff_50273,KS#273,Diff_50274,KS#274,Diff_50275,KS#275,Diff_50276,KS#276,Diff_50277,KS#277,Diff_50278,KS#278,Diff_50279,KS#279,Diff_50280,KS#280,Diff_50281,KS#281,Diff_50282,KS#282,Diff_50283,KS#283,Diff_50284,KS#284,Diff_50285,KS#285,Diff_50286,KS#286,Diff_50287,KS#287,Diff_50288,KS#288,Diff_50289,KS#289,Diff_50290,KS#290,Diff_50291,KS#291,Diff_50292,KS#292,Diff_50293,KS#293,Diff_50294,KS#294,Diff_50295,KS#295,Diff_50296,KS#296,Diff_50297,KS#297,Diff_50298,KS#298,Diff_50299,KS#299,Diff_50300,KS#300,Diff_50301,KS#301,Diff_50302,KS#302,Diff_50303,KS#303,Diff_50304,KS#304,Diff_50305,KS#305,Diff_50306,KS#306,Diff_50307,KS#307,Diff_50308,KS#308,Diff_50309,KS#309,Diff_50310,KS#310,Diff_50311,KS#311,Diff_50312,KS#312,Diff_50313,KS#313,Diff_50314,KS#314,Diff_50315,KS#315,Diff_50316,KS#316,Diff_50317,KS#317,Diff_50318,KS#318,Diff_50319,KS#319,Diff_50320,KS#320,Diff_50321,KS#321,Diff_50322,KS#322,Diff_50323,KS#323,Diff_50324,KS#324,Diff_50325,KS#325,Diff_50326,KS#326,Diff_50327,KS#327,Diff_50328,KS#328,Diff_50329,KS#329,Diff_50330,KS#330,Diff_50331,KS#331,Diff_50332,KS#332,Diff_50333,KS#333,Diff_50334,KS#334,Diff_50335,KS#335,Diff_50336,KS#336,Diff_50337,KS#337,Diff_50338,KS#338,Diff_50339,KS#339,Diff_50340,KS#340,Diff_50341,KS#341,Diff_50342,KS#342,Diff_50343,KS#343,Diff_50344,KS#344,Diff_50345,KS#345,Diff_50346,KS#346,Diff_50347,KS#347,Diff_50348,KS#348,Diff_50349,KS#349,Diff_50350,KS#350,Diff_50351,KS#351,Diff_50352,KS#352,Diff_50353,KS#353,Diff_50354,KS#354,Diff_50355,KS#355,Diff_50356,KS#356,Diff_50357,KS#357,Diff_50358,KS#358,Diff_50359,KS#359,Diff_50360,KS#360,Diff_50361,KS#361,Diff_50362,KS#362,Diff_50363,KS#363,Diff_50364,KS#364,Diff_50365,KS#365
0.0,-40.26528,1.0,0.0,0.0,0.0,0.0,0.0,0.179,0.123,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.39764,0.0,-45.38711,0.0,-45.370020000000004,0.0,-45.36835,0.0,-45.35918,0.0,-45.35684,0.0,-45.34389000000001,0.0,-45.334070000000004,0.0,-45.32917,0.0,-45.325610000000005,0.0,-45.31068,0.0,-45.29827000000001,0.0,-45.29555,0.0,-45.288540000000005,0.0,-45.28002,0.0,-45.27306000000001,0.0,-45.26595,0.0,-45.26407,0.0,-45.24918,0.0,-45.24772000000001,0.0,-45.23413,0.0,-45.156290000000006,0.0,-45.13542,0.0,-44.99096000000001,0.0,-35.1166,0.0,-35.093250000000005,0.0,-35.087430000000005,0.0,-35.06472,0.0,-35.03579,0.0,-35.032900000000005,0.0,-35.00085000000001,0.0,-34.957510000000006,0.0,-0.05969000000000335,0.0,-0.056750000000000966,0.0,-0.04940000000000566,0.0,-0.0477600000000038,0.0,-0.042820000000006075,0.0,-0.03901000000000465,0.0,-0.0377900000000011,0.0,-0.034940000000005966,0.0,-0.030509999999999593,0.0,-0.02230000000000132,0.0,-0.020050000000004786,0.0,-0.016429999999999723,0.0,-0.01504000000000616,0.0,-0.010060000000002844,0.0,-0.009660000000003777,0.0,-0.004920000000005587,0.0,-0.0006500000000002615,0.0,0.0,0.0,0.0019099999999951933,0.0,0.004889999999996064,0.0,0.008679999999998245,0.0,0.013709999999996114,0.0,0.017869999999994945,0.0,0.022199999999998,0.0,1.5213099999999997,0.0,1.5259699999999938,0.0,1.5287099999999967,0.0,1.5354799999999997,0.0,1.538349999999994,0.0,1.539839999999998,0.0,1.5427699999999973,0.0,1.5488599999999977,0.0,1.5522899999999993,0.0,1.5535999999999959,0.0,1.558799999999998,0.0,1.5595599999999976,0.0,1.5641699999999972,0.0,1.5661399999999972,0.0,1.5684599999999946,0.0,1.571169999999995,0.0,1.5724699999999956,0.0,1.5748499999999979,0.0,1.5771699999999953,0.0,1.5792599999999979,0.0,1.5833999999999975,0.0,1.584859999999999,0.0,1.5869199999999992,0.0,1.5882000000000005,0.0,1.592329999999997,0.0,1.5939499999999995,0.0,1.5955299999999966,0.0,1.597369999999998,0.0,1.5984999999999943,0.0,1.5995899999999992,0.0,1.6017299999999963,0.0,1.6026299999999978,0.0,1.6066499999999948,0.0,1.6095899999999972,0.0,1.6105699999999956,0.0,1.6142499999999984,0.0,1.6152199999999937,0.0,1.6170699999999982,0.0,1.619729999999997,0.0,1.6222899999999996,0.0,1.6234899999999968,0.0,1.62603,0.0,1.6270899999999955,0.0,1.6277899999999974,0.0,1.6284499999999937,0.0,1.6295000000000002,0.0,1.6303899999999985,0.0,1.6321799999999982,0.0,1.6331599999999966,0.0,1.6343499999999977,0.0,1.6348500000000001,0.0,1.637679999999996,0.0,1.6393399999999971,0.0,1.6406899999999993,0.0,1.6415099999999967,0.0,1.6423699999999997,0.0,1.6438399999999973,0.0,1.6455899999999986,0.0,1.6465399999999946,0.0,1.6469099999999983,0.0,1.6475599999999986,0.0,1.6508399999999952,0.0,1.6521699999999981,0.0,1.653489999999998,0.0,1.6557399999999944,0.0,1.6565799999999982,0.0,1.6579300000000003,0.0,1.6668499999999966,0.0,1.6699099999999945,0.0,1.6735599999999948,0.0,1.6743099999999984,0.0,1.685299999999998,0.0,50.41146,0.0,52.093059999999994,0.0,52.13719,0.0,52.178169999999994,0.0,52.25042,0.0,52.274229999999996,0.0,52.40069,0.0,52.45483,0.0,52.62414,0.0,52.695589999999996,0.0,52.84914,0.0,53.06802999999999,0.0,53.07734,0.0,53.0894,0.0,53.1106,0.0,53.129799999999996,0.0,53.139089999999996,0.0,53.14575,0.0,53.15689,0.0,53.1977,0.0,53.2412,0.0,53.259499999999996,0.0,53.27057,0.0,53.27418,0.0,53.2975,0.0,53.30672,0.0,53.32244,0.0,53.34102,0.0,53.35697999999999,0.0,53.36897,0.0,53.377889999999994,0.0,53.38979,0.0,53.39713999999999,0.0,53.41184,0.0,53.4512,0.0,53.560199999999995,0.0,53.625879999999995,0.0,53.65882,0.0,53.697419999999994,0.0,53.78792,0.0,53.79164,0.0,53.79738,0.0,53.80558,0.0,53.810159999999996,0.0,53.820409999999995,0.0,53.823249999999994,0.0,53.8294,0.0,53.86725,0.0,53.87177,0.0,53.885439999999996,0.0,53.8942,0.0,53.98605,0.0,53.99744,0.0,54.02522999999999,0.0,54.036739999999995,0.0,54.05462,0.0,54.05987,0.0,54.19905,0.0,54.206739999999996,0.0,54.213229999999996,0.0,54.21638,0.0,54.46107,0.0,54.47056,0.0,54.47689,0.0,54.507059999999996,0.0,54.52052,0.0,54.52332,0.0,54.54255,0.0,54.546499999999995,0.0,54.57132,0.0,54.57311,0.0,54.604009999999995,0.0,54.6166,0.0,54.66779,0.0,54.67135999999999,0.0,54.68261,0.0,54.696329999999996,0.0,54.706149999999994,0.0,54.71266,0.0,54.72059,0.0,54.73341,0.0,54.75449,0.0,54.76976,0.0,54.79038,0.0,54.79322,0.0,54.8097,0.0,54.821569999999994,0.0,54.87186,0.0,54.91647,0.0,54.9359,0.0,54.941649999999996,0.0,54.947849999999995,0.0,54.96545,0.0,54.97546,0.0,55.05314,0.0,55.08278,0.0,55.102669999999996,0.0,55.12679,0.0,55.13776,0.0,55.193749999999994,0.0,55.222069999999995,0.0,55.25882,0.0,55.26622,0.0,55.29898,0.0,55.34027,0.0,55.34513,0.0,55.46526,0.0,55.51087,0.0,55.53115,0.0,55.53548,0.0,55.55234,0.0,55.57169,0.0,55.585449999999994,0.0,55.590559999999996,0.0,55.60482999999999,0.0,55.6314,0.0,55.642979999999994,0.0,55.648419999999994,0.0,55.672959999999996,0.0,55.68598,0.0,55.704609999999995,0.0,55.709559999999996,0.0,55.72794,0.0,55.75394,0.0,55.75933,0.0,55.76338,0.0,55.801809999999996,0.0,55.82082,0.0,55.991029999999995,0.0,56.05618,0.0,56.231939999999994,0.0,56.25552999999999,0.0,56.29429,0.0,56.32724999999999,0.0,56.3437,0.0,56.362579999999994,0.0,56.37491,0.0,56.40232999999999,0.0,56.425489999999996,0.0,56.4411,0.0,56.454179999999994,0.0,56.477399999999996,0.0,56.504949999999994,0.0,56.51482,0.0,56.5196,0.0,56.56658,0.0,56.58637,0.0,56.635349999999995,0.0,56.64462999999999,0.0,56.652229999999996,0.0,56.661,0.0,56.66843,0.0,56.682959999999994,0.0,56.699569999999994,0.0,56.72229,0.0,56.73233999999999,0.0,56.7385,0.0,56.74451,0.0,56.7846,0.0,56.826049999999995,0.0,56.84097,0.0,56.85984,0.0,56.87385999999999,0.0,56.91141999999999,0.0,56.92178,0.0,57.07396,0.0,57.13082,0.0,57.93795,0.0,57.987339999999996,0.0,58.033879999999996,0.0,58.06841,0.0,58.36815,0.0,58.478519999999996,4e-06,58.78301999999999,0.004909,58.85715999999999,0.001541,59.21581,2.2e-05,59.25398,0.000167,59.30498,1.6e-05,59.318799999999996,0.001607,60.1412,9e-06,60.263279999999995,4e-06,60.38652,0.003697,60.45296999999999,0.001055,60.50588,5.2e-05,61.34743999999999,0.004611,61.34948,0.004524,61.54546,0.000526,61.55185,4.2e-05,62.14467,0.00015,62.26464,0.001454,62.30179,8.7e-05,62.33913,0.004047,62.4452,0.002208,62.58601,0.000113,62.69548999999999,3e-06,62.73083,0.000772,62.77529,0.000182,62.898889999999994,0.00013,63.017529999999994,0.001443,63.06429,0.001786,63.130179999999996,3.5e-05,63.20865,0.000122,65.03806,0.001351,65.04448,0.002301,65.11916,0.010408,65.13433,0.003687,65.34362999999999,0.000371,67.40969,0.0,67.45611,0.001158,67.48223,0.0,67.49883,0.000458,67.51504,0.000167,67.57151999999999,0.000297,67.60302999999999,8.9e-05,67.68511,0.000157,67.789,0.000127,67.93357999999999,0.000707,67.97751,0.000165,67.98321999999999,0.000242,68.05381,0.000684,68.09067999999999,0.001699,68.65692999999999,0.000867,68.74145,0.00084,68.63592,3e-06,68.81305,0.000459,69.02082999999999,0.000408,69.11283,5e-06,69.16490999999999,5e-06,69.47276,1e-06,69.4196,0.000247,69.43625,0.000691,69.48003,2.3e-05,69.50864,2.2e-05,70.11321,0.00279,70.17859999999999,0.002995,70.1914,0.004289,70.21676,0.000251
0.122288,-40.26698,1.0,0.0,0.0,0.0,0.0,0.0,0.465,0.189,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.393480000000004,0.0,-45.38588000000001,0.0,-45.37838,0.0,-45.36905000000001,0.0,-45.36737,0.0,-45.359190000000005,0.0,-45.34848,0.0,-45.33822,0.0,-45.33254,0.0,-45.32313,0.0,-45.31717,0.0,-45.305870000000006,0.0,-45.29631,0.0,-45.29095,0.0,-45.28118,0.0,-45.27761,0.0,-45.26519,0.0,-45.26097000000001,0.0,-45.255900000000004,0.0,-45.24569,0.0,-45.24311000000001,0.0,-45.21021,0.0,-45.19059000000001,0.0,-45.02643,0.0,-35.114380000000004,0.0,-35.09810000000001,0.0,-35.08390000000001,0.0,-35.059940000000005,0.0,-35.050580000000004,0.0,-35.039930000000005,0.0,-35.032000000000004,0.0,-34.971250000000005,0.0,-0.05968000000000018,0.0,-0.05623000000000644,0.0,-0.04784000000000077,0.0,-0.045750000000005286,0.0,-0.04198000000000235,0.0,-0.038510000000002265,0.0,-0.03684000000000509,0.0,-0.03423000000000087,0.0,-0.030660000000004572,0.0,-0.022130000000004202,0.0,-0.02033000000000129,0.0,-0.017100000000006332,0.0,-0.015890000000005955,0.0,-0.009840000000004068,0.0,-0.007630000000006021,0.0,-0.003120000000002676,0.0,-0.0017800000000036675,0.0,0.0,0.0,0.001269999999998106,0.0,0.004619999999995628,0.0,0.006179999999993413,0.0,0.010439999999995564,0.0,0.017239999999993927,0.0,0.024159999999994852,0.0,1.5235899999999987,0.0,1.5287599999999983,0.0,1.5309899999999956,0.0,1.537949999999995,0.0,1.5403199999999941,0.0,1.542269999999995,0.0,1.545029999999997,0.0,1.5512699999999953,0.0,1.5533299999999954,0.0,1.5553899999999956,0.0,1.5586699999999993,0.0,1.5598399999999941,0.0,1.565329999999996,0.0,1.5672499999999943,0.0,1.5697099999999935,0.0,1.5709699999999955,0.0,1.572429999999997,0.0,1.5749699999999933,0.0,1.5777299999999954,0.0,1.5799699999999959,0.0,1.5834799999999944,0.0,1.585649999999994,0.0,1.5902399999999943,0.0,1.5908999999999978,0.0,1.593589999999999,0.0,1.5951299999999975,0.0,1.5972399999999993,0.0,1.5988099999999932,0.0,1.6010399999999976,0.0,1.6026099999999985,0.0,1.604229999999994,0.0,1.6067199999999957,0.0,1.6104999999999947,0.0,1.611709999999995,0.0,1.6134999999999948,0.0,1.6148999999999987,0.0,1.61815,0.0,1.6193499999999972,0.0,1.6213999999999942,0.0,1.6233699999999942,0.0,1.6254899999999992,0.0,1.627279999999999,0.0,1.62847,0.0,1.6299099999999953,0.0,1.6306899999999942,0.0,1.6311799999999934,0.0,1.6329799999999963,0.0,1.6343800000000002,0.0,1.6347399999999936,0.0,1.6359999999999957,0.0,1.6375599999999935,0.0,1.6399099999999933,0.0,1.6404799999999966,0.0,1.6423399999999972,0.0,1.6429299999999998,0.0,1.644529999999996,0.0,1.6454299999999975,0.0,1.646799999999999,0.0,1.6476999999999933,0.0,1.649089999999994,0.0,1.6500199999999978,0.0,1.6520299999999963,0.0,1.6544899999999956,0.0,1.6549399999999963,0.0,1.6569499999999948,0.0,1.6578899999999948,0.0,1.6588999999999956,0.0,1.6670599999999993,0.0,1.6690499999999986,0.0,1.6762299999999968,0.0,1.6775499999999965,0.0,1.6865999999999985,0.0,50.470699999999994,0.0,51.74943999999999,0.0,52.0389,0.0,52.205909999999996,0.0,52.328059999999994,0.0,52.40053999999999,0.0,52.453689999999995,0.0,52.572669999999995,0.0,52.65756,0.0,52.783809999999995,0.0,52.86194999999999,0.0,52.98712,0.0,52.99751,0.0,53.033649999999994,0.0,53.077619999999996,0.0,53.08152,0.0,53.11284,0.0,53.13471,0.0,53.182399999999994,0.0,53.20102,0.0,53.231809999999996,0.0,53.256339999999994,0.0,53.27028,0.0,53.277899999999995,0.0,53.28948,0.0,53.30525,0.0,53.31823,0.0,53.347699999999996,0.0,53.35594999999999,0.0,53.377979999999994,0.0,53.386309999999995,0.0,53.43159,0.0,53.465889999999995,0.0,53.49088999999999,0.0,53.500429999999994,0.0,53.52289,0.0,53.53317,0.0,53.5487,0.0,53.56681999999999,0.0,53.61691,0.0,53.708709999999996,0.0,53.72369,0.0,53.73634,0.0,53.783829999999995,0.0,53.81943,0.0,53.86595,0.0,53.900949999999995,0.0,53.914559999999994,0.0,53.948789999999995,0.0,53.955819999999996,0.0,53.96583,0.0,53.981449999999995,0.0,54.086119999999994,0.0,54.095949999999995,0.0,54.105779999999996,0.0,54.10718,0.0,54.114779999999996,0.0,54.175399999999996,0.0,54.21543,0.0,54.23827,0.0,54.29382,0.0,54.361909999999995,0.0,54.45268,0.0,54.485929999999996,0.0,54.49491,0.0,54.51107999999999,0.0,54.53386,0.0,54.55838,0.0,54.565929999999994,0.0,54.56878999999999,0.0,54.57816,0.0,54.58584999999999,0.0,54.62345,0.0,54.64042,0.0,54.656349999999996,0.0,54.66623,0.0,54.67134,0.0,54.68065,0.0,54.684439999999995,0.0,54.717479999999995,0.0,54.733059999999995,0.0,54.75163,0.0,54.773089999999996,0.0,54.81104,0.0,54.83929,0.0,54.854029999999995,0.0,54.88410999999999,0.0,54.901309999999995,0.0,54.91198,0.0,54.91925,0.0,54.93138,0.0,54.946509999999996,0.0,54.98233,0.0,55.00046999999999,0.0,55.014019999999995,0.0,55.054489999999994,0.0,55.08606999999999,0.0,55.101279999999996,0.0,55.14695999999999,0.0,55.1764,0.0,55.221329999999995,0.0,55.26224,0.0,55.276579999999996,0.0,55.29577,0.0,55.31384,0.0,55.34968,0.0,55.35581,0.0,55.372699999999995,0.0,55.41685,0.0,55.435309999999994,0.0,55.45102,0.0,55.502979999999994,0.0,55.54725,0.0,55.557089999999995,0.0,55.58063,0.0,55.62948,0.0,55.65132,0.0,55.702639999999995,0.0,55.74821,0.0,55.77006,0.0,55.805839999999996,0.0,55.833709999999996,0.0,55.88704,0.0,55.90651,0.0,55.92798,0.0,55.95395,0.0,55.964529999999996,0.0,55.98018999999999,0.0,56.04232,0.0,56.06061,0.0,56.115449999999996,0.0,56.14225,0.0,56.17057,0.0,56.221889999999995,0.0,56.25255,0.0,56.30027,0.0,56.3486,0.0,56.37629,0.0,56.40566,0.0,56.43137,0.0,56.44171,0.0,56.468819999999994,0.0,56.490919999999996,0.0,56.506829999999994,0.0,56.532799999999995,0.0,56.54803,0.0,56.57606,0.0,56.590819999999994,0.0,56.622029999999995,0.0,56.64520999999999,0.0,56.66535999999999,0.0,56.67765,0.0,56.69349,0.0,56.712199999999996,0.0,56.72812999999999,0.0,56.74267999999999,0.0,56.758489999999995,0.0,56.78805,0.0,56.804829999999995,0.0,56.8168,0.0,56.8319,0.0,56.85337,0.0,56.8653,0.0,56.899469999999994,0.0,56.91985,0.0,56.97521999999999,0.0,57.07562,0.0,57.68961,0.0,57.81684,0.0,58.14404999999999,0.0,58.34925,0.001214,58.20325,0.001714,58.22427999999999,0.001167,58.52069,0.006821,58.56126,0.000807,58.64241,0.000556,59.17142,0.003751,59.35144,0.000201,60.06408,0.00011,60.18768,0.000498,60.23139,6.2e-05,60.339279999999995,3.5e-05,60.399339999999995,0.002742,60.48885,0.000133,60.969089999999994,0.001089,61.064389999999996,0.00078,61.55336,4.4e-05,61.675079999999994,8.9e-05,61.81845,0.000357,61.94638,0.001901,62.08924,0.002349,62.46733,0.003068,62.50633,0.001313,62.609649999999995,0.000426,62.71532,0.002247,62.91685,0.001516,63.15048,0.000739,63.24119999999999,0.001199,63.318819999999995,0.000216,63.579989999999995,0.002873,63.6335,0.00023,64.00365,0.000394,64.11845,0.001689,64.54731,7.2e-05,65.39838,0.000756,65.65572,0.001709,66.18887,0.00023,66.39887999999999,0.000289,66.55899,0.000258,66.61095999999999,0.001586,66.75501,0.000337,66.88421,0.000467,66.94207,0.000468,67.42777,0.0003,67.69672,0.001358,67.78477,0.000327,68.14350999999999,0.000284,68.24117,0.000235,68.28819,0.003822,68.37635,0.000219,68.58977999999999,0.000427,68.37552,0.001518,68.57554999999999,7.5e-05,68.90607,0.001431,68.69127,6.1e-05,68.94229999999999,4.9e-05,68.98799,0.000802,69.16825,0.000103,69.21575999999999,0.001429,69.48640999999999,0.000267,69.52329999999999,0.000459,69.66632,0.002595,69.7715,0.001562,69.80991,0.000467,69.88825,0.000397,69.93816,0.00017,70.03808,0.000502
